V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,class
8815.0,-224.0,10000.0,1082.0,-213.0,10000.0,-169.0,-865.0,-45.0,124.0,4916.0,-184.0,-5424.0,0,545.0,8395.0,6315.0,168.0,-103.0,161.0,675.0,9812.0,-54.0,140.0,-3.0,392.0,0,3328.0,3914.0,-262.0,283.0,9260.0,0,959.0,0,1185.0,0,8401.0,1649.0,233.0,3978.0,442.0,-467.0,-1543.0,20.0,2945.0,10000.0,-2168.0,44.0,-2497.0,5303.0,899.0,11,0,7940.0,2610.0,2738.0,-790.0,-6.0,130.0,107
9073.0,2430.0,10000.0,761.0,-90.0,10000.0,-91.0,-816.0,104.0,-16.0,5092.0,-186.0,-9093.0,0,88.0,10000.0,1598.0,97.0,-1847.0,-256.0,92.0,7295.0,253.0,96.0,74.0,125.0,0,2810.0,8368.0,-137.0,228.0,10000.0,0,513.0,0,927.0,0,4161.0,105.0,-40.0,1418.0,600.0,-444.0,-1382.0,198.0,1588.0,10000.0,-1287.0,104.0,-1130.0,3841.0,-136.0,10,0,3366.0,2522.0,1005.0,23.0,17.0,83.0,264
8679.0,-401.0,10000.0,-5656.0,92.0,10000.0,950.0,-8404.0,109.0,-255.0,8211.0,1851.0,-3876.0,0,-8612.0,7355.0,7894.0,-25.0,363.0,101.0,196.0,9658.0,-1381.0,786.0,-236.0,50.0,0,3307.0,4293.0,686.0,9.0,9305.0,0,191.0,0,1321.0,0,9218.0,-635.0,1796.0,16016.0,6123.0,774.0,-229.0,-228.0,-13098.0,10000.0,-6800.0,268.0,4351.0,8231.0,-155.0,10,0,5598.0,-10839.0,-8502.0,750.0,-669.0,-72.0,158
6554.0,-520.0,10000.0,-11934.0,543.0,10000.0,529.0,631.0,-222.0,469.0,5783.0,2536.0,-8134.0,0,-11115.0,5085.0,6628.0,-2365.0,256.0,109.0,-168.0,7251.0,14769.0,6320.0,262.0,-33.0,0,-2471.0,9612.0,14230.0,1138.0,7987.0,0,238.0,0,3446.0,0,-5817.0,-316.0,443.0,-570.0,3248.0,-132.0,-590.0,314.0,-1114.0,7438.0,682.0,178.0,12233.0,10000.0,1128.0,8,0,10000.0,-1135.0,-1125.0,-395.0,-442.0,-45.0,157
9767.0,799.0,10000.0,1025.0,358.0,10000.0,-182.0,-56.0,277.0,36.0,7224.0,-140.0,-7734.0,0,584.0,10000.0,9509.0,1420.0,-1824.0,-218.0,-260.0,10000.0,2209.0,781.0,191.0,423.0,0,4297.0,6915.0,-1369.0,-356.0,9560.0,0,1593.0,0,233.0,0,6339.0,978.0,-120.0,417.0,199.0,-353.0,-418.0,313.0,147.0,10000.0,-1507.0,93.0,-1410.0,4984.0,624.0,8,0,9511.0,259.0,177.0,-443.0,-176.0,51.0,209
9204.0,-1394.0,10000.0,-1530.0,471.0,10000.0,173.0,193.0,-700.0,364.0,6344.0,-127.0,-5246.0,0,-80.0,9740.0,8648.0,-274.0,1923.0,229.0,-279.0,10000.0,-386.0,-25.0,37.0,-442.0,0,2572.0,6407.0,239.0,-979.0,8629.0,0,2700.0,0,796.0,0,8513.0,-803.0,551.0,4284.0,1062.0,-9.0,-760.0,-110.0,-2695.0,10000.0,-1915.0,385.0,3215.0,7560.0,1212.0,9,0,8466.0,-1209.0,-4852.0,-56.0,-199.0,412.0,197
8350.0,27.0,10000.0,-398.0,83.0,10000.0,-33.0,-498.0,-202.0,71.0,6923.0,259.0,-5063.0,0,2.0,9937.0,5914.0,-411.0,669.0,842.0,7.0,8066.0,-5548.0,346.0,159.0,159.0,0,3363.0,9191.0,-480.0,938.0,10000.0,0,953.0,0,1650.0,0,8623.0,-1177.0,653.0,395.0,114.0,-27.0,-939.0,-188.0,145.0,10000.0,-2876.0,-15.0,-328.0,8343.0,279.0,8,0,6974.0,24.0,-83.0,1040.0,-69.0,174.0,243
9749.0,780.0,10000.0,198.0,-305.0,10000.0,-131.0,1414.0,-165.0,-118.0,6860.0,-37.0,-5820.0,0,1407.0,10000.0,8203.0,0.0,-509.0,242.0,383.0,10000.0,62.0,-102.0,-110.0,-34.0,0,5139.0,8708.0,-37.0,-295.0,10000.0,0,9.0,0,251.0,0,8132.0,10.0,46.0,4594.0,-958.0,-206.0,-751.0,-81.0,-140.0,10000.0,-2297.0,144.0,-109.0,8368.0,44.0,8,0,8615.0,1294.0,158.0,216.0,-280.0,-107.0,280
8821.0,-1403.0,10000.0,-337.0,629.0,10000.0,87.0,789.0,1024.0,-134.0,5687.0,-183.0,-7449.0,0,-477.0,9444.0,8319.0,-16.0,623.0,-169.0,-40.0,10000.0,-198.0,5.0,187.0,260.0,0,2705.0,7186.0,54.0,-2197.0,8325.0,0,363.0,0,1179.0,0,6672.0,-166.0,265.0,3032.0,556.0,-202.0,-781.0,244.0,-563.0,10000.0,-1652.0,190.0,1104.0,8292.0,247.0,8,0,9585.0,-421.0,-608.0,375.0,-115.0,-34.0,307
9218.0,3051.0,10000.0,2259.0,342.0,10000.0,-488.0,3549.0,113.0,93.0,3477.0,381.0,-9305.0,0,3674.0,10000.0,908.0,60.0,-2756.0,-156.0,-17.0,7323.0,-843.0,-1882.0,69.0,-230.0,0,703.0,8617.0,-2619.0,117.0,10000.0,0,559.0,0,782.0,0,3664.0,614.0,704.0,721.0,-2491.0,-681.0,-1705.0,169.0,53.0,10000.0,-2457.0,-7.0,1555.0,5142.0,-300.0,12,0,4556.0,651.0,-442.0,376.0,-558.0,84.0,264
9644.0,-1101.0,10000.0,888.0,413.0,10000.0,-61.0,2017.0,-26.0,141.0,7436.0,-119.0,-7654.0,0,1112.0,9949.0,9436.0,-184.0,687.0,464.0,-92.0,10000.0,-124.0,-135.0,-107.0,213.0,0,4254.0,5897.0,-115.0,-495.0,8923.0,0,2431.0,0,356.0,0,6435.0,794.0,230.0,5762.0,-1048.0,-54.0,-283.0,-135.0,716.0,10000.0,-1536.0,132.0,2083.0,5436.0,866.0,8,0,8564.0,1414.0,-3086.0,-488.0,-329.0,-107.0,325
9479.0,-1306.0,10000.0,4125.0,-663.0,10000.0,-325.0,2704.0,301.0,15.0,7926.0,-32.0,-4973.0,0,2320.0,9182.0,10000.0,1360.0,173.0,-299.0,100.0,10000.0,189.0,-1053.0,36.0,700.0,0,4316.0,6027.0,-4475.0,263.0,8553.0,0,1391.0,0,521.0,0,8676.0,934.0,-33.0,921.0,-1050.0,-303.0,-695.0,273.0,542.0,10000.0,-2826.0,122.0,-1006.0,6799.0,874.0,8,0,8776.0,462.0,61.0,627.0,-674.0,-42.0,255
7455.0,207.0,10000.0,15929.0,-394.0,10000.0,1240.0,-9551.0,1280.0,-125.0,8374.0,6719.0,4116.0,0,-2871.0,7533.0,4783.0,12232.0,1492.0,-160.0,584.0,5952.0,-11958.0,-3598.0,2.0,108.0,0,3099.0,9292.0,-7852.0,283.0,10000.0,0,509.0,0,2545.0,0,9114.0,128.0,-3488.0,-2618.0,-8799.0,7637.0,-921.0,-281.0,-839.0,7614.0,40258.0,-71.0,-13928.0,10000.0,883.0,9,0,6095.0,-2428.0,459.0,-288.0,1175.0,273.0,352
9855.0,549.0,10000.0,-689.0,-150.0,10000.0,-168.0,5151.0,51.0,97.0,7421.0,229.0,-6333.0,0,1276.0,9751.0,9984.0,-59.0,-1216.0,306.0,69.0,10000.0,-105.0,-439.0,-102.0,-116.0,0,5160.0,6714.0,90.0,74.0,9283.0,0,178.0,0,145.0,0,7739.0,274.0,227.0,9576.0,-1288.0,-146.0,-314.0,120.0,-2159.0,10000.0,-2497.0,131.0,1313.0,7097.0,169.0,8,0,9935.0,1751.0,-1524.0,250.0,-659.0,-7.0,7
6227.0,672.0,10000.0,-526.0,-262.0,10000.0,46.0,2246.0,580.0,250.0,7013.0,-630.0,-2330.0,0,-672.0,6849.0,5468.0,-118.0,1081.0,-144.0,-167.0,9899.0,2383.0,-335.0,-90.0,-386.0,0,2136.0,9513.0,-409.0,800.0,10000.0,0,-567.0,0,3773.0,0,9725.0,51.0,-1527.0,4366.0,-72.0,1208.0,-603.0,-122.0,1047.0,7211.0,18796.0,-29.0,-1463.0,7613.0,-54.0,9,0,6087.0,-5084.0,-6134.0,-357.0,-275.0,-40.0,88
6667.0,-941.0,10000.0,-20761400.0,159.0,10000.0,49629400.0,-158344000.0,264.0,183.0,4228.0,-226626000.0,-9238.0,0,-177031000.0,5458.0,5058.0,58234200.0,-865.0,-59.0,-24.0,7854.0,227866000.0,3435100.0,267.0,-64.0,0,3105.0,5386.0,48480000.0,1628.0,9586.0,0,-2085.0,0,3333.0,0,3828.0,1707.0,-70917400.0,685646000.0,-533800000.0,-170505000.0,-1111.0,105.0,187997000.0,8535.0,274831000.0,-65.0,-297637000.0,6675.0,841.0,10,0,9293.0,371403000.0,-461056000.0,199.0,-48467600.0,39.0,63
9395.0,-973.0,10000.0,-495.0,-53.0,10000.0,187.0,-601.0,14.0,325.0,6582.0,395.0,-5507.0,0,-672.0,7494.0,9389.0,-349.0,1125.0,684.0,363.0,10000.0,-6609.0,791.0,78.0,-144.0,0,3785.0,7237.0,-317.0,92.0,9954.0,0,750.0,0,605.0,0,8347.0,-1372.0,687.0,626.0,607.0,311.0,-574.0,-5.0,-159.0,10000.0,-2701.0,0.0,773.0,6134.0,433.0,9,0,7423.0,-246.0,-306.0,1260.0,-143.0,149.0,45
8659.0,-1576.0,10000.0,112.0,94.0,10000.0,193.0,95.0,324.0,199.0,6980.0,-61.0,-7519.0,0,508.0,9303.0,7014.0,166.0,907.0,-26.0,330.0,9970.0,-4700.0,95.0,-34.0,-82.0,0,2538.0,8936.0,365.0,-596.0,9464.0,0,-878.0,0,1341.0,0,6593.0,65.0,218.0,135.0,341.0,58.0,-541.0,-22.0,-91.0,10000.0,-2022.0,95.0,-491.0,6553.0,236.0,8,0,8644.0,-77.0,-18.0,525.0,4.0,-107.0,263
7967.0,-653.0,10000.0,-194.0,-391.0,10000.0,45.0,-1259.0,69.0,158.0,9300.0,1593.0,6755.0,0,-3455.0,7678.0,6021.0,464.0,1544.0,502.0,599.0,6510.0,-6550.0,543.0,419.0,-151.0,0,2711.0,8782.0,5477.0,900.0,10000.0,0,1583.0,0,2033.0,0,7374.0,799.0,-1144.0,-471.0,-86.0,1882.0,-909.0,-16.0,-459.0,7951.0,9344.0,-519.0,4462.0,10000.0,1258.0,9,0,7325.0,355.0,-464.0,-562.0,-402.0,139.0,102
9328.0,-1145.0,10000.0,4490.0,-580.0,10000.0,-572.0,2371.0,-74.0,10.0,4483.0,-349.0,-3285.0,0,3934.0,10000.0,6292.0,184.0,890.0,-319.0,26.0,8387.0,-108.0,100.0,-67.0,646.0,0,3813.0,7187.0,-633.0,601.0,9946.0,0,1596.0,0,672.0,0,9445.0,758.0,-279.0,7342.0,-1274.0,-170.0,-1009.0,197.0,8050.0,10000.0,-3682.0,69.0,-1034.0,6125.0,824.0,10,0,6845.0,7634.0,423.0,447.0,-594.0,152.0,123
9089.0,-68.0,10000.0,-4550.0,-389.0,10000.0,99.0,-119.0,-865.0,73.0,6671.0,7.0,-9269.0,0,-5184.0,9626.0,6796.0,1781.0,-255.0,796.0,502.0,9716.0,-3663.0,3898.0,227.0,-527.0,0,3599.0,6765.0,4082.0,-1195.0,8543.0,0,-1775.0,0,911.0,0,3753.0,367.0,-142.0,-7.0,2324.0,430.0,-1010.0,113.0,-117.0,10000.0,-1554.0,-61.0,3552.0,7346.0,0.0,9,0,9526.0,-51.0,-157.0,192.0,-319.0,345.0,198
8332.0,578.0,10000.0,-1401.0,-272.0,10000.0,-1197.0,10252.0,-182.0,44.0,5091.0,4985.0,-9507.0,0,613.0,5921.0,7141.0,466.0,491.0,59.0,95.0,10000.0,-475.0,121.0,162.0,802.0,0,-2727.0,8225.0,93.0,-658.0,7952.0,0,-214.0,0,1668.0,0,3100.0,1471.0,409.0,-19556.0,-5203.0,3064.0,378.0,-182.0,-3526.0,8059.0,3868.0,-60.0,14219.0,7825.0,524.0,9,0,10000.0,-15576.0,-11768.0,-2628.0,-1384.0,363.0,331
8544.0,-2440.0,10000.0,6647.0,748.0,10000.0,774.0,-6690.0,317.0,52.0,5882.0,2070.0,-4866.0,0,1518.0,5748.0,8730.0,2539.0,1437.0,84.0,-50.0,9967.0,-25810.0,-803.0,-50.0,418.0,0,2974.0,6683.0,-4256.0,476.0,10000.0,0,76.0,0,1456.0,0,8736.0,-385.0,1232.0,186.0,-6732.0,2182.0,-559.0,65.0,-560.0,10000.0,-5381.0,-72.0,-4372.0,7753.0,174.0,9,0,5729.0,-1038.0,-289.0,976.0,416.0,149.0,1
8805.0,-51.0,10000.0,84.0,939.0,10000.0,-62.0,508.0,-468.0,110.0,5901.0,-193.0,-8204.0,0,283.0,9426.0,7687.0,-260.0,198.0,218.0,-455.0,10000.0,500.0,-458.0,216.0,-5.0,0,3169.0,6344.0,-5.0,-1122.0,7020.0,0,-926.0,0,1195.0,0,5717.0,-29.0,68.0,239.0,-41.0,-263.0,-1150.0,410.0,-91.0,10000.0,-1499.0,-32.0,674.0,7219.0,-56.0,9,0,7446.0,99.0,-39.0,-405.0,-110.0,-53.0,244
6818.0,-288.0,10000.0,4229.0,364.0,10000.0,114.0,-2234.0,722.0,214.0,7883.0,-82.0,4611.0,0,2593.0,7602.0,4353.0,695.0,1529.0,1402.0,570.0,8489.0,9913.0,-3702.0,96.0,135.0,0,111.0,7870.0,166.0,-541.0,9744.0,0,2355.0,0,3182.0,0,8874.0,937.0,691.0,1181.0,-2585.0,-1654.0,-1606.0,-355.0,-87.0,6703.0,1594.0,-56.0,-2991.0,10000.0,262.0,9,0,5992.0,469.0,-451.0,-1304.0,-161.0,-487.0,148
8503.0,69.0,10000.0,-1365.0,-970.0,10000.0,352.0,-1521.0,247.0,-275.0,5816.0,-703.0,-8012.0,0,-204.0,9955.0,6398.0,-261.0,-2348.0,742.0,328.0,9109.0,665.0,-236.0,35.0,28.0,0,-1300.0,6821.0,325.0,1015.0,9273.0,0,2897.0,0,1497.0,0,5985.0,1292.0,258.0,-6612.0,-1061.0,-1428.0,142.0,138.0,4393.0,10000.0,-1061.0,-35.0,34.0,8403.0,971.0,8,0,8969.0,598.0,2509.0,847.0,307.0,238.0,239
8921.0,-2098.0,10000.0,2760.0,85.0,10000.0,801.0,-2291.0,1072.0,-448.0,5814.0,10645.0,-5948.0,0,6963.0,8646.0,6308.0,164.0,1263.0,642.0,-118.0,10000.0,-10716.0,-861.0,162.0,-42.0,0,3315.0,6703.0,-791.0,1048.0,9167.0,0,-471.0,0,1079.0,0,8039.0,1168.0,6897.0,22474.0,2253.0,6239.0,-1298.0,283.0,-22330.0,9913.0,-22679.0,11.0,-9481.0,6343.0,141.0,9,0,5221.0,-31224.0,-2584.0,104.0,760.0,138.0,250
7422.0,-353.0,10000.0,1257.0,404.0,10000.0,-285.0,-1685.0,-16.0,176.0,5579.0,-692.0,-3488.0,0,-62.0,9844.0,4415.0,321.0,-493.0,-87.0,-17.0,4969.0,342.0,329.0,186.0,42.0,0,1163.0,4658.0,-508.0,157.0,9820.0,0,2968.0,0,2578.0,0,9372.0,1173.0,106.0,6433.0,1718.0,-972.0,-446.0,-111.0,4439.0,10000.0,-2592.0,9.0,-3451.0,8090.0,855.0,10,0,7837.0,5847.0,2866.0,-560.0,39.0,157.0,4
8080.0,-674.0,10000.0,-2054.0,107.0,10000.0,-2296.0,1110.0,303.0,-47.0,5491.0,-1725.0,-1467.0,0,-687.0,8513.0,6990.0,-2515.0,885.0,106.0,-84.0,8317.0,84059.0,-375.0,51.0,90.0,0,2705.0,10000.0,-15869.0,-479.0,10000.0,0,-717.0,0,1920.0,0,9892.0,8.0,-2157.0,-593.0,-7171.0,-1705.0,-219.0,-130.0,1387.0,8393.0,45903.0,-112.0,-3598.0,8315.0,-159.0,8,0,7442.0,320.0,114.0,355.0,1116.0,24.0,145
9002.0,386.0,10000.0,2414.0,-4.0,10000.0,-346.0,-28.0,125.0,-100.0,6153.0,-8.0,-6847.0,0,2378.0,10000.0,4686.0,1492.0,-485.0,115.0,642.0,9381.0,392.0,1098.0,94.0,-142.0,0,3516.0,5367.0,-2715.0,1040.0,9772.0,0,933.0,0,998.0,0,7288.0,1355.0,215.0,432.0,-471.0,-405.0,-717.0,-47.0,109.0,10000.0,-1973.0,-221.0,-1154.0,4728.0,497.0,9,0,8781.0,286.0,55.0,-1352.0,-149.0,233.0,62
8748.0,2475.0,10000.0,28085.0,-60.0,10000.0,3195.0,-33622.0,440.0,-5.0,9269.0,233.0,-10000.0,0,5801.0,8821.0,6854.0,7645.0,-270.0,692.0,761.0,6130.0,-16245.0,-16871.0,-8.0,314.0,0,1452.0,8050.0,10683.0,317.0,8236.0,0,-2557.0,0,1252.0,0,-91.0,-1016.0,-1715.0,-1943.0,-10625.0,3522.0,-1082.0,-339.0,-2444.0,10000.0,-5299.0,179.0,-25901.0,7347.0,-395.0,11,0,7137.0,-411.0,-1229.0,-730.0,1456.0,31.0,60
5513.0,888.0,10000.0,695.0,-932.0,10000.0,-144.0,-451.0,471.0,284.0,4119.0,-66.0,135.0,0,193.0,6827.0,5508.0,-848.0,1362.0,95.0,-91.0,7707.0,7786.0,-1154.0,-187.0,-584.0,0,2025.0,9723.0,-930.0,688.0,10000.0,0,-700.0,0,4487.0,0,9999.0,-241.0,-810.0,-43.0,-293.0,598.0,-397.0,12.0,1.0,6821.0,5320.0,-134.0,-161.0,9449.0,178.0,9,0,6174.0,-120.0,-128.0,99.0,54.0,-99.0,241
7290.0,100.0,10000.0,-636.0,799.0,10000.0,-207.0,2731.0,-166.0,-298.0,4510.0,-824.0,-2369.0,0,1029.0,7711.0,5607.0,-59.0,618.0,1102.0,-367.0,9669.0,267.0,-97.0,-124.0,122.0,0,1772.0,9025.0,-124.0,122.0,9391.0,0,-216.0,0,2710.0,0,9715.0,978.0,446.0,1893.0,401.0,-1469.0,-822.0,-252.0,-1597.0,7742.0,-9309.0,350.0,1886.0,7195.0,629.0,8,0,7239.0,2350.0,1421.0,-979.0,-307.0,162.0,117
9087.0,2055.0,10000.0,-6237.0,-9.0,10000.0,4110.0,-6252.0,-56.0,65.0,7686.0,5483.0,-9601.0,0,32255.0,10000.0,6221.0,-8574.0,-2267.0,-575.0,569.0,9233.0,-31840.0,12032.0,-57.0,253.0,0,3566.0,6175.0,14376.0,755.0,7097.0,0,689.0,0,913.0,0,2796.0,-1.0,6761.0,-3497.0,-19353.0,959.0,-409.0,-70.0,367.0,9985.0,-6266.0,131.0,-41312.0,7778.0,189.0,9,0,9096.0,-6366.0,-48.0,-255.0,-1017.0,63.0,153
5495.0,-94.0,10000.0,-4007.0,163.0,10000.0,-590.0,5458.0,1017.0,102.0,4130.0,341.0,6792.0,0,1002.0,7827.0,5118.0,-434.0,2555.0,-211.0,-531.0,9201.0,531.0,-120.0,-235.0,-322.0,0,1884.0,6136.0,-221.0,1126.0,10000.0,0,3.0,0,4505.0,0,7339.0,425.0,-285.0,-1461.0,2325.0,235.0,-1052.0,30.0,4248.0,7455.0,4907.0,119.0,4386.0,10000.0,770.0,9,0,7523.0,-2468.0,1916.0,-729.0,-352.0,246.0,258
9657.0,-1628.0,10000.0,-486.0,414.0,10000.0,138.0,-961.0,270.0,259.0,5922.0,132.0,-6468.0,0,-865.0,9085.0,9703.0,269.0,1047.0,171.0,-35.0,10000.0,-4217.0,742.0,122.0,124.0,0,4719.0,7420.0,655.0,377.0,8761.0,0,-493.0,0,343.0,0,7626.0,-190.0,441.0,572.0,457.0,188.0,-247.0,297.0,-164.0,10000.0,-2023.0,62.0,200.0,8065.0,-153.0,8,0,10000.0,-190.0,-150.0,-47.0,-115.0,227.0,351
9618.0,280.0,10000.0,-1396.0,238.0,10000.0,72.0,313.0,35.0,-308.0,6429.0,139.0,-8795.0,0,-831.0,9986.0,8268.0,-103.0,-513.0,699.0,1.0,10000.0,-216.0,-55.0,-109.0,-134.0,0,5151.0,6350.0,120.0,408.0,9069.0,0,-602.0,0,382.0,0,4760.0,-636.0,259.0,3590.0,633.0,24.0,-631.0,93.0,-1651.0,10000.0,-1474.0,153.0,1539.0,8030.0,-136.0,9,0,9280.0,-5.0,-1812.0,347.0,-44.0,20.0,44
9668.0,943.0,10000.0,17.0,-102.0,10000.0,-373.0,9401.0,271.0,-30.0,7040.0,728.0,-5466.0,0,2336.0,8862.0,10000.0,-20.0,-1902.0,91.0,130.0,10000.0,-14.0,-835.0,-35.0,216.0,0,4967.0,7174.0,24.0,361.0,7791.0,0,405.0,0,332.0,0,8374.0,-251.0,249.0,16989.0,-1392.0,-514.0,482.0,-32.0,-3910.0,10000.0,-4086.0,52.0,1566.0,6528.0,446.0,8,0,9996.0,5400.0,-2054.0,378.0,-1160.0,74.0,353
6270.0,1414.0,10000.0,38086.0,766.0,10000.0,-117.0,-18432.0,357.0,235.0,5961.0,-4968.0,957.0,0,8455.0,9995.0,5950.0,24957.0,59.0,-245.0,273.0,4042.0,74576.0,-5248.0,-113.0,317.0,0,394.0,7745.0,12743.0,305.0,7820.0,0,3637.0,0,3730.0,0,9954.0,87.0,135.0,8317.0,-24472.0,-9041.0,-1133.0,-320.0,216.0,10000.0,11183.0,71.0,-9182.0,10000.0,605.0,9,0,8408.0,6856.0,-4857.0,-1269.0,-4533.0,-41.0,284
7551.0,919.0,10000.0,3748.0,364.0,10000.0,-635.0,-2886.0,148.0,-40.0,6592.0,-400.0,-8189.0,0,841.0,10000.0,6331.0,381.0,-1881.0,-335.0,391.0,8846.0,293.0,202.0,39.0,-15.0,0,-1266.0,7870.0,-338.0,438.0,8177.0,0,4130.0,0,2449.0,0,5739.0,50.0,632.0,4561.0,1147.0,-1102.0,-410.0,-379.0,5299.0,10000.0,-2187.0,111.0,-2747.0,7740.0,22.0,8,0,9290.0,2992.0,3700.0,86.0,-388.0,206.0,34
8933.0,98.0,10000.0,-5304.0,-167.0,10000.0,95.0,-583.0,-341.0,-79.0,8344.0,32.0,-8495.0,0,-2150.0,7922.0,10000.0,-3314.0,-2847.0,-382.0,159.0,10000.0,723.0,-635.0,-116.0,-166.0,0,2410.0,6707.0,4036.0,879.0,7203.0,0,-336.0,0,1067.0,0,5275.0,1947.0,-107.0,504.0,1421.0,-393.0,-1373.0,448.0,-13.0,10000.0,-1705.0,102.0,562.0,5868.0,1176.0,10,0,8489.0,117.0,332.0,1133.0,-152.0,-274.0,118
6256.0,-707.0,10000.0,17860.0,152.0,10000.0,547.0,-17639.0,26.0,83.0,4773.0,14719.0,-9994.0,0,-16395.0,1268.0,5165.0,51301.0,769.0,512.0,-319.0,5606.0,5043.0,48025.0,84.0,-242.0,0,-1065.0,8617.0,18372.0,1484.0,6282.0,0,-1177.0,0,3744.0,0,348.0,281.0,12425.0,5509.0,11113.0,-1632.0,-158.0,-284.0,-5734.0,8018.0,11647.0,-115.0,-6370.0,7515.0,1698.0,11,0,7655.0,-2011.0,-9237.0,866.0,-4420.0,115.0,3
9126.0,-1913.0,10000.0,146.0,169.0,10000.0,152.0,-617.0,982.0,-138.0,5542.0,-41.0,-7234.0,0,-730.0,9068.0,7531.0,28.0,1230.0,-254.0,154.0,10000.0,-483.0,43.0,64.0,264.0,0,2273.0,7668.0,15.0,-811.0,8497.0,0,821.0,0,874.0,0,6904.0,-894.0,380.0,2117.0,57.0,34.0,-606.0,-88.0,-602.0,10000.0,-1666.0,-36.0,853.0,5882.0,525.0,8,0,8807.0,-1051.0,-552.0,1542.0,85.0,-51.0,211
9056.0,-1569.0,10000.0,606.0,813.0,10000.0,-24.0,1497.0,-380.0,99.0,6202.0,-309.0,-7532.0,0,517.0,9658.0,8627.0,-20.0,629.0,427.0,179.0,10000.0,0.0,-81.0,-12.0,-112.0,0,2898.0,7222.0,-106.0,-2416.0,8573.0,0,1081.0,0,944.0,0,6578.0,649.0,115.0,3279.0,-281.0,-270.0,-852.0,85.0,153.0,10000.0,-1393.0,315.0,667.0,7643.0,445.0,8,0,9398.0,778.0,-569.0,-602.0,-156.0,-157.0,328
8494.0,841.0,10000.0,35060.0,-529.0,10000.0,3075.0,-117481.0,126.0,585.0,5607.0,7104.0,-5160.0,0,-12736.0,6055.0,9841.0,111.0,-874.0,399.0,200.0,10000.0,-5417.0,6746.0,-229.0,497.0,0,3915.0,7431.0,4263.0,75.0,9021.0,0,-2665.0,0,1506.0,0,8566.0,78.0,4304.0,-75540.0,12071.0,-2118.0,-113.0,-190.0,-139697.0,8790.0,-48093.0,262.0,16668.0,6988.0,-528.0,8,0,9282.0,-33261.0,-10716.0,953.0,9461.0,-451.0,70
8424.0,2668.0,10000.0,-269.0,184.0,10000.0,15.0,510.0,-479.0,-95.0,5625.0,-325.0,-6359.0,0,451.0,10000.0,5594.0,84.0,-1889.0,-182.0,-23.0,9063.0,325.0,23.0,167.0,300.0,0,2942.0,8500.0,-145.0,12.0,9333.0,0,1346.0,0,1576.0,0,7717.0,-1541.0,-60.0,45.0,-504.0,-504.0,-196.0,168.0,2614.0,10000.0,-1657.0,-268.0,-1158.0,7700.0,327.0,8,0,10000.0,2730.0,-501.0,354.0,-83.0,-128.0,223
5715.0,83.0,10000.0,-2344.0,309.0,10000.0,1359.0,2606.0,917.0,363.0,5350.0,-938.0,-5682.0,0,9175.0,7108.0,5719.0,-757.0,1343.0,-473.0,-701.0,8272.0,-3628.0,382.0,68.0,-88.0,0,339.0,8538.0,-146.0,-656.0,9047.0,0,431.0,0,4285.0,0,8229.0,803.0,1080.0,6201.0,12473.0,-712.0,-611.0,-279.0,-8376.0,7543.0,-18211.0,-154.0,-4760.0,7612.0,1076.0,9,0,5902.0,14446.0,-3995.0,-452.0,563.0,-397.0,117
8358.0,-2205.0,10000.0,11923.0,265.0,10000.0,1314.0,-3399.0,411.0,-187.0,5747.0,-4347.0,-8089.0,0,-10317.0,5642.0,8356.0,6370.0,-494.0,-17.0,-44.0,10000.0,41070.0,-6269.0,253.0,-239.0,0,3310.0,7783.0,-461.0,943.0,7538.0,0,-810.0,0,1642.0,0,5880.0,2057.0,-835.0,792.0,-710.0,-3296.0,-1132.0,236.0,737.0,8600.0,4977.0,90.0,905.0,7336.0,1042.0,9,0,10000.0,678.0,-1513.0,470.0,-370.0,182.0,222
9511.0,-1701.0,10000.0,-3400.0,-195.0,10000.0,325.0,2137.0,-666.0,-346.0,6448.0,262.0,-6946.0,0,-4027.0,9791.0,9488.0,-105.0,888.0,-129.0,428.0,10000.0,-375.0,22.0,132.0,387.0,0,3709.0,6889.0,328.0,-1563.0,9474.0,0,182.0,0,489.0,0,7194.0,515.0,280.0,4664.0,3746.0,164.0,-730.0,39.0,-4913.0,10000.0,-2422.0,253.0,2836.0,7191.0,311.0,7,0,9472.0,-2832.0,-2485.0,61.0,-352.0,113.0,29
9062.0,-22.0,10000.0,517.0,-307.0,10000.0,-16.0,-197.0,-478.0,16.0,5848.0,-104.0,-6895.0,0,93.0,10000.0,5472.0,653.0,163.0,513.0,211.0,8000.0,1022.0,374.0,99.0,468.0,0,4077.0,9992.0,-640.0,472.0,10000.0,0,503.0,0,938.0,0,7243.0,656.0,-9.0,132.0,109.0,-242.0,-1231.0,284.0,80.0,10000.0,-1709.0,-80.0,-567.0,4534.0,272.0,8,0,5467.0,61.0,94.0,-49.0,9.0,-58.0,306
