V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
-0.51839,0.43125,-0.4986,-0.39309,-0.48333,-0.64226,0.68166,-0.28157,-0.20409,2.3525,1.0785,1.3608,0.27256,0.75143,-0.17804,0.14734,-0.15728,0.58673,0.13121,-0.28811,-0.22935,-0.94873,-0.95328,-0.4775,-0.56262,-0.87664,-0.75715,-0.11823,-0.28112,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25438,-0.27628,-0.21068,-0.26431,-0.25145,-0.16374,0.026975,-0.47757,0.34192,-0.18559,-0.45444,-0.36221,-0.44274,-0.23955,0.51907,6
0.47404,-0.33546,0.51877,0.62433,0.55392,-0.30157,-0.37559,0.26323,-0.048471,-0.36924,-0.46245,-0.23825,-0.24684,0.45319,-0.16908,0.54306,-0.1591,-1.6161,-1.5599,-0.28811,0.12072,-0.86058,-0.5963,-0.4775,-0.43002,-0.72315,-1.033,-0.11823,-0.13648,0.15266,-0.67335,0.45319,-0.092482,-0.22559,-0.42105,-0.35232,-0.40582,-0.64453,-0.3575,-0.26431,-0.40097,-0.16374,-0.11229,-0.00893,-0.46433,-0.19594,-0.050772,-0.1592,-0.060183,0.092153,0.032445,6
0.39443,0.66103,0.25664,0.30887,0.094719,0.032973,-0.097274,-0.41777,-0.28429,-0.50533,-0.48546,-0.33061,-0.29979,-0.64035,-0.083661,0.68786,-0.15254,1.2948,1.098,1.3148,0.78862,0.020912,0.22793,-0.4775,-0.29837,0.18967,0.7699,-0.087876,0.056759,-0.44033,1.095,-0.64035,-0.092482,0.5974,-0.42105,-0.35232,-0.19613,-0.05872,-0.14941,-0.26431,-0.19101,-0.16374,-0.11229,-0.57834,0.94978,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
-0.95921,-3.4838,2.5055,-0.89127,2.3099,-0.75211,-1.7638,1.2166,-0.21112,-0.64141,-0.78433,-0.1802,-0.28607,0.75143,0.1395,-0.27713,-0.15026,-1.5374,0.20212,-1.4903,-0.098611,0.020912,-0.28667,0.003369,-0.64002,-0.78419,0.062565,-0.14345,-0.18924,-0.44033,-0.67335,0.75143,-0.092482,0.18591,-0.42105,-0.35232,-0.10505,0.085378,-0.03496,0.16644,-0.10511,-0.16374,-0.11229,-0.53145,-2.3238,2.0291,-0.50916,-0.43048,1.029,-0.46486,-0.89419,3
-0.84566,0.24138,-0.84094,-0.80358,-0.68644,-0.61705,0.85276,0.12703,-0.05781,-0.09707,-0.18764,-0.11951,-0.15162,0.70172,-0.18488,-0.165,-0.15686,-0.82935,-0.20026,-0.28811,-0.33603,-0.92354,-0.38512,-0.4775,-0.33161,-0.78334,-0.45174,-0.11823,-0.26016,-0.3415,-0.67335,0.70172,0.12254,-0.22559,-0.42105,-0.35232,-0.22684,-0.21224,-0.176,-0.15662,-0.22494,-0.16374,0.09661,-0.44607,-0.061014,-0.47456,-0.43588,-0.35581,-0.084545,-0.4205,0.21364,6
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2571,1.3608,0.40542,0.65202,-0.11562,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014203,-0.30438,0.15347,0.18967,0.24529,-0.088506,0.12721,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,6
1.7386,0.83152,-0.66043,2.1609,1.8957,-0.5231,-1.4844,-0.69017,-0.67294,-0.23316,0.17575,-0.32797,-0.29968,-1.5848,-0.19824,-1.2692,-0.10687,2.0028,1.6904,1.3148,0.22402,0.020912,-1.1201,0.24381,0.10804,0.18967,0.017367,-0.009868,0.032623,0.15266,1.916,-1.5848,0.91097,0.18591,-0.22077,-0.22369,0.38634,0.48941,0.29914,-0.048934,0.37102,-0.16374,1.2108,0.75588,0.99018,-0.52856,0.79826,0.68242,0.57333,-0.42265,-0.44822,3
1.4431,0.41306,-0.30734,1.633,1.7103,-0.13313,-1.4716,-0.55397,-0.59386,0.039015,0.56346,-0.3438,-0.27237,-2.9269,-0.16664,-0.99292,-0.12726,0.58673,1.2356,-0.28811,0.22488,0.020912,-0.3247,-1.0185,-0.33604,0.18967,0.88691,-0.067537,0.078091,2.0304,2.4212,-2.9269,-0.092482,-0.22559,-0.22077,-0.22369,-0.17283,-0.297,-0.10663,-0.26431,-0.16874,-0.16374,-0.11229,0.036503,0.77355,-0.54541,0.067655,-0.4899,-0.15882,-0.46486,0.30201,6
2.0094,0.83152,0.25664,1.4081,1.1637,1.8601,-1.7638,-0.82637,-0.70995,-0.36924,1.6741,-0.33325,-0.07626,-1.883,-0.29524,-1.1125,-0.086872,0.58673,0.41921,-0.28811,-0.47803,0.020912,-1.1319,0.38807,-0.20998,-0.071134,-0.55936,-0.10436,-0.29623,1.7339,1.2844,-1.883,-0.092482,-0.22559,6.3884,4.0209,0.98575,0.59207,0.41474,-0.26431,0.95637,-0.16374,-0.11229,2.4111,0.99018,-0.49832,2.4436,2.9417,2.2221,-0.34691,-2.1318,3
-0.15997,-0.10742,-0.4841,0.02381,-0.0389,-0.3079,0.15502,0.39943,0.20068,-0.36924,-0.66518,-0.26728,-0.20758,0.65202,-0.19605,0.43586,-0.15885,-1.1126,-1.2709,-0.28811,-0.088525,-0.86058,0.062969,-0.4775,-0.45094,-0.6184,-0.78111,-0.11823,-0.19715,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.37193,-0.56165,-0.32975,-0.26431,-0.37022,-0.16374,-0.04266,-0.53502,-0.48541,-0.4874,-0.51278,-0.435,-0.057034,0.26168,-0.022532,3
-0.81512,-0.83822,-0.5097,-0.75602,-0.88777,-0.31632,0.91457,0.39943,0.39595,-0.36924,-0.67826,-0.26728,-0.14898,0.5029,-0.16981,0.57587,-0.15912,-1.1126,-0.72563,-0.28811,-0.17223,-0.86058,-0.004697,-0.4775,-0.48116,-0.63764,-0.50646,-0.11823,-0.21566,0.053826,-0.67335,0.5029,0.050869,-0.22559,-0.020493,-0.09507,-0.39523,-0.60686,-0.35518,-0.26431,-0.39461,-0.16374,0.026975,-0.35225,0.049028,-0.24266,-0.37819,-0.26707,-0.60562,0.37768,0.49448,4
-1.1052,-1.0238,1.3898,-1.0652,-1.0758,1.0071,0.56473,0.39943,0.58225,-0.7775,-1.2365,-0.29894,-0.19844,0.75143,-0.07788,0.56458,-0.15888,-0.54614,-1.0254,-0.28811,0.050798,0.020912,-0.82855,-0.4775,-0.43978,-0.33726,-0.66562,-0.11823,-0.15967,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.37616,-0.47123,-0.33091,-0.26431,-0.37128,-0.16374,-0.11229,-0.57834,-1.5552,1.4561,-0.55678,-0.4899,-0.57715,1.9658,-0.019505,4
-1.1052,0.11914,2.2655,-1.0652,-1.1269,1.6643,0.35338,0.39943,0.038344,-0.7775,-1.3426,-0.29894,-0.34269,0.75143,-0.19723,0.30161,-0.15897,-1.3958,-0.4021,-0.28811,-0.25164,0.020912,-1.0025,-0.4775,-0.30906,-0.69654,-0.3666,-0.11823,-0.23042,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.41005,-0.63417,-0.36212,-0.26431,-0.40521,-0.16374,-0.11229,-0.57834,0.16807,2.662,-0.55678,-0.4899,-0.63341,4.3926,-0.70448,6
-0.53685,0.42833,-0.52222,-0.41526,-0.50412,-0.64052,0.69951,-0.28157,-0.2004,2.3525,1.0213,1.3608,0.2652,0.75143,-0.17651,0.14734,-0.15725,0.58673,0.11914,-0.28811,-0.23235,-1.2132,-0.95705,-0.4775,-0.45311,-0.91126,-0.77536,-0.11823,-0.27251,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25332,-0.2744,-0.20952,-0.26431,-0.25039,-0.16374,0.026975,-0.47757,0.34192,-0.20808,-0.45444,-0.36221,-0.44274,-0.23955,0.51907,6
-0.56429,-1.4313,2.7381,-0.99243,-0.76145,1.837,-0.039755,-0.14537,0.51459,-0.50533,-1.1328,-0.32269,-0.010402,0.25437,2.4351,-1.1468,-0.15828,0.1147,-1.6517,-0.28811,-0.35952,-1.081,-0.24857,-0.4775,-0.50582,-0.39714,-0.98116,-0.11823,-0.27522,-0.24267,-0.16812,0.25437,-0.092482,-0.22559,0.17978,0.033554,-0.38464,-0.55035,-0.33553,-0.26431,-0.38718,0.51981,-0.11229,-0.29606,-0.9169,3.4576,-0.55208,-0.4899,-0.36071,2.4996,-0.4006,3
-0.7715,-3.114,2.2064,-0.66768,2.2374,-0.58693,-1.7638,0.39943,-0.20828,-0.64141,-0.76482,-0.25672,-0.2693,0.35378,-0.014773,-0.2844,-0.14046,-1.3958,0.12629,-1.2499,-0.24602,0.020912,-0.21574,0.003369,-0.47581,-0.58673,0.074579,-0.13742,-0.18086,-0.44033,-0.16812,0.35378,-0.092482,3.0664,-0.42105,-0.35232,-0.079635,0.088203,-0.011839,0.058755,-0.078602,-0.16374,-0.11229,-0.52324,-2.3098,1.9081,-0.50082,-0.42008,1.8233,-0.46486,-1.6941,2
-0.69298,-0.77053,-0.49146,-0.61053,-0.79935,-0.31632,0.83579,0.39943,0.37717,-0.23316,-0.6709,-0.26728,-0.15599,0.75143,-0.1698,0.66937,-0.15916,-1.1126,-0.73303,-0.28811,-0.10418,0.020912,-0.059138,-0.4775,-0.44035,-0.44524,-0.4958,-0.11823,-0.18307,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.020493,-0.09507,-0.39946,-0.60874,-0.35865,-0.26431,-0.39991,-0.16374,0.09661,-0.50103,-0.092343,-0.33836,-0.50444,-0.42459,-0.73214,0.22661,0.66806,5
-0.14192,0.048522,-0.61956,0.043981,-0.16288,-0.28724,0.25739,0.39943,0.22476,-0.36924,-0.64911,-0.26728,-0.19958,0.65202,-0.19548,0.54003,-0.1589,-1.1126,-1.2512,-0.28811,-0.05474,-0.86058,0.2058,-0.4775,-0.47034,-0.6184,-0.76269,-0.11823,-0.1893,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37299,-0.56353,-0.33206,-0.26431,-0.37022,-0.16374,-0.11229,-0.53199,-0.56205,-0.48335,-0.50971,-0.43117,-0.053444,0.15692,0.005865,3
-0.13586,0.056513,-0.58529,0.05159,-0.15548,-0.29329,0.25316,0.53563,0.2326,-0.36924,-0.65655,-0.26728,-0.19708,0.65202,-0.197,0.51938,-0.1589,-1.2156,-1.3265,-0.28811,-0.042133,-0.86058,0.29117,-0.4775,-0.48006,-0.63764,-0.79078,-0.11823,-0.18874,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37511,-0.56824,-0.33206,-0.26431,-0.37234,-0.16374,-0.11229,-0.5327,-0.53835,-0.4843,-0.51043,-0.43207,-0.064607,0.22397,-0.003382,6
-1.0714,-0.41931,-0.94365,-1.0249,-1.2023,0.54933,0.85634,3.3958,7.1649,-0.7775,-0.85395,1.1128,6.1304,0.75143,0.27973,2.3554,-0.15979,-1.8914,-2.5437,-2.8928,-1.5942,0.020912,0.092449,-0.4775,-0.41268,-0.78098,-1.497,-0.16673,-0.56917,-0.44033,-0.67335,0.75143,-0.092482,2.6549,-0.42105,-0.35232,-0.36981,-0.46182,-0.32628,-0.26431,-0.36492,-0.16374,-0.11229,-0.57834,-1.4986,-0.54541,-0.55678,-0.4899,-0.68318,0.53777,0.52366,1
-0.027066,-0.23073,0.018036,-0.35173,-0.54768,0.70057,0.21406,0.12703,0.026778,-0.64141,-0.78466,-0.28047,-0.13686,0.40349,-0.13694,0.36058,-0.14632,0.58673,-0.18305,1.3148,0.60997,1.4901,0.50071,0.96512,0.19746,0.18967,0.21953,-0.04804,0.21732,-0.24267,-0.35758,0.40349,-0.092482,-0.22559,-0.42105,-0.35232,-0.07328,0.26055,-0.12166,-0.26431,-0.067998,-0.16374,-0.11229,-0.36929,-0.48128,-0.54541,-0.34447,-0.225,-0.57183,-0.46486,0.71793,6
-0.54267,0.66646,-0.55405,-0.57003,-0.69289,-0.45474,0.79505,-0.41777,-0.33969,-0.23316,-0.58989,-0.11159,-0.34229,-0.44152,-0.077316,-1.5147,-0.1582,-0.82935,-1.0893,-0.28811,-0.4403,-1.081,-0.71065,-0.4775,-0.45308,-0.8666,-0.84101,-0.11823,-0.28468,1.4375,-0.35758,-0.44152,-0.092482,-0.22559,-0.42105,-0.35232,-0.41747,-0.65489,-0.37137,-0.26431,-0.41263,-0.16374,-0.11229,-0.17253,0.88646,-0.32634,-0.27195,-0.4899,-0.46239,-0.001673,0.46617,5
-0.40442,-0.20417,-0.70494,-0.41594,0.02123,-0.058381,0.003908,-0.41777,-0.082095,-0.50533,-0.48903,-0.33588,-0.23866,-1.2865,-0.1387,-0.26041,-0.1512,0.58673,0.23578,1.3148,-0.12012,0.020912,0.10005,-0.4775,0.10292,0.18967,0.17947,-0.096837,-0.10019,-0.44033,1.916,-1.2865,0.48092,-0.22559,-0.42105,-0.35232,-0.16224,-0.049302,-0.13553,-0.26431,-0.18252,1.5451,0.86259,-0.49587,-0.97591,-0.54541,-0.47303,-0.3854,0.054724,0.91808,-0.33567,6
-0.38482,0.4228,-0.73222,-0.27085,-0.38637,-0.63035,0.59063,-0.009172,-0.19924,0.039015,-0.372,-0.11159,-0.19246,0.65202,-0.064717,-1.6038,-0.15812,-1.8408,-1.4053,-0.28811,-0.44882,-1.3564,-0.87083,-0.4775,-0.47271,-0.8666,-1.1278,-0.11823,-0.2888,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.028641,0.67776,-0.4102,0.012338,-0.4899,-0.14198,-0.17085,0.19519,4
-0.71588,-3.0044,2.1178,-0.60143,2.2159,-0.53799,-1.7638,0.26323,-0.21334,-0.64141,-0.75881,-0.27519,-0.28431,0.5029,0.1433,-0.62425,-0.12365,-1.3014,0.31292,-1.3567,-0.016087,0.75548,-0.58954,0.48425,-0.74218,-0.53879,0.067861,-0.13974,-0.17168,-0.44033,-0.35758,0.5029,-0.092482,0.18591,-0.42105,-0.35232,0.032623,0.44044,0.1107,0.5972,0.032743,0.007151,-0.11229,-0.53451,-2.2743,2.0724,-0.51227,-0.43436,1.0088,-0.46486,-0.87386,3
2.0094,0.83152,-0.73596,2.3974,2.1257,-0.33245,-1.7638,-0.82637,-0.70995,-0.50533,0.048535,-0.36491,-0.39298,-1.8333,-0.24777,-1.0173,-0.11412,0.58673,0.41921,-0.28811,-0.47803,0.57184,0.36052,1.3258,1.1492,0.18967,0.1233,-0.089633,-0.075275,4.3035,-0.42074,-1.8333,-0.092482,-0.22559,0.17978,0.033554,0.56955,0.22194,0.062149,-0.26431,0.5725,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6339,2.2579,-0.46486,-2.1318,6
-0.49846,0.35328,-0.54904,-0.43882,-0.49181,-0.45346,0.61542,-0.28157,-0.21242,2.3525,1.0477,1.3608,0.41071,0.60231,-0.13118,0.52853,-0.15638,0.58673,0.32646,0.99422,0.075197,0.020912,-0.18135,-0.30438,0.37253,0.18967,0.032852,-0.088506,0.050556,-0.24267,-0.6102,0.60231,0.050869,-0.22559,-0.020493,0.033554,-0.23425,-0.19999,-0.20027,-0.26431,-0.23342,-0.16374,0.026975,-0.57834,-0.46433,-0.35479,-0.55678,-0.4899,-0.3258,-0.30572,0.42153,6
-0.83039,-3.23,2.3002,-0.73783,2.2601,-0.63875,-1.7638,0.53563,-0.20917,-0.64141,-0.77093,-0.25408,-0.28728,0.45319,-0.05832,-0.073958,-0.14884,-1.2156,0.060151,-2.3282,-0.47445,0.75548,0.001026,0.48425,-0.068415,-0.59275,0.1425,-0.15415,-0.1988,-0.44033,-0.29443,0.45319,-0.092482,0.18591,3.7848,5.5644,-0.061631,0.10892,-0.017618,0.5972,-0.083904,-0.16374,-0.11229,-0.48128,-2.2494,1.5861,-0.45821,-0.36691,2.1394,-0.46486,-2.0124,1
0.38811,0.1379,0.29063,0.45946,0.38941,0.020459,-0.35493,-0.009172,-0.29012,-0.64141,-0.65336,-0.32005,-0.36878,0.20466,-0.22779,1.8112,-0.15921,0.58673,0.35364,-1.2041,-0.046053,0.020912,-0.058748,0.003369,-0.31909,0.18967,0.21307,-0.1304,-0.14115,0.053826,-0.29443,0.20466,-0.020807,-0.22559,1.782,1.3198,-0.30733,-0.43733,-0.28351,0.16644,-0.31932,-0.16374,0.026975,-0.2794,-0.11282,-0.54541,-0.32908,-0.3005,-0.25215,0.53777,0.089592,6
-0.13189,-0.27815,-0.48559,-0.27019,-0.43618,-0.073063,0.41715,0.12703,0.012161,-0.50533,-0.85575,-0.27256,-0.17516,0.45319,-0.066659,-0.59013,-0.15324,-0.47533,-0.0266,-0.28811,-0.30204,0.020912,-0.10495,0.24381,-0.26441,-0.22806,-0.066962,-0.11611,-0.17877,-0.045005,-0.54705,0.45319,0.48092,-0.22559,-0.22077,-0.22369,0.008266,0.34155,-0.018774,-0.048934,0.003051,-0.16374,0.51442,-0.004901,-0.39724,-0.11742,-0.031679,0.14145,-0.15313,-0.24416,0.22882,6
0.97122,0.83152,-0.57052,0.9959,0.76282,0.032973,-0.69248,-0.55397,-0.47347,-0.23316,1.3207,-0.34908,-0.1786,-1.038,-0.19163,0.35957,-0.13229,0.58673,0.48749,-1.3567,-0.2815,0.38821,0.038057,0.003369,0.15626,0.4244,0.11233,-0.091193,-0.18358,-0.44033,1.6002,-1.038,-0.092482,-0.22559,-0.42105,-0.35232,-0.21201,-0.34032,-0.15403,-0.26431,-0.20691,-0.16374,-0.11229,0.12326,0.99018,-0.50457,0.12478,0.36049,-0.10158,-0.36256,0.21309,4
2.0094,0.83152,-0.36373,2.3356,2.0656,-0.19541,-1.7638,-0.82637,-0.70995,-0.64141,-0.18117,-0.38338,-0.41156,-0.83918,-0.24197,-1.2128,-0.068648,0.58673,0.41921,-0.28811,-0.47803,2.2246,1.4238,4.3312,1.8971,0.94908,1.0697,0.039579,0.24502,1.6351,0.021347,-0.83918,-0.092482,-0.22559,2.9837,1.8343,0.61086,0.25867,0.34769,-0.26431,0.59901,-0.16374,-0.11229,2.4111,0.99018,-0.43212,2.4793,2.7711,2.2579,-0.46486,-2.1318,1
-0.34228,0.41217,-0.73604,-0.22876,-0.3437,-0.61244,0.54561,-0.009172,-0.20945,0.039015,-0.3607,-0.11159,-0.1928,0.60231,-0.068764,-1.6057,-0.15812,-1.8408,-1.3885,-0.28811,-0.44939,-1.081,-0.90907,-0.4775,-0.4722,-0.84703,-1.1549,-0.11823,-0.28868,-0.44033,-0.48389,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.071817,0.66975,-0.41453,0.051097,-0.4899,-0.10165,-0.15546,0.14987,6
2.0094,0.83152,-0.98411,1.4081,1.1637,1.8601,-1.7638,-0.82637,-0.70995,-0.50533,0.26056,-0.37283,-0.31865,-1.9327,-0.1082,-1.7256,2.9843,0.58673,0.41921,-0.28811,-0.47803,1.1228,2.5073,1.6864,2.4888,1.0839,2.427,0.22937,0.7791,2.1293,1.095,-1.9327,-0.092482,-0.22559,-0.42105,-0.35232,3.5518,2.8741,3.9291,-0.26431,3.5618,-0.16374,-0.11229,2.4111,0.99018,-0.43496,2.4793,1.7972,2.2579,-0.46486,-2.1318,6
1.7651,0.80895,2.4462,2.3447,2.0833,-0.82012,-1.5354,0.12703,-0.63067,-0.23316,1.3492,-0.16701,-0.18266,0.75143,-0.23611,-0.62544,-0.15834,-1.1834,0.50441,-0.28811,-0.36219,-0.34638,-0.57031,-0.4775,-0.61151,-0.72315,-0.24505,-0.11823,-0.28668,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.35816,-0.5494,-0.31241,-0.26431,-0.35749,0.17804,0.026975,1.8796,0.99018,2.7237,1.9227,-0.47938,1.7001,-0.40916,-1.5871,6
-0.53163,0.72555,-0.61869,-0.56281,-0.73341,-0.44638,0.82788,-0.41777,-0.34077,0.58336,-0.58048,-0.11159,-0.34367,0.45319,-0.087835,-1.4453,-0.15821,-1.5374,-1.1345,-0.28811,-0.42939,-1.6319,-0.61309,-0.4775,-0.46712,-0.8666,-0.84392,-0.11823,-0.28349,-0.44033,-0.29443,0.45319,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.20304,0.90645,-0.40017,-0.2968,-0.4899,-0.50639,-0.021029,0.5164,6
-0.8207,-0.85037,-0.44724,-0.76196,-0.85988,-0.32717,0.89396,0.39943,0.39514,-0.36924,-0.67203,-0.26728,-0.14618,0.45319,-0.1657,0.58366,-0.15917,-1.1126,-0.752,-0.28811,-0.089181,-0.41983,-0.065967,-0.4775,-0.47395,-0.6184,-0.52838,-0.11823,-0.19364,0.15266,-0.67335,0.45319,0.050869,-0.22559,-0.020493,-0.09507,-0.3984,-0.60309,-0.36212,-0.26431,-0.39779,-0.16374,0.026975,-0.57834,-0.083088,-0.40856,-0.55678,-0.4899,-0.78459,0.2207,0.72269,4
-0.85215,0.25613,-0.84452,-0.81012,-0.70031,-0.62364,0.86769,0.12703,-0.044849,-0.09707,-0.19194,-0.11951,-0.1464,0.75143,-0.18612,-0.43547,-0.15587,-0.82935,-0.19272,-0.28811,-0.43884,-0.92354,-0.33084,-0.4775,-0.17386,-0.77331,-0.44099,-0.11823,-0.27171,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.158,-0.082265,-0.10317,-0.15662,-0.15601,-0.16374,0.09661,-0.37429,-0.005966,-0.42245,-0.40135,-0.33476,-0.078478,-0.15689,0.12698,5
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18741,0.30407,-0.16434,-0.52911,-0.15851,-0.54614,-0.98483,-0.28811,-0.3751,0.020912,-0.022059,-0.4775,-0.4805,-0.42509,-0.60606,-0.11823,-0.27,0.25149,-0.54705,0.30407,-0.092482,-0.22559,-0.020493,-0.09507,-0.3804,-0.61627,-0.33437,-0.26431,-0.37764,-0.16374,-0.11229,-0.31487,0.99018,0.30947,-0.2892,-0.15604,-0.51644,-0.46486,0.66215,3
-0.60013,0.5205,-0.3805,-0.61397,-0.80269,-0.10282,0.75531,-0.41777,-0.198,-0.36924,-0.064636,-0.35963,-0.28163,0.70172,-0.11477,0.66866,-0.15638,0.58673,0.59176,0.51334,0.2464,0.020912,0.11664,-0.76602,-0.031154,0.18967,0.34707,-0.087033,-0.090719,-0.44033,-0.6102,0.70172,-0.092482,-0.22559,-0.42105,-0.35232,-0.25226,-0.18398,-0.20259,-0.15662,-0.24721,-0.16374,-0.11229,-0.57834,0.20483,-0.54541,-0.55678,-0.4899,-0.78459,-0.29914,0.88155,5
0.71166,0.83152,-0.98411,1.099,0.86303,-0.88058,-0.42464,-0.55397,-0.35523,-0.50533,0.116,-0.36491,-0.23381,0.45319,-0.15943,-0.7958,-0.069516,0.58673,-0.39502,-0.28811,-0.41746,1.1228,1.8603,0.96512,0.59253,0.18967,0.33445,-0.10263,-0.13057,-0.3415,-0.35758,0.45319,-0.092482,-0.22559,-0.42105,-0.35232,0.18512,0.27751,0.21475,-0.26431,0.19075,-0.16374,-0.11229,0.14766,0.99018,-0.54541,0.18055,0.43007,-0.045695,-0.46486,0.18808,6
-1.0429,-2.1144,-0.90966,-0.99098,-1.1693,-0.5517,1.2574,-0.009172,1.2056,-0.64141,-0.54515,-0.29103,0.24805,0.5526,0.2113,-0.12072,-0.15158,0.58673,-0.12498,0.62782,-0.29679,0.75548,-0.052732,0.48425,-0.30115,0.18967,-0.088924,-0.10503,-0.2149,-0.44033,-0.42074,0.5526,-0.092482,5.1238,0.38006,1.0625,-0.13153,0.78514,-0.068485,1.8895,-0.13905,0.17804,-0.11229,-0.57834,-2.2866,-0.4764,-0.55678,-0.4899,-0.57476,-0.46486,0.72088,5
2.0094,0.83152,-0.23966,1.9028,1.6447,0.76381,-1.7638,-0.82637,-0.70995,-0.23316,0.68462,-0.3781,-0.37682,-2.9766,-0.1964,-1.5392,0.097624,0.58673,0.41921,-0.28811,-0.47803,1.1228,2.2411,1.6864,3.0929,0.99268,1.2888,0.098491,0.38024,-0.14384,3.8738,-2.9766,-0.092482,-0.22559,-0.42105,-0.35232,0.21901,-0.0898,0.3107,-0.26431,0.22468,-0.16374,-0.11229,2.4111,0.99018,-0.31944,1.91,2.1373,1.6875,1.4151,-2.1318,6
1.5645,0.83152,-0.45236,1.5848,1.3355,0.29399,-1.3047,-0.55397,-0.58834,-0.23316,1.4385,-0.34908,-0.20438,-0.78947,-0.20863,-0.74374,-0.056499,0.58673,0.97675,0.78048,0.1576,0.38821,-0.11659,0.48425,-0.20341,0.18967,0.17024,-0.095352,-0.16806,-0.14384,1.095,-0.78947,-0.092482,0.18591,-0.22077,-0.09507,0.10464,0.13435,0.086426,0.16644,0.10909,-0.16374,-0.11229,0.33984,0.99018,-0.54541,0.37572,0.67359,0.1499,-0.46486,-0.008894,1
-0.17842,-0.021734,-0.43939,0.002563,-0.11516,-0.31908,0.22733,0.39943,0.20783,-0.36924,-0.64555,-0.26728,-0.1984,0.35378,-0.19747,0.34494,-0.15886,-1.3958,-1.4969,-0.28811,-0.03553,-0.41983,0.56765,-0.4775,-0.50486,-0.63764,-0.86034,-0.11823,-0.19653,0.15266,-0.54705,0.35378,-0.092482,-0.22559,-0.020493,-0.09507,-0.37511,-0.57201,-0.33206,-0.26431,-0.37234,-0.16374,-0.11229,-0.57834,-0.51281,-0.54541,-0.55678,-0.4899,-0.11089,0.2513,0.034878,1
0.45211,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.69017,-0.49712,-0.36924,1.3207,-0.31214,0.11765,-1.6842,2.6204,-1.7445,6.8478,0.58673,-0.64939,-1.891,-0.96387,4.4284,8.0506,5.5815,8.9331,5.7911,6.1693,12.515,14.622,4.4024,-0.67335,-1.6842,-0.092482,-0.22559,-0.020493,-0.09507,6.0056,5.0563,6.1961,-0.26431,6.0167,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2982,2.2579,-0.46486,-2.1318,6
-1.1052,-0.70283,1.6215,-1.0652,-1.1212,1.2206,0.52173,0.39943,0.40861,-0.7775,-1.2753,-0.29894,-0.24566,0.75143,-0.11517,0.76383,-0.15899,-0.54614,-0.80235,-0.28811,0.21777,0.020912,-0.71139,-0.4775,-0.46648,-0.33726,-0.52731,-0.11823,-0.1196,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.37934,-0.45428,-0.33322,-0.26431,-0.37446,-0.16374,-0.11229,-0.57834,-1.4212,1.6668,-0.55678,-0.4899,-0.62446,2.4375,-0.11602,1
