V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,0.1751,3.9711,-0.34908,-0.12474,-2.3304,-0.20728,-1.76,6.7228,0.58673,0.41921,-0.28811,-0.47803,5.8975,3.8392,8.4988,4.9547,2.7717,2.5591,0.20619,0.97826,1.7339,1.8528,-2.3304,-0.092482,1.4204,-0.22077,-0.22369,6.7278,5.6986,7.1395,-0.26431,6.741,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,1.8297,2.2579,-0.46486,-2.1318,2
-0.72351,-0.77053,-0.5097,-0.66509,-0.8524,-0.23572,0.85154,0.39943,0.3876,-0.36924,-0.67323,-0.26728,-0.15373,0.75143,-0.1686,0.73592,-0.15918,-1.1126,-0.73831,-0.28811,-0.059798,-0.86058,-0.012584,-0.4775,-0.48876,-0.6184,-0.50409,-0.11823,-0.18302,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.40052,-0.61062,-0.36096,-0.26431,-0.39779,-0.16374,-0.11229,-0.5259,0.03752,-0.33473,-0.50352,-0.42345,-0.73122,0.41464,0.60967,1
-0.09257,-0.052814,-0.43402,0.086185,-0.015204,-0.31354,0.13611,0.39943,0.18122,-0.36924,-0.65609,-0.26728,-0.21226,0.65202,-0.19517,0.28905,-0.15863,-1.3958,-1.4007,-0.28811,-0.093277,-0.86058,0.34542,-0.4775,-0.52909,-0.63764,-0.81621,-0.11823,-0.20764,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.36028,-0.53057,-0.31125,-0.26431,-0.35749,-0.16374,-0.11229,-0.52085,-0.70675,-0.057863,-0.4984,-0.44134,-0.12148,0.11358,0.087628,5
-0.94607,0.15954,-0.84826,-0.92978,-0.76746,-0.5805,0.91066,0.12703,-0.045045,-0.09707,-0.16833,-0.11951,-0.1396,0.75143,-0.18748,-0.27114,-0.15587,-0.47533,-0.13782,-0.28811,-0.37847,-1.2384,-0.31189,-0.4775,-0.11931,-0.70309,-0.40218,-0.11823,-0.25408,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.17812,-0.10016,-0.12513,-0.26431,-0.17616,-0.16374,0.09661,-0.42351,-0.21322,-0.48162,-0.46002,-0.36917,-0.045174,-0.10535,0.077691,1
-0.53267,-1.0977,-0.43672,-0.73783,-0.89661,0.20762,0.71763,-0.14537,0.13512,-0.50533,-0.82047,-0.30422,-0.19923,0.5526,-0.056367,0.20936,-0.15759,-0.35732,-0.42628,-0.28811,-0.080873,0.020912,-0.093837,-0.4775,-0.49148,-0.10998,-0.23977,-0.11823,-0.19471,-0.44033,-0.42074,0.5526,0.69595,-0.22559,-0.020493,-0.09507,-0.23425,-0.12465,-0.23033,0.16644,-0.24721,0.17804,0.79296,-0.42793,-1.2937,-0.44471,-0.46131,-0.37078,-0.65065,0.73325,0.43116,3
-0.10245,-0.089095,-0.43939,0.074951,-0.027168,-0.31908,0.14893,0.39943,0.18914,-0.36924,-0.66499,-0.26728,-0.21046,0.65202,-0.19434,0.27259,-0.15863,-1.3958,-1.4099,-0.28811,-0.097824,-0.86058,0.36581,-0.4775,-0.52879,-0.63764,-0.82012,-0.11823,-0.2087,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.36028,-0.53057,-0.31125,-0.26431,-0.35749,-0.16374,-0.11229,-0.52158,-0.72823,-0.064036,-0.49914,-0.44195,-0.12987,0.10625,0.098318,5
-0.81225,-0.83196,-0.50501,-0.75295,-0.90213,-0.31074,0.92518,0.39943,0.39425,-0.36924,-0.674,-0.26728,-0.14946,0.5526,-0.16784,0.69752,-0.15922,-1.1126,-0.69626,-0.28811,-0.070088,-0.86058,-0.04105,-0.4775,-0.47313,-0.6184,-0.4927,-0.11823,-0.18731,-0.045005,-0.67335,0.5526,0.050869,-0.22559,-0.020493,-0.09507,-0.40052,-0.61062,-0.36328,-0.26431,-0.39991,-0.16374,0.026975,-0.57834,-0.058829,-0.47263,-0.55678,-0.4899,-0.78459,0.17317,0.73721,3
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18714,0.45319,-0.16389,-0.54727,-0.15845,-0.54614,-0.99349,-0.28811,-0.40453,0.020912,-0.022059,-0.4775,-0.4805,-0.48097,-0.61648,-0.11823,-0.27547,-0.045005,-0.54705,0.45319,-0.092482,-0.22559,0.38006,0.16218,-0.36875,-0.60591,-0.32397,-0.26431,-0.3681,-0.16374,-0.11229,-0.23416,0.99018,0.41585,-0.20724,-0.053771,-0.4343,-0.46486,0.57943,1
1.7698,0.83152,-0.69778,2.074,1.8112,-0.24812,-1.5166,-0.55397,-0.64447,-0.23316,-0.022145,-0.33588,-0.3578,-1.6345,-0.23101,-0.84205,-0.11177,0.58673,0.88272,-0.28811,-0.14432,0.020912,-0.68208,0.48425,0.38667,0.18967,-0.087608,-0.032666,-0.003238,2.0304,0.7792,-1.6345,-0.092482,-0.22559,-0.42105,-0.35232,0.38316,0.26338,0.010126,-0.15662,0.38904,-0.16374,-0.11229,1.5657,0.99018,-0.4962,1.6207,2.1028,1.3975,-0.34159,-1.303,6
-0.4495,0.44389,-0.47475,-0.32319,-0.406,-0.62094,0.60444,-0.28157,-0.235,2.3525,1.2996,1.3608,0.43198,0.70172,-0.11895,0.62644,-0.15732,0.58673,0.38593,0.99422,0.09123,0.020912,0.014155,-0.30438,0.17617,0.18967,0.24533,-0.088506,0.12344,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.22077,-0.22369,-0.26814,-0.26592,-0.22686,-0.26431,-0.2663,-0.16374,0.026975,-0.52893,-0.019562,-0.24767,-0.5066,-0.42729,-0.508,-0.29914,0.603,6
-0.92552,-3.4175,2.4518,-0.85114,2.2969,-0.72246,-1.7638,0.94423,-0.21061,-0.64141,-0.78082,-0.20923,-0.28741,0.5526,0.054509,-0.25406,-0.14852,-1.234,0.1364,-2.578,-0.41674,0.75548,-0.24269,0.48425,-0.30502,-0.70116,0.057756,-0.16258,-0.22353,-0.44033,-0.42074,0.5526,-0.092482,-0.22559,-0.42105,-0.35232,-0.10717,-0.039884,-0.037271,0.38182,-0.10829,-0.16374,-0.11229,-0.51658,-2.2775,1.9358,-0.49406,-0.41164,1.755,-0.46486,-1.6254,1
-0.57457,0.42235,-0.57052,-0.43311,-0.51993,-0.69787,0.73601,-0.28157,-0.19285,2.3525,1.0016,1.3608,0.27134,0.75143,-0.17697,0.25929,-0.15749,0.58673,0.11033,-0.28811,-0.252,-1.4776,-1.0842,-0.4775,-0.54144,-0.91991,-0.79957,-0.11823,-0.28126,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.26814,-0.31301,-0.22455,-0.26431,-0.26524,-0.16374,0.026975,-0.44996,0.34473,-0.22615,-0.4264,-0.35046,-0.39261,-0.28033,0.48105,6
1.787,0.83152,-0.45236,2.1148,1.8509,-0.29329,-1.5343,-0.55397,-0.64914,-0.23316,-0.070732,-0.3438,-0.3879,-1.2368,-0.25312,-0.70432,-0.11768,0.58673,0.56593,-0.28811,-0.34553,0.020912,-0.48917,0.48425,0.74464,0.18967,0.053553,0.016298,0.049339,0.9433,0.96867,-1.2368,-0.092482,-0.22559,-0.020493,0.16218,0.40223,0.22853,-0.004902,-0.26431,0.40601,-0.16374,-0.11229,1.8546,0.99018,-0.49343,1.7958,2.2979,1.573,-0.074229,-1.5615,5
-0.48228,0.43697,-0.45236,-0.37619,-0.46839,-0.58693,0.64673,-0.28157,-0.21131,2.3525,0.98244,1.3608,0.24992,0.75143,-0.18055,0.30778,-0.15772,0.58673,0.091589,-0.28811,-0.25107,-1.6539,-1.2005,-0.4775,-0.53963,-0.91991,-0.82104,-0.11823,-0.2695,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.28191,-0.3488,-0.23727,-0.26431,-0.27902,-0.16374,0.026975,-0.42601,0.32006,-0.16296,-0.40208,-0.34513,-0.35825,-0.27328,0.44429,6
-0.53685,0.42833,-0.52222,-0.41526,-0.50412,-0.64052,0.69951,-0.28157,-0.2004,2.3525,1.0143,1.3608,0.26591,0.75143,-0.18018,0.24363,-0.1575,0.58673,0.072053,-0.28811,-0.21476,-1.4776,-1.0724,-0.4775,-0.5264,-0.92164,-0.80752,-0.11823,-0.27073,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.2692,-0.31207,-0.22455,-0.26431,-0.2663,-0.16374,0.026975,-0.4334,0.33198,-0.25428,-0.40958,-0.35215,-0.37892,-0.28257,0.46795,6
2.0094,0.83152,0.46343,2.2326,1.9654,0.032973,-1.7638,-0.82637,-0.70995,-0.36924,-0.21061,-0.2277,-0.30787,-1.9327,-0.19791,-1.1343,-0.11811,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.48498,-0.18898,0.75302,0.18967,0.27172,-0.15599,-0.1559,1.9316,1.2213,-1.9327,-0.092482,-0.22559,0.58034,0.2908,0.045331,-0.24426,0.069084,-0.26431,0.045468,-0.16374,-0.11229,2.4111,0.99018,-0.5318,2.4793,1.6232,2.2579,-0.46486,-2.1318,6
1.3173,0.83152,0.25664,1.4081,1.1637,0.032973,-1.0496,-0.69017,-0.61536,-0.09707,0.5497,-0.2963,-0.26209,-2.0818,-0.20228,-1.5681,0.12429,0.58673,0.33232,1.3148,-0.38589,0.96536,3.104,1.3773,2.9278,0.47134,1.1927,-0.074555,0.27464,1.0421,1.9791,-2.0818,-0.092482,-0.22559,-0.42105,-0.35232,0.7623,0.69002,0.87138,-0.26431,0.76867,-0.16374,-0.11229,1.5856,0.99018,0.064186,1.6409,2.0445,1.4178,-0.37325,-1.3137,6
-1.0043,-0.4258,-0.89794,-0.9793,-0.85732,-0.61412,1.0038,0.12703,0.11379,0.44727,0.024788,0.47948,0.22975,0.75143,-0.16034,-0.50814,-0.15684,-0.82935,-0.53976,-0.28811,-0.58457,-1.5818,-0.80851,-0.4775,-0.38675,-0.90549,-1.0249,-0.11823,-0.34834,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.19719,-0.21977,-0.14247,-0.26431,-0.19525,-0.16374,0.09661,-0.44548,-0.77678,-0.30396,-0.43149,-0.33357,0.35515,-0.36938,-0.24477,6
-0.53685,0.42833,-0.52222,-0.41526,-0.50412,-0.64052,0.69951,-0.28157,-0.2004,2.3525,1.0566,1.3608,0.29068,0.75143,-0.18036,0.16156,-0.15729,0.58673,0.10345,-0.28811,-0.20169,-1.3013,-1.0977,-0.4775,-0.52886,-0.91991,-0.81921,-0.11823,-0.27404,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25755,-0.27816,-0.21183,-0.26431,-0.25463,-0.16374,0.026975,-0.47643,0.33455,-0.20425,-0.47053,-0.38229,-0.45614,-0.18003,0.51437,6
-0.42388,0.44793,-0.44128,-0.29227,-0.37712,-0.62364,0.57977,-0.28157,-0.23995,2.3525,1.2787,1.3608,0.40346,0.70172,-0.11729,0.59659,-0.15725,0.58673,0.38609,0.99422,0.092614,0.020912,0.013915,-0.30438,0.12657,0.18967,0.24531,-0.088506,0.11684,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35232,-0.26814,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.53051,0.012751,-0.28922,-0.50821,-0.42929,-0.51685,-0.30444,0.61354,6
-0.83039,-0.92848,-0.47321,-0.7742,-0.83472,-0.31632,0.8673,0.39943,0.39386,-0.36924,-0.69256,-0.26728,-0.15349,0.75143,-0.16154,0.55049,-0.159,-1.1126,-0.69159,-0.28811,-0.1482,-0.86058,-0.10256,-0.4775,-0.51733,-0.59916,-0.4756,-0.11823,-0.21085,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.020493,-0.09507,-0.3804,-0.54752,-0.34478,-0.26431,-0.37976,-0.16374,0.026975,-0.57834,-0.33554,0.017514,-0.55678,-0.4899,-0.78459,0.08345,0.76463,6
-0.32655,0.39998,-0.053546,-0.36956,-0.56502,-0.3667,0.64673,-0.41777,-0.098057,-0.50533,-0.48698,-0.33325,-0.23836,-0.14329,-0.15148,0.52323,-0.15169,0.58673,0.26482,0.51334,0.075751,0.020912,-0.076658,0.24381,-0.15912,0.18967,0.27567,-0.1009,-0.087746,-0.44033,0.46343,-0.14329,-0.092482,-0.22559,-0.22077,0.033554,-0.19507,-0.080382,-0.16675,0.058755,-0.19101,-0.16374,-0.11229,-0.57834,0.52738,-0.1815,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,1
-0.45179,-0.19854,-0.69778,-0.3647,-0.03049,-0.36311,0.16911,-0.28157,-0.22475,2.3525,0.56198,1.3608,0.16748,0.45319,-0.030045,-1.165,-0.14778,0.020298,0.063138,-0.28811,-0.14397,-1.6539,-1.0948,-0.4775,-0.77581,-0.93203,-0.83084,-0.11823,-0.35804,-0.24267,-0.42074,0.45319,0.050869,-0.22559,-0.42105,-0.35232,0.48165,1.4162,0.39393,-0.26431,0.4813,0.51981,0.026975,-0.43438,-1.0481,-0.46036,-0.45788,-0.37723,-0.064902,-0.15243,0.11194,2
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2412,1.3608,0.40542,0.65202,-0.11523,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014155,-0.30438,0.16574,0.18967,0.24529,-0.088506,0.12721,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,1
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,-0.36924,1.3207,-0.37547,-0.22169,-2.231,0.69376,-1.6337,1.4964,0.58673,0.41921,-0.28811,-0.47803,2.6654,4.6606,3.8504,5.4428,8.6398,5.1649,10.419,8.3722,5.4895,-0.67335,-2.231,-0.092482,-0.22559,-0.22077,-0.22369,1.5015,1.0507,1.2309,-0.26431,1.5078,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2982,2.2579,-0.46486,-2.1318,6
-1.0996,-2.8158,0.2878,-1.0619,-1.002,-0.60405,1.1288,1.2166,1.5434,-0.7775,-1.0641,-0.18284,0.19853,-2.1813,0.41799,-1.7043,-0.15815,-1.7144,-1.9237,-0.28811,-0.43629,0.020912,-1.293,-0.4775,-0.4654,-0.80728,-1.292,-0.11823,-0.28585,5.193,-0.54705,-2.1813,-0.092482,1.0089,-0.020493,0.16218,-0.41429,-0.6483,-0.36906,0.058755,-0.41157,-0.16374,-0.11229,-0.57834,-1.7354,0.7026,-0.55678,-0.4899,-0.63197,-0.12172,0.67363,6
-0.48228,0.37121,-0.23966,-0.57052,-0.76044,-0.33245,0.80743,-0.41777,-0.057265,-0.50533,-0.4648,-0.33325,-0.21684,-0.34211,-0.12886,0.017144,-0.14701,0.58673,0.24658,0.51334,0.10927,0.020912,0.085476,0.24381,-0.15587,0.18967,0.20649,-0.1009,-0.097971,-0.44033,0.71605,-0.34211,-0.092482,-0.22559,-0.42105,-0.35232,-0.14424,0.10327,-0.1101,-0.048934,-0.13905,-0.16374,-0.11229,-0.5593,0.29844,-0.34144,-0.53745,-0.46578,-0.70708,-0.46486,0.85413,6
-0.4495,0.44389,-0.47475,-0.32319,-0.406,-0.62094,0.60444,-0.28157,-0.235,2.3525,1.2627,1.3608,0.39984,0.70172,-0.11627,0.58245,-0.15721,0.58673,0.38593,0.99422,0.086988,0.020912,0.014011,-0.30438,0.1461,0.18967,0.2453,-0.088506,0.12145,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.22077,-0.22369,-0.26602,-0.26027,-0.22224,-0.26431,-0.26418,-0.16374,0.026975,-0.55443,0.012751,-0.28922,-0.5325,-0.4596,-0.54119,-0.30444,0.63805,6
-0.53146,0.34698,-0.59229,-0.43058,-0.48195,-0.55602,0.64673,-0.28157,-0.20587,2.3525,1.0333,1.3608,0.41457,0.45319,-0.13045,0.63393,-0.15673,0.58673,0.37533,0.99422,0.14243,0.020912,-0.17104,-0.30438,0.36281,0.18967,0.053353,-0.088506,0.087118,-0.24267,-0.42074,0.45319,0.19422,-0.22559,-0.22077,-0.22369,-0.25438,-0.2339,-0.21299,-0.26431,-0.25675,0.17804,0.16624,-0.57834,-0.43881,-0.44007,-0.55678,-0.4899,-0.41095,-0.46486,0.55591,6
0.027384,-0.42386,0.031049,-0.39064,0.070425,1.3618,-0.59508,-0.55397,-0.32298,-0.64141,-0.64813,-0.37547,-0.37373,-1.6345,-0.22663,1.2565,-0.15093,0.58673,0.88774,0.78048,0.13138,1.4901,0.52672,0.96512,0.60439,0.77649,1.0933,-0.043361,0.14588,-0.44033,2.3581,-1.6345,-0.092482,-0.22559,-0.42105,-0.35232,-0.26497,-0.33373,-0.22224,0.48951,-0.26418,0.51981,-0.11229,-0.57834,-1.6587,0.62621,-0.55678,-0.4899,0.18011,-0.46486,-0.03932,1
-1.1052,-3.4759,-0.93241,-1.0652,-1.1914,-0.8663,1.4,2.851,3.5113,-0.64141,-0.37876,0.14436,1.4902,0.75143,1.9764,-0.89439,-0.15834,-1.6385,-1.7776,-0.28811,-0.32206,0.020912,-0.13167,0.003369,-0.47086,-0.72435,-1.0486,-0.11823,-0.25739,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.34439,-0.19528,-0.33669,-0.26431,-0.33947,-0.16374,-0.11229,-0.57834,-2.156,-0.54541,-0.55678,-0.4899,-0.78459,-0.44509,0.92615,6
-0.3988,0.45188,-0.4085,-0.26199,-0.34884,-0.62629,0.5556,-0.28157,-0.24479,2.3525,1.258,1.3608,0.38802,0.70172,-0.11713,0.53343,-0.15712,0.58673,0.4041,0.99422,0.052781,0.020912,0.025649,-0.30438,0.12809,0.18967,0.26256,-0.088506,0.10663,-0.3415,-0.67335,0.70172,0.050869,-0.22559,-0.42105,-0.35232,-0.26391,-0.25933,-0.21761,-0.26431,-0.26099,-0.16374,0.026975,-0.44142,0.05752,-0.11761,-0.41773,-0.3164,-0.43621,-0.31179,0.53458,6
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.31214,-0.3041,-2.2807,-0.19364,-1.5079,0.020302,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.46834,0.24381,0.80674,0.18967,0.096603,-0.079943,-0.1217,1.0421,2.2318,-2.2807,-0.092482,-0.22559,-0.42105,-0.35232,0.92963,0.54216,0.53497,-0.26431,0.93622,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6768,2.2579,-0.46486,-2.1318,6
0.14064,0.67808,0.008493,-0.075858,-0.27941,0.21568,0.16461,-0.41777,-0.25591,0.1751,0.072473,-0.25408,-0.17564,-0.49123,-0.13653,0.85037,-0.15369,0.58673,0.66127,-0.28811,0.25073,0.020912,-0.18728,-0.63779,-0.56884,-0.059279,0.25237,-0.1447,-0.17715,-0.44033,0.90551,-0.49123,-0.092482,-0.22559,-0.42105,-0.35232,-0.23319,-0.23484,-0.19912,-0.26431,-0.22812,-0.16374,-0.11229,-0.54097,0.99018,-0.3953,-0.51883,-0.44255,-0.74656,-0.46486,0.89389,6
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.31214,-0.3041,-2.2807,-0.19024,-1.5002,0.010669,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.4491,0.48425,0.78662,0.18967,0.094818,-0.062929,-0.12257,1.2398,2.1055,-2.2807,-0.092482,-0.22559,-0.22077,-0.22369,0.88938,0.50636,0.50491,-0.26431,0.89486,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6937,2.2579,-0.46486,-2.1318,6
0.33231,0.47743,0.73385,0.076343,-0.1314,1.0168,-0.28042,-0.28157,-0.087824,-0.7775,-0.79958,-0.33852,-0.25152,-0.14329,0.18467,1.2382,-0.14742,0.58673,0.88252,-0.28811,0.72896,0.020912,-0.022059,-0.4775,-0.4805,0.4313,1.1149,-0.10171,0.17492,-0.44033,0.46343,-0.14329,-0.092482,-0.22559,-0.42105,-0.35232,-0.24802,-0.14254,-0.19565,-0.26431,-0.24297,-0.16374,-0.11229,-0.57834,-1.3238,-0.48476,-0.55678,-0.4899,-0.78459,-0.31295,0.88577,5
-0.77817,-0.80257,-0.55605,-0.71273,-0.89874,-0.26393,0.90385,0.39943,0.40742,-0.36924,-0.67675,-0.26728,-0.14873,0.75143,-0.16743,0.75821,-0.15919,-1.1126,-0.69585,-0.28811,-0.080946,-0.86058,-0.020904,-0.4775,-0.49315,-0.56068,-0.48426,-0.11823,-0.18914,-0.44033,-0.67335,0.75143,-0.020807,-0.22559,-0.020493,-0.09507,-0.39946,-0.60874,-0.35981,-0.26431,-0.39779,-0.16374,-0.04266,-0.52448,0.011774,-0.32903,-0.50208,-0.42165,-0.72977,0.25775,0.65616,3
2.0094,0.83152,-0.80686,2.4681,2.1944,-0.48905,-1.7638,-0.82637,-0.70995,-0.50533,0.26056,-0.35436,-0.33019,-2.0321,-0.22087,-1.3549,-0.10621,0.58673,0.41921,-0.28811,-0.47803,0.57184,0.73727,4.211,1.703,0.18967,0.5437,0.037744,0.26382,2.9199,0.71605,-2.0321,-0.092482,-0.22559,0.58034,0.2908,0.46365,0.12776,0.27717,-0.26431,0.46433,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.5906,2.2579,-0.46486,-2.1318,6
2.0094,0.83152,-0.71823,2.3798,2.1085,-0.29329,-1.7638,-0.82637,-0.70995,-0.64141,-0.11806,-0.38338,-0.40175,-2.3801,-0.20607,-1.3288,-0.094063,0.58673,0.41921,-0.28811,-0.47803,1.4901,1.2896,6.2547,1.9212,0.81101,0.93555,0.17904,0.29134,1.6351,1.9791,-2.3801,-0.092482,-0.22559,0.17978,0.033554,0.28785,-0.028582,0.15694,-0.26431,0.29042,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.2189,2.2579,-0.46486,-2.1318,2
1.787,0.83152,-0.45236,2.1148,1.8509,-0.29329,-1.5343,-0.55397,-0.64914,-0.09707,-0.004472,-0.3438,-0.3879,-1.2368,-0.25038,-0.70808,-0.11749,0.58673,0.56593,-0.28811,-0.34688,0.020912,-0.56213,-0.065329,0.6778,0.18967,0.053553,-0.059738,0.009147,0.9433,0.96867,-1.2368,-0.092482,-0.22559,-0.020493,0.16218,0.40434,0.23042,-0.003746,-0.26431,0.40813,-0.16374,-0.11229,1.857,0.99018,-0.49365,1.7988,2.3022,1.576,-0.075913,-1.5639,3
1.2308,0.54382,1.226,1.6013,1.3516,-0.62364,-0.96032,-0.41777,-0.48382,-0.64141,-0.71304,-0.3438,-0.34213,-0.19299,-0.13745,-0.046672,-0.14664,0.58673,1.2248,0.51334,0.94213,0.020912,-0.68184,-0.4775,-0.94815,0.18967,0.47568,-0.10263,-0.018008,-0.44033,0.52658,-0.19299,-0.092482,-0.22559,-0.42105,-0.35232,-0.13047,0.066542,-0.095074,-0.15662,-0.1348,1.3743,-0.11229,-0.57834,-0.45024,0.94409,-0.55678,-0.4899,-0.36005,-0.46486,0.50466,4
-0.50021,0.43413,-0.47531,-0.39792,-0.48878,-0.58482,0.66407,-0.28157,-0.20773,2.3525,0.98483,1.3608,0.25122,0.75143,-0.17804,0.14734,-0.1573,0.58673,0.12738,-0.28811,-0.24895,-1.3013,-1.0765,-0.4775,-0.55489,-0.91991,-0.80565,-0.11823,-0.28593,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25543,-0.28005,-0.21183,-0.26431,-0.25251,-0.16374,0.026975,-0.4104,0.36099,-0.11812,-0.42033,-0.34093,-0.40855,-0.1269,0.45022,6
-1.0429,-2.1144,-0.90966,-0.99098,-1.1693,-0.5517,1.2574,-0.009172,1.2056,-0.64141,-0.54515,-0.29103,0.24805,0.5526,0.2113,-0.12072,-0.15158,0.58673,-0.12498,0.62782,-0.29679,0.75548,-0.052732,0.48425,-0.30115,0.18967,-0.088924,-0.10503,-0.2149,-0.44033,-0.42074,0.5526,-0.092482,5.1238,0.38006,1.0625,-0.13153,0.78514,-0.068485,1.8895,-0.13905,0.17804,-0.11229,-0.57834,-2.2866,-0.4764,-0.55678,-0.4899,-0.57476,-0.46486,0.72088,5
-0.87161,-3.3112,2.3659,-0.78693,2.276,-0.67503,-1.7638,0.67183,-0.2098,-0.64141,-0.77521,-0.2277,-0.28229,0.40349,0.067564,-0.34624,-0.14404,-1.3014,0.20076,-1.891,-0.18797,0.75548,-0.24376,0.48425,-0.53085,-0.64422,0.10415,-0.14942,-0.19259,-0.44033,-0.23127,0.40349,-0.092482,-0.22559,-0.42105,-0.35232,-0.075398,0.10327,-0.00837,-0.048934,-0.076481,0.007151,-0.11229,-0.51973,-2.2307,2.1233,-0.49725,-0.41563,1.2796,-0.46486,-1.1465,4
0.97122,0.83152,0.25664,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,-0.36924,0.68462,-0.35963,-0.11666,-1.1871,-0.23361,0.33239,-0.090343,0.58673,-0.24983,-0.28811,-0.68316,1.3431,1.7835,0.67659,0.69293,1.1376,0.15693,-0.055839,-0.27001,0.44915,1.2213,-1.1871,-0.092482,0.18591,1.1812,1.0625,0.037919,-0.12841,-0.11819,0.16644,0.034863,-0.16374,-0.11229,1.1932,0.99018,-0.54541,1.2424,1.7549,1.0184,-0.46486,-0.88352,6
-0.41307,0.064338,-0.77731,-0.44685,-0.23933,-0.4238,0.37889,-0.55397,-0.23699,-0.64141,-0.57639,-0.36491,-0.29979,-1.7836,-0.18383,-0.047876,-0.14632,0.58673,-0.27356,0.78048,-0.35948,1.4901,1.526,0.96512,1.4146,0.62979,0.36671,-0.032443,0.023483,2.2281,0.84236,-1.7836,0.050869,-0.22559,-0.42105,-0.35232,-0.17389,-0.26874,-0.16328,-0.26431,-0.1751,0.51981,0.026975,-0.36697,-0.38107,-0.54541,-0.34211,-0.22206,0.59837,-0.46486,-0.46054,6
-0.74881,-0.79444,-0.53966,-0.69603,-0.88249,-0.267,0.89058,0.39943,0.39975,-0.36924,-0.67968,-0.26728,-0.15199,0.70172,-0.16773,0.78139,-0.15924,-1.1126,-0.6904,-0.28811,-0.042337,-0.86058,-0.001187,-0.4775,-0.48346,-0.57992,-0.48154,-0.11823,-0.17852,-0.3415,-0.67335,0.70172,-0.092482,-0.22559,0.17978,0.033554,-0.40158,-0.61533,-0.36443,-0.26431,-0.39991,-0.16374,-0.11229,-0.55066,0.016019,-0.43422,-0.52867,-0.45483,-0.75642,0.37066,0.64849,5
