V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
-0.55325,0.19058,-0.60717,-0.50164,-0.41946,-0.3602,0.5145,-0.41777,-0.23579,0.99161,0.54623,0.028258,0.031739,0.45319,-0.1604,0.29185,-0.15615,0.58673,0.21986,0.51334,-0.0851,0.020912,-0.008352,0.58042,0.2054,0.18967,0.14475,-0.070264,-0.053115,-0.24267,-0.42074,0.45319,0.19422,1.4204,-0.020493,-0.09507,-0.19295,-0.16232,-0.1575,-0.26431,-0.19525,-0.16374,0.23588,-0.53438,-0.53206,-0.30994,-0.51214,-0.4342,-0.068705,-0.39114,0.18872,1
-0.48228,0.43697,-0.45236,-0.37619,-0.46839,-0.58693,0.64673,-0.28157,-0.21131,2.3525,0.97895,1.3608,0.24611,0.75143,-0.17962,0.16156,-0.15736,0.58673,0.13923,-0.28811,-0.2346,-1.3013,-1.1115,-0.4775,-0.55783,-0.91991,-0.81584,-0.11823,-0.28214,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.25861,-0.28664,-0.2153,-0.26431,-0.25569,-0.16374,0.026975,-0.40849,0.33455,-0.090524,-0.40153,-0.33924,-0.38699,-0.23699,0.46215,6
-0.36954,0.41413,-0.73505,-0.25401,-0.36823,-0.62505,0.5724,-0.009172,-0.20133,0.039015,-0.37521,-0.11159,-0.19234,0.65202,-0.061447,-1.5979,-0.15813,-1.8408,-1.4019,-0.28811,-0.44822,-1.6319,-0.90672,-0.4775,-0.4722,-0.90572,-1.1577,-0.11823,-0.28837,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.041994,0.67088,-0.41785,0.026013,-0.4899,-0.12669,-0.16818,0.17898,4
-0.60359,0.73379,-0.62169,-0.56273,-0.7291,-0.6338,0.89731,-0.41777,-0.3329,-0.36924,-0.62632,-0.11159,-0.35195,0.65202,-0.067506,-1.4019,-0.15822,-1.5374,-1.1521,-0.28811,-0.42454,-1.3013,-0.45412,-0.4775,-0.47032,-0.88616,-0.82514,-0.11823,-0.28262,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.29285,0.9125,-0.43799,-0.33872,-0.4899,-0.54446,-0.17998,0.6033,5
0.45211,0.83152,0.45403,0.62116,0.3984,-0.50685,-0.1568,-0.28157,-0.31331,2.7607,1.7822,-0.20659,-0.02668,0.30407,-0.087823,-0.043585,-0.14922,0.58673,0.42182,-0.92928,0.2927,0.020912,-0.89911,-0.4775,-0.80066,0.18967,-0.10805,-0.11377,-0.2006,-0.44033,-0.10496,0.30407,-0.092482,-0.22559,-0.42105,-0.35232,-0.10823,0.05053,-0.084669,-0.26431,-0.10299,-0.16374,-0.11229,-0.43894,0.99018,-0.25504,-0.41521,-0.31326,-0.64271,-0.46486,0.78931,4
1.2308,0.83152,-0.053546,0.7898,0.56239,1.1749,-0.96032,-0.55397,-0.49712,0.039015,2.0275,-0.31741,0.020694,-1.2865,-0.16486,-1.0656,0.082784,0.58673,0.98652,0.78048,0.26241,0.020912,-0.30718,-0.29717,-0.52423,0.24556,0.09835,-0.09149,-0.18891,-0.3415,1.8528,-1.2865,-0.092482,-0.22559,-0.22077,-0.22369,0.1417,0.40559,0.17197,-0.26431,0.14621,-0.16374,-0.11229,-0.2826,0.99018,-0.54541,-0.25642,-0.11514,-0.48359,-0.46486,0.62907,6
2.0094,0.83152,-0.59229,2.4495,2.1764,-0.44784,-1.7638,-0.82637,-0.70995,-0.50533,-0.018424,-0.37019,-0.38498,-1.3859,-0.21515,-1.3105,-0.082259,0.58673,0.41921,-0.28811,-0.47803,0.57184,0.91959,0.60446,1.1137,0.18967,0.48128,-0.07569,0.022237,1.8328,0.58974,-1.3859,-0.092482,-0.22559,-0.22077,-0.22369,0.72206,0.35756,0.38584,-0.26431,0.72732,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.5035,2.2579,-0.46486,-2.1318,1
-0.53146,0.34698,-0.59229,-0.43058,-0.48195,-0.55602,0.64673,-0.28157,-0.20587,2.3525,1.0397,1.3608,0.41585,0.5029,-0.13545,0.69491,-0.1569,0.58673,0.30726,0.99422,0.1092,0.020912,-0.14837,-0.30438,0.37784,0.18967,0.040445,-0.088506,0.080556,-0.24267,-0.48389,0.5029,0.050869,-0.22559,-0.020493,0.033554,-0.24908,-0.2339,-0.21877,-0.26431,-0.24827,-0.16374,0.026975,-0.57834,-0.28641,-0.43524,-0.55678,-0.4899,-0.44964,-0.37288,0.56676,1
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18728,0.30407,-0.16468,-0.52911,-0.15851,-0.54614,-0.98483,-0.28811,-0.37338,0.020912,-0.022059,-0.4775,-0.4805,-0.42509,-0.60163,-0.11823,-0.26985,0.25149,-0.54705,0.30407,-0.092482,-0.22559,-0.020493,-0.09507,-0.3804,-0.61627,-0.33437,-0.26431,-0.37764,-0.16374,-0.11229,-0.31487,0.99018,0.30947,-0.2892,-0.15604,-0.51644,-0.46486,0.66215,1
-1.0253,-1.0569,1.4019,-0.97005,0.14611,-0.77517,0.17285,2.9872,0.44153,-0.64141,-0.91697,0.062561,-0.05948,0.60231,-0.20542,1.994,-0.1592,0.58673,0.58088,-0.39866,0.95532,0.020912,0.011462,0.003369,-0.096399,0.18967,0.38444,-0.10917,0.19742,-0.44033,-0.48389,0.60231,-0.092482,0.18591,-0.42105,-0.35232,-0.34122,-0.078498,-0.29738,1.7818,-0.34053,-0.16374,-0.11229,-0.57834,-2.2458,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
1.2308,0.83152,-0.51883,1.2535,1.0133,0.14717,-0.96032,-0.55397,-0.55033,0.039015,1.5135,-0.3438,-0.19745,-1.2865,-0.17363,0.82226,-0.13981,0.58673,1.4364,-0.28811,0.74761,0.29638,-0.51867,-0.65783,-0.69143,0.18967,0.30168,-0.11043,-0.15939,-0.44033,1.916,-1.2865,-0.092482,-0.22559,-0.42105,-0.35232,-0.24908,-0.32054,-0.19218,0.48951,-0.24403,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,5
-0.83437,-2.3706,-0.82227,-0.86355,-0.81011,-0.076254,0.75153,-0.009172,0.58093,-0.50533,-0.46811,-0.29367,0.008049,0.5526,0.11235,-0.21252,-0.15523,-0.22246,-0.40506,0.16987,-0.29301,0.020912,0.074222,-0.4775,-0.17035,0.074612,-0.16623,-0.081528,-0.17341,-0.44033,-0.42074,0.5526,0.12254,6.3583,-0.22077,-0.22369,-0.058454,0.86614,-0.084669,6.3047,-0.062696,0.17804,0.30551,-0.57834,-1.7818,-0.063372,-0.55678,-0.4899,-0.38636,-0.044914,0.40281,4
1.3865,0.83152,-0.23966,1.1608,0.92316,0.76381,-1.121,-0.55397,-0.53969,-0.23316,1.3207,-0.34908,-0.2023,-1.6842,-0.15284,-0.3261,-0.091905,1.5308,1.8529,1.8491,0.6435,1.1228,-0.4103,1.2056,-0.31697,0.69824,0.48897,0.15836,0.025203,-0.44033,2.4212,-1.6842,-0.092482,0.5974,-0.42105,-0.35232,-0.14212,-0.078498,-0.093918,0.5972,-0.13693,-0.16374,-0.11229,-0.35187,0.99018,-0.54541,-0.32678,-0.20293,-0.5541,-0.46486,0.70007,6
-0.54267,0.66646,-0.55405,-0.57003,-0.69289,-0.45474,0.79505,-0.41777,-0.33969,-0.23316,-0.58989,-0.11159,-0.34229,-0.44152,-0.077316,-1.5147,-0.1582,-0.82935,-1.0893,-0.28811,-0.4403,-1.081,-0.71065,-0.4775,-0.45308,-0.8666,-0.84101,-0.11823,-0.28468,1.4375,-0.35758,-0.44152,-0.092482,-0.22559,-0.42105,-0.35232,-0.41747,-0.65489,-0.37137,-0.26431,-0.41263,-0.16374,-0.11229,-0.17253,0.88646,-0.32634,-0.27195,-0.4899,-0.46239,-0.001673,0.46617,5
-1.104,0.74019,-0.98269,-1.0638,-1.2401,-0.80843,1.4208,7.2094,15.495,-0.7775,-0.82672,4.8597,23.342,0.60231,31.367,-1.5915,-0.15813,-2.0566,-2.7503,-0.28811,-0.43449,0.020912,0.027909,-0.4775,-0.47952,-0.95116,-1.7449,-0.11823,-0.28465,-0.14384,-0.67335,0.60231,-0.092482,-0.22559,-0.42105,-0.35232,-0.38675,-0.60026,-0.37021,-0.26431,-0.38188,-0.16374,-0.11229,-0.57834,0.92831,-0.54541,-0.55678,-0.4899,-0.78459,-0.38539,0.90791,6
-0.60687,-2.8509,2.1426,-0.47159,2.2219,-0.5517,-1.7638,0.39943,-0.21618,-0.64141,-0.76032,-0.26728,-0.28859,0.10525,0.1264,-0.63726,-0.12971,-1.1126,0.70071,-1.891,0.18193,0.020912,-0.67101,0.48425,-0.86531,-0.5222,0.2193,-0.14789,-0.16069,-0.44033,0.14766,0.10525,-0.092482,-0.22559,0.78062,0.41943,0.063335,0.54498,0.11764,2.4279,0.056072,0.17804,-0.11229,-0.49782,-2.0266,2.4063,-0.475,-0.38787,0.69057,-0.46486,-0.55338,1
-0.53685,0.42833,-0.52222,-0.41526,-0.50412,-0.64052,0.69951,-0.28157,-0.2004,2.3525,1.0143,1.3608,0.26591,0.75143,-0.18018,0.24363,-0.1575,0.58673,0.072053,-0.28811,-0.21476,-1.4776,-1.0724,-0.4775,-0.5264,-0.92164,-0.80752,-0.11823,-0.27073,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.2692,-0.31207,-0.22455,-0.26431,-0.2663,-0.16374,0.026975,-0.4334,0.33198,-0.25428,-0.40958,-0.35215,-0.37892,-0.28257,0.46795,6
-0.32978,-0.48637,-0.15008,-0.17233,0.10581,-0.40295,0.063257,0.39943,0.20673,-0.36924,-0.55129,-0.2145,-0.15169,0.70172,-0.17439,0.14852,-0.15873,-1.3958,-1.4011,-0.28811,-0.11569,-0.86058,0.1757,-0.4775,-0.48101,-0.72315,-0.91207,-0.11823,-0.20484,-0.44033,-0.6102,0.70172,-0.092482,-0.22559,-0.020493,-0.09507,-0.37722,-0.57578,-0.33206,-0.26431,-0.37446,-0.16374,-0.11229,-0.57834,-0.59105,-0.13601,-0.55678,-0.4899,-0.006674,0.10481,-0.025308,4
-0.16138,0.041093,-0.55172,0.021573,-0.16644,-0.29923,0.26526,0.39943,0.21878,-0.36924,-0.66159,-0.26728,-0.201,0.65202,-0.19377,0.41681,-0.15879,-0.82935,-1.2371,-0.28811,-0.090158,-0.86058,0.13265,-0.4775,-0.48352,-0.40676,-0.74969,-0.11823,-0.1975,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.36346,-0.53245,-0.32397,-0.26431,-0.36173,-0.16374,-0.04266,-0.57834,-0.51281,-0.34526,-0.55678,-0.4899,-0.11089,0.2513,0.034878,1
-0.81369,-0.95982,-0.5257,-0.77277,-0.85049,-0.31354,0.88026,0.39943,0.40349,-0.36924,-0.6927,-0.26728,-0.15172,0.75143,-0.16073,0.56807,-0.15898,-0.82935,-0.66552,-0.28811,-0.1794,-0.86058,-0.05001,-0.4775,-0.53432,-0.48372,-0.45995,-0.11823,-0.2203,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.38464,-0.56259,-0.34247,-0.26431,-0.38188,-0.16374,-0.11229,-0.53199,-0.22003,0.13728,-0.50971,-0.43117,-0.73742,0.079199,0.71843,1
1.3865,0.83152,-0.23966,1.1608,0.92316,0.76381,-1.121,-0.55397,-0.53969,-0.36924,1.1693,-0.37019,-0.24108,-1.5351,-0.15317,-0.31645,-0.088261,1.5308,1.7592,1.8491,0.62596,1.7839,-0.23046,1.8307,-0.1995,1.31,0.63097,0.28163,0.083324,-0.44033,2.2318,-1.5351,-0.092482,0.5974,-0.42105,-0.35232,-0.12941,-0.059662,-0.080045,0.48951,-0.1242,-0.16374,-0.11229,-0.36328,0.99018,-0.54541,-0.33836,-0.21738,-0.56571,-0.46486,0.71176,6
-0.71588,-0.70283,-0.59637,-0.67872,-0.56502,-0.19541,0.57977,0.67183,0.12364,-0.64141,-0.62041,-0.23825,-0.18079,0.5526,-0.14542,1.0208,-0.15603,0.58673,0.047051,-0.020972,0.63799,0.020912,-0.017778,0.003369,-0.38964,0.18967,0.025362,-0.1035,0.055178,-0.3415,-0.48389,0.5526,0.12254,1.0089,0.17978,0.67667,-0.21943,0.039229,-0.18756,0.16644,-0.23342,1.3743,0.30551,-0.57834,-1.4853,-0.40413,-0.55678,-0.4899,-0.31927,-0.46486,0.46358,2
-0.81369,-0.95982,-0.5257,-0.77277,-0.85049,-0.31354,0.88026,0.39943,0.40349,-0.36924,-0.6927,-0.26728,-0.15172,0.75143,-0.16073,0.56807,-0.15898,-0.82935,-0.66552,-0.28811,-0.1794,-0.86058,-0.05001,-0.4775,-0.53432,-0.48372,-0.45995,-0.11823,-0.2203,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.020493,-0.09507,-0.38464,-0.56259,-0.34247,-0.26431,-0.38188,-0.16374,-0.11229,-0.53199,-0.22003,0.13728,-0.50971,-0.43117,-0.73742,0.079199,0.71843,5
-0.18737,-0.035727,-0.44465,-0.007754,-0.12604,-0.3245,0.23914,0.39943,0.2113,-0.36924,-0.64744,-0.26728,-0.19652,0.35378,-0.19627,0.30824,-0.15882,-1.3958,-1.5006,-0.28811,-0.057888,-0.41983,0.57212,-0.4775,-0.50147,-0.63764,-0.86412,-0.11823,-0.20071,0.15266,-0.54705,0.35378,-0.092482,-0.22559,-0.020493,-0.09507,-0.37511,-0.57201,-0.32975,-0.26431,-0.37234,-0.16374,-0.11229,-0.55758,-0.49463,-0.48982,-0.5357,-0.4636,-0.10848,0.23141,0.038524,4
-1.102,0.22285,-0.98026,-1.0613,-1.2377,-0.7107,1.3805,3.3958,7.4916,-0.7775,-0.85189,1.2025,6.4189,0.75143,6.6812,-1.2305,-0.1583,-1.8914,-2.5042,-0.28811,-0.3705,0.020912,0.089852,-0.4775,-0.47601,-0.908,-1.6514,-0.11823,-0.26261,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.39417,-0.61345,-0.37137,-0.26431,-0.38931,-0.16374,-0.11229,-0.57834,0.62307,-0.54541,-0.55678,-0.4899,-0.78459,-0.28026,0.87578,1
0.062779,0.14106,-0.42577,-0.13769,-0.33954,0.14717,0.24497,0.12703,-0.092736,-0.64141,-0.8104,-0.28047,-0.19261,-1.3362,-0.13512,-0.26041,-0.1512,0.58673,-0.073302,0.91407,0.23482,0.020912,0.16786,0.003369,-0.16128,0.18967,0.11907,-0.07812,0.017906,3.6117,-0.6102,-1.3362,0.050869,-0.22559,-0.42105,-0.35232,-0.097638,-0.00127,-0.13553,-0.26431,-0.095569,-0.16374,0.09661,-0.04231,0.17098,-0.54541,-0.012387,0.18934,-0.23904,-0.46486,0.38279,3
-0.17082,0.048996,-0.51883,0.010706,-0.17719,-0.30504,0.27711,0.39943,0.21374,-0.36924,-0.66246,-0.26728,-0.20194,0.65202,-0.19082,0.34376,-0.15871,-0.82935,-1.2308,-0.28811,-0.12126,-0.86058,0.10462,-0.4775,-0.49404,-0.40676,-0.74525,-0.11823,-0.20664,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.35816,-0.52021,-0.31703,-0.26431,-0.35643,-0.16374,-0.04266,-0.55814,-0.5233,-0.1938,-0.53627,-0.46431,-0.10619,0.21259,0.041974,4
-0.89146,-0.56745,-0.83814,-0.84695,-0.81703,-0.39693,0.88305,0.67183,0.091301,-0.36924,-0.50029,-0.23825,-0.15539,0.70172,-0.1646,0.40288,-0.15691,0.58673,0.37628,-0.28811,-0.054871,0.020912,-0.067241,0.099548,-0.15883,0.18967,0.18524,-0.094832,-0.13224,-0.44033,-0.6102,0.70172,0.19422,-0.22559,-0.42105,-0.35232,-0.23214,-0.06908,-0.20605,-0.048934,-0.24509,1.5451,0.37515,-0.35311,-0.9857,-0.27123,-0.36963,-0.25639,-0.0969,0.084522,0.071753,6
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.31214,-0.31865,-2.2807,-0.1886,-1.494,0.01145,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.46834,0.003369,0.72408,0.18967,0.15446,-0.10121,-0.1227,1.6351,1.8528,-2.2807,-0.092482,-0.22559,-0.42105,-0.35232,0.89998,0.51579,0.49567,-0.26431,0.90653,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6277,2.2579,-0.46486,-2.1318,6
-0.66597,0.18237,-0.69778,-0.58954,-0.50143,-0.24812,0.54371,-0.28157,-0.20243,0.99161,0.50855,0.028258,0.047107,0.45319,-0.15995,0.28572,-0.15613,0.58673,0.2002,-0.28811,-0.13804,0.020912,0.010692,0.58042,0.28492,0.18967,0.14017,-0.070264,-0.058499,-0.24267,-0.42074,0.45319,0.19422,1.4204,0.17978,0.16218,-0.18872,-0.15478,-0.1575,-0.26431,-0.19207,-0.16374,0.23588,-0.5562,-0.5182,-0.39715,-0.53429,-0.46184,-0.085938,-0.3906,0.20591,6
-0.76965,0.83152,-0.038121,-0.67574,-0.86276,-0.85786,1.104,-0.28157,0.081413,-0.7775,-0.79958,-0.31741,-0.18728,0.35378,-0.16366,-0.54861,-0.15847,-0.54614,-0.98483,-0.28811,-0.39436,0.020912,-0.022059,-0.4775,-0.4805,-0.42509,-0.60997,-0.11823,-0.27358,0.15266,-0.54705,0.35378,-0.092482,-0.22559,0.17978,0.033554,-0.37299,-0.60968,-0.32744,-0.26431,-0.37128,-0.16374,-0.11229,-0.26053,0.99018,0.38553,-0.23401,-0.087182,-0.46114,-0.46486,0.60645,1
-0.1241,0.072012,-0.59327,0.047806,-0.15916,-0.22282,0.22889,0.39943,0.2329,-0.36924,-0.63141,-0.26728,-0.19176,0.65202,-0.19436,0.46506,-0.15888,-1.1126,-1.321,-0.28811,-0.051636,-0.86058,0.22374,-0.4775,-0.47411,-0.63764,-0.80407,-0.11823,-0.18927,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,0.17978,0.033554,-0.37511,-0.57201,-0.33206,-0.26431,-0.3734,-0.16374,-0.11229,-0.53405,-0.46792,-0.48611,-0.51181,-0.43378,-0.085938,0.27783,0.001643,4
-0.39218,0.42217,-0.74216,-0.27946,-0.39494,-0.62804,0.59737,-0.009172,-0.19839,0.039015,-0.37174,-0.11159,-0.19274,0.65202,-0.064052,-1.6043,-0.15812,-1.8408,-1.4067,-0.28811,-0.44887,-1.3564,-0.89207,-0.4775,-0.47256,-0.87638,-1.1528,-0.11823,-0.28866,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.021532,0.67731,-0.41944,0.005243,-0.4899,-0.14928,-0.1679,0.20164,4
-1.1052,0.19661,2.321,-1.0652,-1.1482,2.4507,0.064867,0.39943,-0.034756,-0.7775,-1.3827,-0.29894,-0.36336,0.75143,-0.025905,0.75188,-0.15805,0.58673,0.54941,0.35305,1.7399,0.020912,-0.043258,-0.4775,-0.31344,0.18967,0.30825,-0.10804,0.28724,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.2978,0.15884,-0.25808,-0.26431,-0.29281,-0.16374,-0.11229,-0.57834,-1.902,1.8912,-0.55678,-0.4899,-0.70522,1.0173,0.39932,6
-0.38748,0.42177,-0.74094,-0.27418,-0.3894,-0.62973,0.59308,-0.009172,-0.19903,0.039015,-0.37207,-0.11159,-0.19261,0.65202,-0.065107,-1.6033,-0.15812,-1.8408,-1.4056,-0.28811,-0.44873,-1.6319,-0.91242,-0.4775,-0.47233,-0.88616,-1.1453,-0.11823,-0.28866,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.22077,-0.22369,-0.41747,-0.65583,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.025771,0.67694,-0.42027,0.009299,-0.4899,-0.14484,-0.17008,0.19784,6
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,-0.09707,2.9109,-0.35963,-0.1005,-1.8333,-0.31162,-1.0779,-0.047387,0.58673,0.41921,-0.28811,-0.47803,0.020912,-0.9301,1.3773,-0.2247,-0.081165,-0.65906,-0.003049,-0.32547,2.2281,0.90551,-1.8333,-0.092482,0.18591,6.1881,3.8923,3.8621,3.15,4.0586,-0.26431,3.8375,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,1.992,2.2579,-0.46486,-2.1318,3
-1.0714,-0.46935,-0.94365,-1.0249,-1.2023,0.37059,0.92621,3.3958,7.5258,-0.7775,-0.85169,1.1233,6.6924,0.75143,0.37392,2.1609,-0.15962,-1.8914,-2.5597,-2.8928,-1.5893,0.020912,0.087063,-0.4775,-0.41559,-0.77039,-1.5068,-0.1665,-0.57174,-0.44033,-0.67335,0.75143,-0.092482,2.6549,-0.42105,-0.35232,-0.36028,-0.41002,-0.31703,-0.26431,-0.35537,-0.16374,-0.11229,-0.57834,-1.838,-0.54541,-0.55678,-0.4899,-0.61556,0.092153,0.59175,1
1.4431,0.41306,-0.30734,1.633,1.7103,-0.13313,-1.4716,-0.55397,-0.59386,0.039015,0.56346,-0.3438,-0.27237,-2.9269,-0.16664,-0.99292,-0.12726,0.58673,1.2356,-0.28811,0.22488,0.020912,-0.3247,-1.0185,-0.33604,0.18967,0.88691,-0.067537,0.078091,2.0304,2.4212,-2.9269,-0.092482,-0.22559,-0.22077,-0.22369,-0.17283,-0.297,-0.10663,-0.26431,-0.16874,-0.16374,-0.11229,0.036503,0.77355,-0.54541,0.067655,-0.4899,-0.15882,-0.46486,0.30201,6
-0.19677,0.064338,-0.51883,-0.29227,-0.0389,0.14717,-0.022875,-0.41777,-0.16013,-0.50533,-0.45263,-0.33588,-0.27017,-1.3859,-0.15808,0.062744,-0.1487,0.58673,0.071658,0.51334,-0.58259,0.57184,0.55948,0.60446,0.43942,0.18967,0.23265,-0.1111,-0.21158,-0.24267,1.916,-1.3859,0.12254,-0.22559,-0.42105,-0.35232,-0.17601,-0.24991,-0.1575,-0.26431,-0.18889,0.86159,0.65369,0.48154,0.34226,-0.54541,-0.004773,0.19884,-0.06545,1.6315,-0.43268,2
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2518,1.3608,0.40696,0.65202,-0.11575,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014155,-0.30438,0.15754,0.18967,0.24529,-0.088506,0.12605,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,6
-0.10853,-0.089095,-0.23966,-0.17479,0.20162,0.10606,-0.22108,-0.41777,-0.079966,-0.64141,-0.69699,-0.33588,-0.28665,-0.88888,-0.10427,0.6607,-0.15262,0.58673,0.11985,0.51334,-0.050309,0.75548,0.4277,0.003369,0.72405,0.18967,0.3259,-0.062969,0.12139,-0.3415,1.3476,-0.88888,0.33757,-0.22559,-0.22077,-0.22369,-0.23108,-0.216,-0.19681,-0.26431,-0.24933,0.51981,1.0715,-0.57834,-1.0373,-0.44144,-0.55678,-0.4899,0.71691,1.4883,-1.1768,1
0.3844,0.83152,-0.82227,0.54784,0.3271,-0.5231,-0.086925,-0.28157,-0.006679,-0.64141,-0.71268,-0.33588,-0.19429,-0.78947,-0.14895,0.10893,-0.14671,0.58673,-0.26754,-0.28811,0.039269,0.75548,0.075232,0.48425,-0.21792,0.18967,-0.19152,-0.10931,-0.11274,0.74564,0.52658,-0.78947,-0.092482,-0.22559,0.17978,0.033554,-0.066926,0.021334,-0.13207,-0.26431,-0.064817,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
-0.48228,0.37121,-0.23966,-0.57052,-0.76044,-0.33245,0.80743,-0.41777,-0.057265,-0.50533,-0.47875,-0.33325,-0.22331,-0.043873,-0.099603,0.66177,-0.1517,1.2948,0.87633,2.9177,0.61156,0.020912,0.10616,-0.4775,-0.27925,0.35268,0.62167,-0.080101,0.030303,-0.44033,0.33712,-0.043873,-0.092482,-0.22559,-0.42105,-0.35232,-0.19613,0.098563,-0.17253,0.5972,-0.19101,-0.16374,-0.11229,-0.57834,-0.52552,-0.31223,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
0.97122,0.83152,0.25664,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,-0.23316,0.47259,-0.35172,-0.19745,-0.64035,-0.22927,-0.5823,-0.019183,0.58673,-0.13347,-0.28811,-0.66402,1.4901,2.6597,0.96512,1.5839,1.0395,1.0031,-0.040779,0.009703,-0.24267,0.96867,-0.64035,-0.092482,3.8894,2.5831,2.7347,0.34927,0.39994,0.27024,1.1356,0.3392,-0.16374,-0.11229,1.1273,0.99018,-0.54541,1.1754,1.6714,0.95133,-0.46486,-0.81598,1
-1.1052,-2.0744,0.85423,-1.0652,-0.58865,-0.16465,0.58879,1.2166,0.83519,-0.7775,-1.2248,-0.1802,-0.074283,-1.4854,-0.12874,-1.4776,-0.15837,-1.7144,-1.3513,-0.28811,-0.37971,0.020912,-1.0095,-0.4775,-0.42061,-0.83413,-0.95252,-0.11823,-0.26718,4.007,-0.67335,-1.4854,-0.092482,-0.22559,2.5831,3.5064,-0.39735,-0.61345,-0.36559,0.16644,-0.40839,-0.16374,-0.11229,-0.57834,-1.1171,1.1345,-0.55678,-0.4899,-0.38589,0.47364,0.24387,6
0.062779,-0.31925,0.41173,-0.13769,0.11142,0.14717,-0.1568,-0.55397,-0.3375,-0.50533,0.048535,-0.3438,-0.19745,-0.78947,0.054616,-0.68306,-0.073096,1.5308,0.98331,2.9177,0.54386,2.7756,2.2466,3.129,1.8198,1.4,1.872,0.094284,0.57519,0.25149,0.84236,-0.78947,-0.092482,-0.22559,-0.42105,-0.35232,0.032623,0.46022,0.044808,0.16644,0.035924,0.17804,-0.11229,-0.56723,-2.2649,-0.44125,-0.5455,-0.47582,1.9525,-0.46486,-1.8243,2
0.97122,0.83152,0.25664,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.42617,-0.23316,0.89665,-0.35963,-0.1409,-0.88888,-0.066457,-0.81365,0.079747,1.5308,1.4897,2.9177,0.83952,0.38821,-0.51998,-0.23706,-0.8212,0.46051,0.18586,-0.065437,-0.2003,-0.3415,1.3476,-0.88888,-0.092482,1.4204,-0.020493,0.16218,0.054863,0.56193,0.080645,1.7818,0.058193,-0.16374,-0.11229,-0.45963,0.99018,-0.53096,-0.43622,-0.33947,-0.66377,-0.42867,0.79946,3
