V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,class
7669.0,2936.0,10000.0,-4435.0,366.0,10000.0,306.0,749.0,879.0,-346.0,6073.0,1166.0,-672.0,0,126.0,4621.0,9563.0,-7931.0,-1644.0,489.0,375.0,10000.0,-7342.0,-4055.0,-281.0,471.0,0,1238.0,2810.0,11513.0,980.0,9096.0,0,549.0,0,2331.0,0,9977.0,-1298.0,-900.0,-434.0,-561.0,2938.0,-562.0,481.0,-1492.0,6734.0,5736.0,45.0,10765.0,9622.0,-76.0,11,0,5052.0,-1690.0,-254.0,-379.0,536.0,-113.0,36
8575.0,1372.0,10000.0,1284.0,389.0,10000.0,1325.0,-3826.0,192.0,-265.0,6763.0,-2637.0,-9999.0,0,-22.0,7578.0,6203.0,-3155.0,-2114.0,153.0,74.0,10000.0,16307.0,-8890.0,128.0,181.0,0,-3203.0,5523.0,9892.0,798.0,9054.0,0,38.0,0,1425.0,0,102.0,1872.0,-334.0,1544.0,-8061.0,-2271.0,-1257.0,198.0,140.0,7226.0,1477.0,38.0,-2353.0,10000.0,-731.0,13,0,5940.0,774.0,9.0,-1013.0,1081.0,-217.0,14
8978.0,812.0,10000.0,-4017.0,-260.0,10000.0,244.0,5821.0,-219.0,-265.0,7445.0,464.0,-8624.0,0,-2016.0,10000.0,9003.0,-1562.0,-1868.0,140.0,-2.0,10000.0,-4660.0,-3456.0,-63.0,358.0,0,4267.0,6116.0,4136.0,393.0,8828.0,0,995.0,0,1022.0,0,5063.0,-142.0,758.0,1172.0,2528.0,37.0,151.0,146.0,-399.0,10000.0,-2799.0,204.0,2019.0,5384.0,494.0,9,0,6140.0,-220.0,-376.0,834.0,-958.0,68.0,310
8560.0,-711.0,10000.0,4165.0,-541.0,10000.0,136.0,-11008.0,-101.0,107.0,5289.0,-1022.0,-3606.0,0,-9892.0,9707.0,3025.0,12007.0,1000.0,179.0,495.0,8954.0,-3143.0,2271.0,3.0,110.0,0,2935.0,9576.0,11104.0,402.0,7421.0,0,1867.0,0,1440.0,0,9327.0,1177.0,-986.0,568.0,-7304.0,165.0,-1593.0,-85.0,1299.0,10000.0,-3750.0,140.0,2349.0,6850.0,503.0,12,0,4258.0,1526.0,-623.0,-245.0,-1214.0,-73.0,26
9422.0,171.0,10000.0,-3001.0,-108.0,10000.0,-26.0,2486.0,-567.0,-13.0,5751.0,41.0,-6618.0,0,-72.0,9471.0,9020.0,-170.0,-182.0,456.0,181.0,10000.0,-82.0,-152.0,100.0,-263.0,0,4242.0,6956.0,230.0,-853.0,9928.0,0,-1571.0,0,578.0,0,7497.0,475.0,124.0,4016.0,247.0,-126.0,-1043.0,304.0,-3213.0,10000.0,-2392.0,-84.0,2351.0,8048.0,-220.0,7,0,9526.0,339.0,-1755.0,-172.0,-311.0,8.0,135
8387.0,-1776.0,10000.0,1652.0,208.0,10000.0,-902.0,5445.0,794.0,267.0,6155.0,-2413.0,351.0,0,4121.0,5666.0,3230.0,-402.0,1557.0,208.0,354.0,4641.0,3275.0,-451.0,-121.0,102.0,0,2891.0,7333.0,-410.0,187.0,9995.0,0,-574.0,0,1613.0,0,9994.0,-701.0,-3488.0,-17515.0,-247.0,-373.0,-408.0,411.0,7788.0,7464.0,10249.0,25.0,-1526.0,8874.0,20.0,13,0,3358.0,8247.0,6397.0,84.0,-35.0,101.0,250
9832.0,659.0,10000.0,672.0,16.0,10000.0,-153.0,936.0,-66.0,206.0,8177.0,-65.0,-6515.0,0,986.0,9503.0,10000.0,9.0,-628.0,428.0,205.0,10000.0,39.0,-41.0,-23.0,124.0,0,5484.0,6952.0,-77.0,359.0,9189.0,0,320.0,0,168.0,0,7587.0,-59.0,-1.0,6923.0,-636.0,-184.0,-429.0,-78.0,241.0,10000.0,-1946.0,63.0,101.0,8416.0,106.0,8,0,10000.0,2107.0,110.0,-44.0,-276.0,-21.0,332
9613.0,-380.0,10000.0,1112.0,-48.0,10000.0,-1.0,-463.0,-440.0,-170.0,4313.0,-640.0,-1122.0,0,1124.0,8972.0,6897.0,188.0,599.0,105.0,130.0,8500.0,340.0,-26.0,-3.0,150.0,0,4879.0,8742.0,-54.0,123.0,10000.0,0,-95.0,0,387.0,0,9937.0,961.0,120.0,14816.0,-1087.0,-970.0,-1059.0,259.0,-1695.0,9932.0,-7727.0,-246.0,-1798.0,9862.0,175.0,12,0,4710.0,2711.0,459.0,-241.0,-533.0,-170.0,122
9563.0,854.0,10000.0,-5386.0,-267.0,10000.0,9.0,4307.0,301.0,43.0,6446.0,728.0,-7270.0,0,-394.0,9995.0,8666.0,-111.0,-1786.0,70.0,36.0,10000.0,-451.0,-178.0,-47.0,-73.0,0,4326.0,5390.0,492.0,25.0,8582.0,0,355.0,0,437.0,0,6867.0,457.0,646.0,10630.0,312.0,-44.0,-363.0,163.0,-6987.0,10000.0,-2926.0,87.0,2281.0,5948.0,265.0,8,0,8765.0,752.0,-4056.0,577.0,-681.0,148.0,314
6950.0,694.0,10000.0,-46845.0,-312.0,10000.0,11512.0,-64501.0,-732.0,400.0,6755.0,-29744.0,6080.0,0,-65081.0,7351.0,6181.0,-5045.0,849.0,112.0,-92.0,7400.0,-2066.0,-4288.0,-54.0,-213.0,0,-2046.0,7855.0,7998.0,2850.0,8297.0,0,596.0,0,3050.0,0,7940.0,99.0,-1042.0,92074.0,19118.0,-10599.0,-909.0,-83.0,-38192.0,10000.0,-7888.0,-32.0,-1735.0,10000.0,1099.0,8,0,10000.0,59921.0,5083.0,-85.0,7150.0,-139.0,31
9307.0,-1561.0,10000.0,-2971.0,-79.0,10000.0,1556.0,533.0,-244.0,-52.0,8152.0,2674.0,-6211.0,0,-12427.0,8427.0,10000.0,571.0,297.0,429.0,121.0,10000.0,-1688.0,129.0,69.0,372.0,0,4540.0,8349.0,1046.0,430.0,6619.0,0,999.0,0,693.0,0,7837.0,1437.0,1588.0,23084.0,8155.0,1190.0,-608.0,110.0,-18597.0,10000.0,-6387.0,86.0,-789.0,7534.0,536.0,8,0,10000.0,-14290.0,-6783.0,-230.0,-924.0,184.0,208
8693.0,2212.0,10000.0,-778.0,-30.0,10000.0,286.0,-2414.0,401.0,29.0,7899.0,744.0,-9103.0,0,-1360.0,10000.0,7537.0,70.0,-2670.0,-116.0,212.0,8857.0,-848.0,250.0,-168.0,92.0,0,1723.0,6787.0,603.0,427.0,7944.0,0,2990.0,0,1307.0,0,4139.0,-270.0,1253.0,3413.0,2340.0,438.0,-257.0,-126.0,-4767.0,10000.0,-2141.0,472.0,1112.0,8261.0,1495.0,9,0,6091.0,-7779.0,-4186.0,167.0,-431.0,-135.0,162
9450.0,-1035.0,10000.0,11846.0,226.0,10000.0,-2284.0,3322.0,92.0,268.0,5182.0,-4122.0,-944.0,0,27785.0,6645.0,6572.0,-590.0,545.0,681.0,-304.0,7806.0,6552.0,-963.0,193.0,-62.0,0,4578.0,7716.0,-566.0,426.0,9959.0,0,-171.0,0,550.0,0,9955.0,-740.0,-6159.0,-65797.0,-21063.0,-2002.0,-216.0,147.0,7129.0,8035.0,26742.0,151.0,-9047.0,8076.0,26.0,16,0,5634.0,15335.0,22868.0,797.0,961.0,84.0,89
5949.0,-1652.0,10000.0,-9442.0,646.0,10000.0,-829.0,5239.0,104.0,-182.0,6068.0,-2189.0,-3073.0,0,-6013.0,6973.0,5879.0,717.0,852.0,546.0,-204.0,8611.0,69296.0,9677.0,427.0,306.0,0,-602.0,7138.0,4349.0,1691.0,10000.0,0,-200.0,0,4051.0,0,9516.0,-864.0,-1732.0,-1042.0,5938.0,-5230.0,-779.0,102.0,1141.0,7668.0,6706.0,-25.0,7687.0,10000.0,2010.0,9,0,5773.0,221.0,188.0,869.0,-1241.0,192.0,23
8248.0,174.0,10000.0,58997.0,136.0,10000.0,6687.0,5481.0,-654.0,-31.0,5650.0,18295.0,-8369.0,0,6091.0,9361.0,9433.0,1553.0,-2356.0,422.0,-66.0,9961.0,-14249.0,-4578.0,130.0,-173.0,0,3197.0,4053.0,-5254.0,111.0,6079.0,0,1550.0,0,1752.0,0,5474.0,689.0,12074.0,-21965.0,-16094.0,10807.0,301.0,234.0,-59093.0,10000.0,-25693.0,70.0,-49855.0,6432.0,-176.0,10,0,6525.0,-133865.0,14656.0,385.0,3718.0,-27.0,310
8996.0,1368.0,10000.0,-5308.0,-268.0,10000.0,1149.0,-592.0,-496.0,-84.0,6341.0,257.0,-9501.0,0,2504.0,9362.0,6378.0,-3097.0,-2079.0,-1.0,-175.0,9647.0,-8214.0,4297.0,-58.0,-250.0,0,1511.0,5056.0,1821.0,-3302.0,8279.0,0,1227.0,0,1004.0,0,3118.0,242.0,328.0,647.0,6799.0,918.0,-279.0,328.0,-2007.0,10000.0,-2205.0,-93.0,-6350.0,7696.0,780.0,10,0,8277.0,-509.0,-743.0,131.0,799.0,56.0,119
6848.0,-814.0,10000.0,267.0,115.0,10000.0,1.0,-489.0,-679.0,220.0,5186.0,-161.0,-9321.0,0,401.0,6561.0,5299.0,-434.0,-434.0,352.0,-42.0,8070.0,14732.0,43.0,-75.0,-323.0,0,-3147.0,8305.0,368.0,760.0,10000.0,0,-448.0,0,3152.0,0,-3621.0,142.0,25.0,-62.0,114.0,-1153.0,-653.0,28.0,-15.0,7127.0,456.0,255.0,-911.0,10000.0,1668.0,9,0,7657.0,-106.0,-106.0,1130.0,-56.0,-44.0,342
9467.0,1927.0,10000.0,-2935.0,1219.0,10000.0,292.0,-1689.0,555.0,177.0,5941.0,-262.0,-8755.0,0,-2574.0,7869.0,10000.0,-186.0,-3241.0,347.0,-65.0,10000.0,566.0,-120.0,334.0,-152.0,0,107.0,6733.0,47.0,-188.0,7370.0,0,-1319.0,0,533.0,0,4833.0,858.0,-303.0,-1250.0,-931.0,-1020.0,-1697.0,-315.0,2993.0,9979.0,-1534.0,100.0,-667.0,5888.0,1006.0,10,0,9914.0,4541.0,3670.0,459.0,442.0,118.0,182
8178.0,828.0,10000.0,21473.0,1132.0,10000.0,-5405.0,61896.0,435.0,-139.0,8850.0,7864.0,-7628.0,0,28016.0,6738.0,10000.0,524.0,-2317.0,306.0,-8.0,10000.0,-4952.0,-6645.0,159.0,265.0,0,822.0,8113.0,-5530.0,338.0,7772.0,0,-2845.0,0,1822.0,0,6466.0,660.0,8693.0,83028.0,-41724.0,-16780.0,-1635.0,-24.0,35608.0,9830.0,-34902.0,-313.0,23266.0,7570.0,899.0,9,0,9332.0,150575.0,-11109.0,961.0,-3587.0,148.0,252
9464.0,-1549.0,10000.0,-2420.0,80.0,10000.0,201.0,1397.0,-1266.0,-403.0,6407.0,196.0,-7670.0,0,-2965.0,9657.0,9544.0,-150.0,697.0,117.0,76.0,10000.0,-314.0,-45.0,375.0,334.0,0,3651.0,6551.0,333.0,-1247.0,9216.0,0,-311.0,0,536.0,0,6417.0,723.0,206.0,3757.0,2793.0,138.0,-912.0,471.0,-3921.0,10000.0,-2096.0,-150.0,3107.0,6904.0,296.0,8,0,9387.0,-1659.0,-2555.0,-81.0,-367.0,210.0,238
8872.0,865.0,10000.0,-808.0,93.0,10000.0,-93.0,1199.0,183.0,464.0,4612.0,-210.0,-5490.0,0,993.0,7303.0,8499.0,-42.0,15.0,513.0,257.0,10000.0,-34.0,-40.0,-29.0,323.0,0,3622.0,6777.0,79.0,-114.0,9392.0,0,-2894.0,0,1128.0,0,8358.0,-188.0,103.0,4564.0,-709.0,-316.0,-1116.0,65.0,-4550.0,9793.0,-3809.0,17.0,1384.0,6600.0,-520.0,8,0,10000.0,1195.0,-1258.0,90.0,-304.0,-215.0,204
8495.0,0.0,41888.0,0.0,0.0,15333.0,0.0,0.0,0.0,0.0,4167.0,788.0,-5327.0,0,0.0,8977.0,7608.0,0.0,0.0,0.0,0.0,9787.0,0.0,0.0,0.0,0.0,0,8856.0,3404.0,0.0,223.0,9939.0,0,-1179.0,0,1505.0,0,8463.0,0.0,0.0,-1481.0,0.0,0.0,0.0,0.0,-967.0,9980.0,4264.0,0.0,0.0,7229.0,-113.0,9,0,7954.0,0.0,0.0,0.0,0.0,0.0,248
9129.0,-3003.0,10000.0,10596.0,510.0,10000.0,1032.0,-3608.0,-228.0,-48.0,5755.0,873.0,-4919.0,0,1884.0,7767.0,9308.0,-284.0,1748.0,751.0,645.0,10000.0,-18866.0,-525.0,90.0,-57.0,0,2441.0,6140.0,-8992.0,-214.0,7868.0,0,1218.0,0,871.0,0,8707.0,-478.0,481.0,-257.0,-6312.0,1400.0,-326.0,-97.0,-222.0,10000.0,-4299.0,50.0,-3628.0,5624.0,202.0,9,0,8932.0,-1566.0,700.0,617.0,1026.0,128.0,55
9127.0,731.0,10000.0,-614.0,99.0,10000.0,360.0,-3086.0,-102.0,298.0,5028.0,217.0,-8418.0,0,-1539.0,9212.0,7916.0,313.0,-705.0,322.0,443.0,10000.0,-352.0,283.0,37.0,-114.0,0,3719.0,6740.0,185.0,-480.0,8888.0,0,-3250.0,0,873.0,0,5398.0,34.0,95.0,86.0,10.0,225.0,-1094.0,72.0,-5255.0,10000.0,-2275.0,36.0,-2357.0,8104.0,-684.0,8,0,10000.0,-4140.0,879.0,87.0,240.0,6.0,299
6698.0,2286.0,10000.0,1644.0,254.0,10000.0,323.0,-6544.0,190.0,86.0,6554.0,-222.0,-8230.0,0,-4348.0,8578.0,7237.0,4485.0,-795.0,394.0,-111.0,7707.0,1479.0,3924.0,-73.0,874.0,0,480.0,8102.0,2385.0,-1729.0,8437.0,0,1456.0,0,3302.0,0,5680.0,-1017.0,404.0,-295.0,2402.0,-288.0,-761.0,-190.0,-238.0,9900.0,-2735.0,153.0,-1652.0,8557.0,490.0,8,0,8952.0,-592.0,208.0,87.0,62.0,-65.0,144
9604.0,372.0,10000.0,-1174.0,-309.0,10000.0,232.0,85.0,390.0,-67.0,6859.0,451.0,-8194.0,0,-2142.0,9914.0,9635.0,445.0,-1233.0,20.0,396.0,10000.0,-3565.0,916.0,-19.0,211.0,0,4141.0,5232.0,2551.0,-824.0,7377.0,0,1736.0,0,396.0,0,5732.0,404.0,466.0,574.0,1948.0,134.0,-735.0,-5.0,-311.0,10000.0,-2012.0,222.0,1067.0,4741.0,563.0,8,0,9739.0,-161.0,-309.0,266.0,-321.0,-87.0,276
9396.0,2201.0,10000.0,7846.0,-145.0,10000.0,1426.0,-16139.0,-279.0,-149.0,7399.0,1289.0,-9938.0,0,-8673.0,10000.0,6538.0,10046.0,-1488.0,15.0,258.0,6715.0,-14537.0,-3860.0,-13.0,127.0,0,3750.0,7904.0,15322.0,-152.0,8070.0,0,-393.0,0,604.0,0,1113.0,-13.0,-1268.0,-1038.0,-11658.0,2968.0,-1299.0,51.0,-732.0,10000.0,-1993.0,-1.0,-2204.0,6973.0,-204.0,12,0,4638.0,-192.0,-858.0,188.0,23.0,-104.0,99
7469.0,609.0,10000.0,-380.0,-30.0,10000.0,-433.0,2558.0,417.0,-65.0,6516.0,-572.0,-3653.0,0,1979.0,8026.0,5151.0,-760.0,583.0,755.0,206.0,9165.0,4038.0,-1385.0,99.0,235.0,0,2646.0,8611.0,759.0,-152.0,10000.0,0,-485.0,0,2531.0,0,9309.0,239.0,-125.0,151.0,-1131.0,-849.0,-1166.0,131.0,162.0,8844.0,-5528.0,-77.0,2234.0,7906.0,78.0,9,0,5710.0,659.0,-88.0,-585.0,-644.0,-120.0,169
9069.0,-1065.0,10000.0,-1503.0,588.0,10000.0,219.0,281.0,-675.0,503.0,6497.0,-8.0,-7204.0,0,-1020.0,9788.0,8447.0,-244.0,1120.0,13.0,-498.0,10000.0,-301.0,19.0,220.0,-324.0,0,2550.0,6385.0,203.0,-1921.0,8684.0,0,2178.0,0,931.0,0,6935.0,-584.0,431.0,3245.0,1769.0,23.0,-1073.0,263.0,-3106.0,10000.0,-1666.0,300.0,2611.0,7140.0,988.0,8,0,8650.0,-2055.0,-3460.0,139.0,-153.0,-42.0,197
8474.0,977.0,10000.0,9650.0,342.0,10000.0,-1577.0,11118.0,675.0,0.0,7645.0,882.0,-9525.0,0,9409.0,6577.0,9909.0,519.0,-1793.0,385.0,-133.0,10000.0,-814.0,-299.0,382.0,168.0,0,-1725.0,5693.0,-1286.0,281.0,7613.0,0,-3329.0,0,1526.0,0,3046.0,-4.0,1662.0,13150.0,-749.0,-2835.0,-1249.0,74.0,-1336.0,9994.0,-5973.0,82.0,7334.0,7501.0,1619.0,13,0,7011.0,21603.0,-8109.0,1034.0,-776.0,-1.0,118
6436.0,-1052.0,10000.0,-10466.0,-1223.0,10000.0,-254.0,17856.0,1039.0,202.0,6136.0,-3368.0,-8146.0,0,17320.0,9196.0,6335.0,-3408.0,-636.0,957.0,902.0,7716.0,611.0,-2713.0,150.0,-227.0,0,-1537.0,6476.0,-654.0,1262.0,8309.0,0,-650.0,0,3564.0,0,5800.0,134.0,-807.0,-68501.0,-4780.0,-3816.0,-329.0,-85.0,55011.0,10000.0,-3338.0,454.0,4186.0,8548.0,2353.0,8,0,8631.0,-5341.0,48892.0,1201.0,1719.0,447.0,184
7149.0,-684.0,10000.0,1061.0,-259.0,10000.0,29.0,-189.0,-113.0,238.0,7514.0,1124.0,6755.0,0,-1746.0,6862.0,5141.0,1720.0,1611.0,513.0,272.0,6407.0,-8869.0,849.0,473.0,-317.0,0,2114.0,8236.0,1655.0,1407.0,10000.0,0,1460.0,0,2851.0,0,7374.0,352.0,-913.0,-329.0,-976.0,2001.0,-1383.0,-34.0,-218.0,7398.0,9311.0,-281.0,1499.0,10000.0,979.0,9,0,5637.0,201.0,-345.0,101.0,-331.0,320.0,117
8111.0,818.0,10000.0,-1690.0,282.0,10000.0,150.0,-2820.0,612.0,118.0,6106.0,8.0,-7131.0,0,-2252.0,8058.0,5818.0,1518.0,45.0,173.0,228.0,10000.0,-1166.0,3481.0,61.0,1.0,0,3033.0,6568.0,2985.0,-754.0,9916.0,0,-1361.0,0,1889.0,0,7011.0,454.0,161.0,-61.0,2004.0,-122.0,-1168.0,27.0,-343.0,10000.0,-2759.0,-95.0,164.0,6556.0,27.0,8,0,8426.0,-213.0,49.0,-746.0,7.0,-59.0,106
8050.0,1271.0,10000.0,7249.0,103.0,10000.0,-206.0,4227.0,587.0,-107.0,6520.0,-2176.0,-8694.0,0,15689.0,10000.0,5883.0,-9052.0,-2620.0,-62.0,60.0,6477.0,-13032.0,-9816.0,529.0,-376.0,0,-67.0,8046.0,-3935.0,692.0,8724.0,0,3166.0,0,1950.0,0,4941.0,1164.0,904.0,3661.0,476.0,387.0,-229.0,113.0,-1920.0,10000.0,-2529.0,-306.0,-3783.0,7312.0,2083.0,8,0,8254.0,1592.0,-1917.0,-562.0,-422.0,647.0,61
6609.0,-1633.0,10000.0,-81.0,-229.0,10000.0,-123.0,-41.0,523.0,-262.0,4138.0,-475.0,-9427.0,0,-1125.0,5333.0,4662.0,592.0,1071.0,-71.0,69.0,7931.0,14564.0,233.0,131.0,119.0,0,-2596.0,7127.0,-79.0,-754.0,9953.0,0,-632.0,0,3391.0,0,-3337.0,23.0,9.0,137.0,-805.0,-1069.0,-589.0,29.0,-67.0,5681.0,1014.0,-210.0,562.0,10000.0,1787.0,10,0,7203.0,-137.0,-11.0,1040.0,3.0,285.0,342
7926.0,979.0,10000.0,-1263.0,-342.0,10000.0,-1964.0,6172.0,245.0,-129.0,5079.0,1571.0,-7505.0,0,269.0,7812.0,7746.0,2017.0,1144.0,180.0,-137.0,10000.0,-42389.0,894.0,61.0,51.0,0,2066.0,4963.0,-1173.0,-329.0,7795.0,0,1787.0,0,2074.0,0,6609.0,-2732.0,-956.0,-2459.0,-4862.0,4943.0,-610.0,98.0,2836.0,10000.0,-3651.0,254.0,11032.0,9574.0,986.0,9,0,7273.0,148.0,1003.0,1055.0,-1464.0,20.0,188
5964.0,-493.0,10000.0,-5757.0,517.0,10000.0,805.0,-45.0,-311.0,567.0,4668.0,2589.0,3612.0,0,-4955.0,7810.0,5671.0,-255.0,550.0,719.0,228.0,6850.0,1432.0,232.0,-43.0,-102.0,0,-1912.0,8500.0,1046.0,1767.0,6636.0,0,848.0,0,4036.0,0,9325.0,-1098.0,1016.0,-4141.0,1170.0,-606.0,-918.0,12.0,-14856.0,8520.0,606.0,487.0,6400.0,10000.0,1243.0,9,0,10000.0,-14568.0,-11280.0,338.0,-185.0,-99.0,337
9199.0,-56.0,10000.0,-4371.0,-158.0,10000.0,531.0,-1356.0,-211.0,-31.0,7449.0,513.0,-6604.0,0,-3661.0,9685.0,8475.0,575.0,-258.0,-146.0,-150.0,10000.0,-5270.0,2569.0,-45.0,-28.0,0,4084.0,4650.0,6323.0,-901.0,9483.0,0,-793.0,0,801.0,0,7509.0,588.0,510.0,340.0,3219.0,370.0,-311.0,383.0,-933.0,10000.0,-3071.0,-71.0,721.0,6806.0,-79.0,8,0,9473.0,-539.0,-317.0,-211.0,-176.0,75.0,151
8483.0,1595.0,10000.0,-13561.0,170.0,10000.0,-9040.0,44153.0,654.0,-387.0,7702.0,5269.0,-9929.0,0,-24147.0,10000.0,6376.0,-6043.0,-3241.0,-728.0,266.0,7993.0,121075.0,-25820.0,-322.0,6.0,0,70.0,7386.0,-41116.0,948.0,6334.0,0,2994.0,0,1517.0,0,1193.0,759.0,-7090.0,-18252.0,-23726.0,-9763.0,-99.0,28.0,16472.0,9695.0,6594.0,305.0,53689.0,8712.0,1389.0,10,0,5220.0,-967.0,12254.0,-121.0,-485.0,515.0,162
9126.0,320.0,10000.0,1697.0,179.0,10000.0,-335.0,1170.0,241.0,27.0,5093.0,-598.0,-2219.0,0,2990.0,6920.0,4434.0,1898.0,-235.0,-11.0,48.0,7960.0,2685.0,110.0,71.0,153.0,0,4274.0,5546.0,-3152.0,-361.0,9940.0,0,1083.0,0,874.0,0,9751.0,544.0,293.0,1394.0,-625.0,-1236.0,-1003.0,371.0,460.0,10000.0,-4570.0,-5.0,-1743.0,5046.0,92.0,14,0,3151.0,773.0,5.0,-450.0,-454.0,-72.0,232
8579.0,437.0,10000.0,-133.0,134.0,10000.0,69.0,131.0,-42.0,-90.0,5712.0,115.0,-7483.0,0,427.0,8480.0,8103.0,46.0,235.0,767.0,-134.0,10000.0,-387.0,-29.0,49.0,52.0,0,2118.0,8674.0,29.0,569.0,9522.0,0,-2482.0,0,1421.0,0,6633.0,405.0,72.0,414.0,288.0,-265.0,-782.0,-139.0,-5445.0,9890.0,-4637.0,-118.0,846.0,7836.0,-752.0,7,0,10000.0,98.0,663.0,188.0,49.0,-222.0,69
7448.0,219.0,10000.0,-15.0,424.0,10000.0,106.0,31.0,19.0,171.0,4088.0,210.0,-7743.0,0,225.0,7017.0,4765.0,54.0,437.0,222.0,-298.0,7236.0,-699.0,43.0,-148.0,-289.0,0,1665.0,10000.0,120.0,-33.0,10000.0,0,-1174.0,0,2552.0,0,6328.0,392.0,303.0,452.0,443.0,-310.0,-1009.0,-30.0,-605.0,9772.0,-4398.0,-104.0,1508.0,5015.0,-287.0,9,0,7540.0,1211.0,1109.0,-12.0,9.0,-180.0,272
8489.0,262.0,10000.0,-709.0,961.0,10000.0,49.0,1302.0,224.0,-28.0,4779.0,-202.0,-8805.0,0,-316.0,8865.0,6076.0,-92.0,-1304.0,573.0,-170.0,9824.0,-62.0,-88.0,279.0,-86.0,0,2211.0,6573.0,61.0,-2814.0,7485.0,0,-133.0,0,1511.0,0,4741.0,316.0,184.0,1945.0,683.0,-245.0,-1018.0,940.0,-1010.0,10000.0,-1515.0,-344.0,1569.0,8807.0,240.0,10,0,6318.0,-126.0,-1449.0,-354.0,-147.0,239.0,0
7863.0,-278.0,10000.0,4076.0,580.0,10000.0,534.0,-2142.0,129.0,353.0,6954.0,-1874.0,5132.0,0,841.0,6824.0,5781.0,142.0,2268.0,1179.0,-643.0,6573.0,3653.0,-547.0,-74.0,-697.0,0,252.0,7212.0,-625.0,1072.0,8725.0,0,1452.0,0,2137.0,0,8583.0,-1255.0,-3014.0,13733.0,-5839.0,-2239.0,-1747.0,-443.0,2124.0,7745.0,10776.0,228.0,-6906.0,10000.0,1147.0,9,0,10000.0,10954.0,9457.0,1283.0,1723.0,144.0,237
7264.0,435.0,10000.0,-1401.0,627.0,10000.0,-643.0,6661.0,101.0,-67.0,6629.0,-1383.0,-330.0,0,2255.0,8130.0,5205.0,-2516.0,1082.0,1102.0,-541.0,8150.0,1689.0,-5241.0,-184.0,-178.0,0,2659.0,8553.0,760.0,-76.0,9996.0,0,187.0,0,2736.0,0,9995.0,108.0,834.0,524.0,-1679.0,-2292.0,-893.0,132.0,-167.0,8287.0,-15163.0,92.0,5923.0,8998.0,531.0,9,0,5200.0,738.0,120.0,-506.0,-665.0,50.0,319
9476.0,-1253.0,10000.0,-1814.0,20.0,10000.0,-1.0,3560.0,-1367.0,-8.0,5756.0,26.0,-6397.0,0,-1082.0,9547.0,9315.0,-251.0,614.0,334.0,-157.0,10000.0,-236.0,-235.0,317.0,81.0,0,4046.0,6555.0,165.0,-895.0,9086.0,0,-45.0,0,524.0,0,7687.0,308.0,196.0,4869.0,1263.0,2.0,-808.0,666.0,-2375.0,10000.0,-2255.0,-184.0,3559.0,6344.0,422.0,8,0,9373.0,-241.0,-2242.0,50.0,-470.0,-41.0,238
8672.0,-1396.0,10000.0,-113.0,659.0,10000.0,-132.0,5671.0,-16.0,-171.0,4925.0,83.0,-7610.0,0,4878.0,8159.0,7275.0,-3302.0,58.0,154.0,-386.0,10000.0,-12781.0,-4206.0,-117.0,-115.0,0,3409.0,5995.0,-5016.0,609.0,8452.0,0,-2060.0,0,1328.0,0,6488.0,539.0,43.0,-309.0,546.0,822.0,-887.0,452.0,452.0,10000.0,-2707.0,-195.0,-1251.0,6507.0,-85.0,8,0,9337.0,-435.0,784.0,789.0,132.0,-76.0,143
8843.0,-696.0,10000.0,-608.0,414.0,10000.0,627.0,-6737.0,-262.0,-96.0,8986.0,-208.0,383.0,0,-6994.0,5073.0,5248.0,445.0,2527.0,253.0,-229.0,7027.0,-2729.0,585.0,279.0,610.0,0,2380.0,7125.0,1154.0,-25.0,9502.0,0,1285.0,0,1157.0,0,9993.0,-1382.0,1305.0,14615.0,-1113.0,866.0,-703.0,266.0,3897.0,8720.0,-10239.0,-336.0,3960.0,8411.0,1173.0,12,0,5781.0,7126.0,-10456.0,-305.0,-324.0,667.0,114
8875.0,2105.0,10000.0,4119.0,258.0,10000.0,843.0,-1977.0,-336.0,-57.0,6287.0,1834.0,-9100.0,0,-985.0,10000.0,6279.0,4108.0,-2091.0,-178.0,-10.0,9726.0,-13316.0,-588.0,112.0,383.0,0,3221.0,4572.0,229.0,518.0,7884.0,0,542.0,0,1125.0,0,4145.0,-454.0,746.0,-236.0,-2941.0,1081.0,-610.0,71.0,-1101.0,10000.0,-3026.0,147.0,-2798.0,8495.0,133.0,9,0,9035.0,-843.0,-311.0,47.0,488.0,255.0,265
9575.0,-265.0,10000.0,-3337.0,77.0,10000.0,24.0,3214.0,261.0,53.0,7629.0,484.0,-5669.0,0,-426.0,8897.0,10000.0,-370.0,-457.0,356.0,179.0,10000.0,-400.0,-184.0,0.0,113.0,0,4886.0,3815.0,293.0,299.0,9792.0,0,200.0,0,425.0,0,8238.0,-66.0,666.0,11200.0,1115.0,5.0,159.0,-20.0,-2730.0,10000.0,-3091.0,21.0,4643.0,5996.0,89.0,8,0,8366.0,-1451.0,-4258.0,62.0,-661.0,123.0,271
