V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,class
6327.0,2085.0,10000.0,7539.0,-188.0,10000.0,1443.0,-16063.0,434.0,120.0,7395.0,106.0,-9148.0,0,-2658.0,8486.0,6627.0,1093.0,-340.0,757.0,85.0,7741.0,-553.0,995.0,11.0,486.0,0,548.0,8347.0,-36.0,-1614.0,8092.0,0,1552.0,0,3673.0,0,4039.0,-1198.0,900.0,-14255.0,910.0,386.0,-881.0,4.0,-12802.0,9724.0,-5953.0,-153.0,-15097.0,8546.0,324.0,8,0,9383.0,-22473.0,9549.0,535.0,1450.0,-63.0,144
9298.0,-6194.0,-1568.0,0.0,1060.0,18888.0,-791.0,0.0,1374.0,0.0,5866.0,-3157.0,-9093.0,0,0.0,9683.0,7053.0,0.0,3862.0,-402.0,0.0,10000.0,44637.0,0.0,0.0,0.0,0,3966.0,5344.0,-3276.0,372.0,8978.0,0,-849.0,0,702.0,0,4161.0,-304.0,-1974.0,-1469.0,0.0,-1172.0,1292.0,0.0,-855.0,10000.0,-2479.0,0.0,0.0,4859.0,-600.0,9,0,10000.0,-1414.0,-1256.0,326.0,-1060.0,0.0,60
6298.0,275.0,10000.0,-116.0,-1066.0,10000.0,-359.0,146.0,-427.0,19.0,2766.0,-561.0,-3312.0,0,848.0,7070.0,6417.0,-242.0,1342.0,221.0,-445.0,9122.0,1660.0,27.0,-267.0,-234.0,0,1996.0,8637.0,-1.0,-43.0,10000.0,0,-1804.0,0,3702.0,0,9435.0,41.0,-1240.0,-1018.0,652.0,249.0,-150.0,302.0,589.0,7147.0,5395.0,-133.0,245.0,9408.0,213.0,9,0,5046.0,-499.0,-677.0,99.0,10.0,-20.0,241
6633.0,-1919.0,10000.0,9413.0,219.0,10000.0,-587.0,8796.0,-346.0,-307.0,4373.0,-845.0,2316.0,0,7273.0,4528.0,9047.0,-203.0,-380.0,82.0,592.0,3756.0,-795.0,-590.0,257.0,159.0,0,2149.0,2005.0,-1126.0,-925.0,7983.0,0,534.0,0,3367.0,0,9728.0,629.0,2434.0,32736.0,-6013.0,-2456.0,553.0,-268.0,9746.0,8111.0,-7219.0,98.0,6176.0,9879.0,149.0,12,0,6444.0,12454.0,-8479.0,51.0,-1533.0,-61.0,194
8419.0,929.0,10000.0,-116.0,-422.0,10000.0,37.0,-38.0,73.0,-62.0,7074.0,-106.0,-5469.0,0,-385.0,10000.0,4998.0,150.0,-733.0,167.0,18.0,6900.0,1749.0,-112.0,-33.0,85.0,0,3496.0,10000.0,-437.0,620.0,10000.0,0,948.0,0,1581.0,0,8372.0,-383.0,110.0,185.0,247.0,-430.0,-923.0,188.0,158.0,10000.0,-2272.0,121.0,-343.0,8227.0,91.0,7,0,7764.0,76.0,30.0,708.0,16.0,168.0,103
9314.0,-933.0,10000.0,-1402.0,405.0,10000.0,118.0,478.0,94.0,-31.0,6899.0,517.0,-9023.0,0,-1413.0,9275.0,5034.0,-883.0,416.0,340.0,-196.0,9964.0,-3672.0,358.0,-81.0,-95.0,0,4151.0,4472.0,1541.0,207.0,9632.0,0,-223.0,0,686.0,0,4311.0,605.0,471.0,296.0,1795.0,193.0,-1587.0,2.0,-365.0,10000.0,-1714.0,133.0,1417.0,1029.0,-56.0,11,0,5398.0,-220.0,-242.0,593.0,-187.0,75.0,93
8803.0,-1840.0,10000.0,1662.0,611.0,10000.0,151.0,11118.0,-306.0,382.0,5814.0,3348.0,-6748.0,0,-933.0,9533.0,9823.0,-22137.0,808.0,806.0,834.0,10000.0,-60164.0,11226.0,12.0,-290.0,0,2415.0,7940.0,-30289.0,-1326.0,7608.0,0,2189.0,0,1197.0,0,7380.0,-746.0,-668.0,-3444.0,15348.0,7409.0,-314.0,115.0,1642.0,9937.0,-7749.0,298.0,15353.0,7736.0,354.0,8,0,9098.0,-4936.0,2995.0,-393.0,1413.0,138.0,282
7399.0,-501.0,10000.0,-583.0,1043.0,10000.0,-24.0,2077.0,470.0,171.0,5137.0,-392.0,-1878.0,0,-172.0,7360.0,6206.0,17.0,1191.0,204.0,-429.0,9833.0,-848.0,4.0,-120.0,53.0,0,1613.0,7841.0,117.0,-915.0,9694.0,0,356.0,0,2601.0,0,9822.0,1287.0,577.0,2999.0,327.0,-785.0,-655.0,-727.0,-97.0,7463.0,-7745.0,225.0,3446.0,8092.0,1021.0,9,0,6460.0,2506.0,2038.0,-879.0,-315.0,-299.0,117
8410.0,-1994.0,10000.0,4421.0,75.0,10000.0,-55.0,-2963.0,337.0,29.0,10000.0,129.0,-7195.0,0,1682.0,7482.0,9801.0,3608.0,1184.0,-13.0,-17.0,4704.0,8166.0,885.0,56.0,131.0,0,1628.0,1140.0,-4537.0,-144.0,2409.0,0,171.0,0,1590.0,0,-6945.0,-574.0,-1465.0,-1114.0,-2446.0,423.0,1017.0,66.0,263.0,6720.0,3264.0,61.0,-5661.0,9320.0,-63.0,13,0,2422.0,-245.0,845.0,-47.0,518.0,133.0,51
7819.0,-1299.0,10000.0,126.0,570.0,10000.0,-206.0,1114.0,1468.0,-151.0,6475.0,-333.0,887.0,0,-965.0,7180.0,6441.0,54.0,2053.0,-89.0,-334.0,7242.0,2490.0,42.0,-232.0,99.0,0,-1101.0,8592.0,-233.0,279.0,9245.0,0,2508.0,0,2181.0,0,9961.0,-1782.0,-305.0,2104.0,-1303.0,-2051.0,-649.0,300.0,-146.0,6593.0,1483.0,-77.0,1310.0,10000.0,390.0,11,0,8437.0,-2708.0,3752.0,1174.0,-57.0,109.0,54
8910.0,452.0,10000.0,236.0,-245.0,10000.0,-32.0,385.0,-35.0,-148.0,4931.0,-121.0,-6056.0,0,426.0,10000.0,4030.0,473.0,-428.0,441.0,390.0,8482.0,1444.0,-211.0,139.0,-4.0,0,3762.0,10000.0,-595.0,438.0,10000.0,0,560.0,0,1090.0,0,7958.0,501.0,17.0,195.0,-185.0,-390.0,-1391.0,91.0,146.0,10000.0,-2075.0,43.0,-471.0,5607.0,124.0,8,0,6150.0,84.0,137.0,23.0,-7.0,167.0,306
9430.0,-450.0,10000.0,285.0,-468.0,10000.0,-50.0,943.0,-22.0,-244.0,5011.0,-319.0,-2266.0,0,514.0,9731.0,5559.0,-878.0,1166.0,69.0,361.0,8213.0,-3199.0,-62.0,7.0,231.0,0,3689.0,9997.0,-698.0,-715.0,10000.0,0,1577.0,0,570.0,0,9740.0,-336.0,96.0,523.0,220.0,1.0,-171.0,-341.0,275.0,10000.0,-3767.0,-48.0,1653.0,7828.0,794.0,12,0,7597.0,254.0,-275.0,228.0,-417.0,21.0,149
9809.0,432.0,10000.0,1036.0,-190.0,10000.0,-396.0,5106.0,103.0,-15.0,8072.0,300.0,-5346.0,0,3433.0,10000.0,9762.0,803.0,-913.0,300.0,96.0,10000.0,683.0,-3389.0,-113.0,-73.0,0,5289.0,7191.0,-686.0,12.0,10000.0,0,475.0,0,191.0,0,8451.0,297.0,119.0,1043.0,-2981.0,-367.0,-276.0,30.0,-6.0,10000.0,-3177.0,140.0,-426.0,8619.0,217.0,8,0,7945.0,337.0,50.0,124.0,-796.0,70.0,174
9282.0,1514.0,10000.0,1169.0,-565.0,10000.0,-161.0,1567.0,181.0,54.0,4582.0,-457.0,-3329.0,0,2644.0,7318.0,4985.0,187.0,-1442.0,194.0,540.0,9403.0,298.0,8.0,95.0,-94.0,0,3647.0,6896.0,-214.0,-392.0,9988.0,0,1147.0,0,718.0,0,9430.0,-80.0,-40.0,6891.0,-1220.0,-820.0,-825.0,264.0,3767.0,10000.0,-3380.0,-44.0,-1354.0,4967.0,352.0,12,0,6493.0,5224.0,95.0,279.0,-233.0,-4.0,110
7527.0,-763.0,10000.0,8115.0,-100.0,10000.0,1532.0,-7746.0,-476.0,122.0,6860.0,-3026.0,-8696.0,0,1318.0,9767.0,9637.0,1277.0,-676.0,-46.0,424.0,9996.0,44535.0,-6477.0,254.0,77.0,0,742.0,4396.0,8028.0,984.0,7332.0,0,3575.0,0,2473.0,0,4938.0,1004.0,-129.0,1025.0,-3441.0,-5249.0,-497.0,1.0,-561.0,10000.0,3579.0,1.0,-11882.0,9500.0,1377.0,9,0,5664.0,1481.0,-1151.0,-220.0,137.0,178.0,56
9575.0,-588.0,10000.0,-3878.0,-152.0,10000.0,441.0,766.0,-231.0,-436.0,6411.0,639.0,-7049.0,0,-3814.0,9844.0,9444.0,1795.0,125.0,-517.0,-57.0,10000.0,-4486.0,142.0,30.0,180.0,0,4487.0,7587.0,6308.0,-1166.0,9118.0,0,-316.0,0,425.0,0,7093.0,597.0,384.0,554.0,2953.0,314.0,-712.0,163.0,-823.0,10000.0,-2775.0,-26.0,146.0,7320.0,23.0,7,0,10000.0,-401.0,-244.0,93.0,-473.0,230.0,24
9532.0,-1909.0,10000.0,2844.0,824.0,10000.0,428.0,-1281.0,19.0,-110.0,6259.0,316.0,-8158.0,0,-537.0,9458.0,9272.0,360.0,403.0,408.0,-77.0,10000.0,-589.0,-25.0,-12.0,-117.0,0,3742.0,7175.0,-48.0,-849.0,9737.0,0,-1966.0,0,468.0,0,5783.0,601.0,168.0,252.0,-1231.0,325.0,-1043.0,317.0,-2566.0,10000.0,-2205.0,-15.0,-3087.0,6956.0,-532.0,8,0,9040.0,-4951.0,2392.0,644.0,226.0,127.0,47
8006.0,881.0,10000.0,46434.0,-381.0,10000.0,-1660.0,-771.0,393.0,127.0,6098.0,26767.0,-9632.0,0,54822.0,9920.0,6806.0,4572.0,1635.0,58.0,-343.0,10000.0,-13792.0,3850.0,-78.0,-16.0,0,-467.0,4726.0,-6472.0,75.0,7899.0,0,3967.0,0,1994.0,0,2687.0,-667.0,-4143.0,59925.0,4633.0,31943.0,-418.0,86.0,-55876.0,5014.0,48285.0,211.0,5014.0,4763.0,-1030.0,9,0,9173.0,-80633.0,-92824.0,-852.0,-10279.0,122.0,13
8458.0,-1775.0,10000.0,1365.0,5.0,10000.0,87.0,-1597.0,136.0,77.0,4725.0,891.0,-4681.0,0,148.0,8067.0,5136.0,711.0,1764.0,65.0,-252.0,8687.0,-24631.0,-348.0,173.0,445.0,0,1662.0,9837.0,-318.0,611.0,10000.0,0,482.0,0,1542.0,0,8837.0,-250.0,910.0,326.0,-458.0,1461.0,-714.0,390.0,153.0,9647.0,-4715.0,-232.0,-1641.0,6370.0,514.0,9,0,6627.0,-12.0,37.0,383.0,31.0,359.0,76
7795.0,405.0,10000.0,-3113.0,-75.0,10000.0,601.0,-4930.0,17.0,180.0,7193.0,-114.0,-6208.0,0,-4428.0,8244.0,6458.0,312.0,-116.0,629.0,487.0,10000.0,-166.0,538.0,-46.0,-185.0,0,3176.0,7690.0,579.0,-748.0,7790.0,0,-578.0,0,2205.0,0,7840.0,1178.0,207.0,-125.0,3344.0,57.0,-884.0,26.0,-5589.0,9875.0,-3041.0,-114.0,-1786.0,6918.0,428.0,9,0,7499.0,-3233.0,-1875.0,-1084.0,-11.0,42.0,277
6919.0,688.0,10000.0,1005.0,317.0,10000.0,271.0,-749.0,637.0,120.0,3885.0,180.0,-3848.0,0,-30.0,7759.0,6206.0,1199.0,594.0,374.0,190.0,9111.0,-3385.0,-116.0,-95.0,-259.0,0,1914.0,10000.0,-1160.0,837.0,10000.0,0,-434.0,0,3081.0,0,9230.0,34.0,-639.0,457.0,-505.0,1620.0,-707.0,-253.0,210.0,7793.0,11537.0,19.0,-2998.0,7574.0,-228.0,8,0,5895.0,-247.0,-103.0,-662.0,87.0,129.0,147
9215.0,-527.0,10000.0,725.0,-313.0,10000.0,197.0,-1520.0,-173.0,11.0,5332.0,-671.0,-1295.0,0,-617.0,7897.0,4104.0,139.0,1229.0,-25.0,15.0,6876.0,102.0,122.0,-163.0,300.0,0,3949.0,9868.0,-145.0,-113.0,9999.0,0,1477.0,0,785.0,0,9916.0,411.0,-45.0,5648.0,732.0,-369.0,-1369.0,332.0,1079.0,9932.0,-3578.0,-54.0,-1885.0,8591.0,900.0,12,0,4663.0,3392.0,-1577.0,239.0,-71.0,-169.0,122
8046.0,-533.0,10000.0,549.0,14.0,10000.0,28.0,803.0,189.0,202.0,7349.0,566.0,4902.0,0,1074.0,8263.0,5187.0,-996.0,1830.0,12.0,44.0,4191.0,-810.0,-1443.0,-68.0,104.0,0,3375.0,9609.0,-1287.0,1079.0,10000.0,0,331.0,0,1954.0,0,8716.0,311.0,-473.0,-500.0,-596.0,805.0,-767.0,30.0,-84.0,7965.0,5025.0,4.0,-898.0,10000.0,589.0,8,0,9062.0,-242.0,148.0,-434.0,130.0,-103.0,242
9753.0,-1160.0,10000.0,-348.0,298.0,10000.0,53.0,-85.0,276.0,158.0,6488.0,144.0,-8637.0,0,-403.0,9452.0,9195.0,120.0,515.0,146.0,-159.0,10000.0,-2614.0,85.0,176.0,-28.0,0,5133.0,8176.0,176.0,372.0,9387.0,0,-481.0,0,247.0,0,5041.0,356.0,245.0,438.0,348.0,130.0,-757.0,260.0,-106.0,10000.0,-1491.0,73.0,-79.0,8263.0,-258.0,8,0,10000.0,-102.0,-38.0,116.0,-130.0,215.0,351
8051.0,561.0,10000.0,-320.0,922.0,10000.0,-13.0,40.0,102.0,-45.0,7007.0,-425.0,-5953.0,0,62.0,10000.0,7649.0,41.0,-387.0,-129.0,-31.0,6971.0,209.0,47.0,-240.0,445.0,0,1753.0,10000.0,-103.0,183.0,10000.0,0,3668.0,0,1949.0,0,8035.0,744.0,-28.0,1733.0,585.0,-386.0,-436.0,-18.0,1080.0,10000.0,-1225.0,226.0,-896.0,8946.0,1247.0,8,0,7001.0,1467.0,969.0,-1413.0,85.0,247.0,284
6144.0,-697.0,10000.0,598.0,-402.0,10000.0,99.0,-1860.0,-503.0,-343.0,4278.0,-404.0,-9102.0,0,-1007.0,6385.0,3561.0,125.0,3585.0,41.0,-15.0,7561.0,906.0,17.0,5.0,59.0,0,463.0,4482.0,159.0,455.0,10000.0,0,147.0,0,3856.0,0,-4141.0,55.0,-597.0,1340.0,-939.0,-64.0,-534.0,-349.0,173.0,6360.0,3031.0,-142.0,-364.0,10000.0,744.0,12,0,5185.0,278.0,-2433.0,-1285.0,-117.0,203.0,342
9625.0,-842.0,10000.0,-2060.0,72.0,10000.0,483.0,292.0,-464.0,-144.0,7333.0,852.0,-8386.0,0,-4121.0,9979.0,9516.0,-661.0,-411.0,517.0,32.0,10000.0,-6899.0,621.0,1.0,175.0,0,4279.0,6349.0,4388.0,110.0,8515.0,0,1574.0,0,375.0,0,5448.0,1541.0,704.0,710.0,3327.0,458.0,-777.0,131.0,-633.0,10000.0,-2423.0,204.0,2873.0,6228.0,730.0,9,0,8267.0,-352.0,-601.0,-491.0,-358.0,114.0,325
8288.0,-2313.0,10000.0,4570.0,-307.0,10000.0,1410.0,16524.0,-839.0,-148.0,6184.0,3538.0,-6570.0,0,2568.0,7978.0,8417.0,134.0,1067.0,342.0,765.0,10000.0,-4228.0,-1666.0,263.0,370.0,0,2762.0,6917.0,-1333.0,-1143.0,8129.0,0,600.0,0,1712.0,0,7539.0,579.0,-806.0,-24506.0,7130.0,4101.0,-639.0,271.0,-16715.0,9329.0,-8458.0,-350.0,-16254.0,6828.0,371.0,8,0,9098.0,-35982.0,32708.0,626.0,1489.0,39.0,55
9320.0,-499.0,10000.0,-1452.0,-177.0,10000.0,621.0,-4203.0,-768.0,-183.0,6823.0,904.0,-8542.0,0,-2124.0,9971.0,7535.0,3479.0,10.0,169.0,190.0,10000.0,-6116.0,2496.0,-145.0,-99.0,0,3812.0,6294.0,5187.0,-1281.0,8896.0,0,-592.0,0,680.0,0,5199.0,1497.0,360.0,-56.0,-930.0,660.0,-931.0,-27.0,-978.0,10000.0,-2484.0,163.0,-2990.0,6924.0,81.0,8,0,8978.0,-711.0,-84.0,-571.0,210.0,315.0,354
9707.0,-2149.0,10000.0,60.0,286.0,10000.0,121.0,-635.0,359.0,65.0,6204.0,167.0,-7649.0,0,-325.0,9335.0,9326.0,44.0,1381.0,-18.0,-83.0,10000.0,-464.0,31.0,-23.0,194.0,0,4550.0,8119.0,-22.0,321.0,9229.0,0,-131.0,0,293.0,0,6441.0,366.0,413.0,3672.0,97.0,330.0,-521.0,356.0,-1061.0,10000.0,-1680.0,63.0,-287.0,8085.0,-171.0,7,0,10000.0,-2880.0,-856.0,122.0,-58.0,177.0,351
7662.0,-730.0,10000.0,894.0,-127.0,10000.0,128.0,-301.0,-393.0,-139.0,9397.0,296.0,-8277.0,0,-401.0,6495.0,4270.0,473.0,1720.0,-47.0,-62.0,6109.0,-1723.0,-345.0,-17.0,416.0,0,2156.0,9486.0,1824.0,1282.0,10000.0,0,2112.0,0,2338.0,0,-5612.0,309.0,-534.0,-136.0,-801.0,754.0,-1090.0,-67.0,-224.0,7179.0,4280.0,107.0,182.0,10000.0,873.0,10,0,4974.0,105.0,-199.0,73.0,-174.0,404.0,305
8362.0,941.0,10000.0,2659.0,-221.0,10000.0,-424.0,1563.0,456.0,-81.0,5972.0,-44.0,-7414.0,0,2636.0,9690.0,5850.0,172.0,-1358.0,-235.0,310.0,8895.0,-32.0,-72.0,50.0,-45.0,0,1305.0,4256.0,-218.0,-260.0,9130.0,0,2977.0,0,1638.0,0,6711.0,604.0,269.0,6008.0,-1933.0,-438.0,-965.0,-39.0,2325.0,10000.0,-2014.0,344.0,397.0,6621.0,1044.0,11,0,3777.0,3952.0,-434.0,-69.0,-365.0,61.0,113
8697.0,-2928.0,10000.0,1039.0,-31.0,10000.0,-159.0,11914.0,36.0,-132.0,5417.0,5133.0,-6880.0,0,6606.0,5475.0,9726.0,-1135.0,918.0,139.0,448.0,10000.0,-5620.0,-656.0,76.0,552.0,0,2820.0,5767.0,-2069.0,427.0,8469.0,0,886.0,0,1303.0,0,7257.0,1559.0,909.0,-18113.0,6757.0,6560.0,-1207.0,72.0,791.0,8126.0,-7936.0,63.0,-4595.0,5487.0,310.0,9,0,9664.0,-35638.0,20726.0,667.0,664.0,-69.0,49
8706.0,-1992.0,10000.0,-166.0,-8.0,10000.0,-581.0,6626.0,-222.0,180.0,6363.0,634.0,-4608.0,0,2897.0,9968.0,7157.0,-550.0,49.0,-278.0,19.0,9646.0,-579.0,-452.0,117.0,306.0,0,3220.0,4484.0,290.0,1805.0,8720.0,0,835.0,0,1294.0,0,8875.0,1465.0,1471.0,26047.0,-2574.0,-1015.0,-283.0,-89.0,-4379.0,10000.0,-5759.0,-46.0,7979.0,8376.0,474.0,9,0,6077.0,10409.0,-11289.0,286.0,-1632.0,33.0,281
7650.0,644.0,10000.0,-689.0,450.0,10000.0,-79.0,93.0,635.0,108.0,6617.0,-215.0,-7783.0,0,18.0,7528.0,5840.0,-360.0,28.0,90.0,105.0,9944.0,-60.0,454.0,80.0,37.0,0,2463.0,7868.0,1301.0,-214.0,9387.0,0,-1601.0,0,2350.0,0,6279.0,195.0,60.0,78.0,477.0,-347.0,-1064.0,-82.0,-60.0,10000.0,-2236.0,92.0,1349.0,6918.0,56.0,8,0,8491.0,97.0,20.0,-293.0,-170.0,-70.0,263
7412.0,-210.0,10000.0,-2437.0,-452.0,10000.0,-99.0,2180.0,446.0,320.0,9333.0,205.0,-7075.0,0,-727.0,6414.0,3573.0,-2757.0,2770.0,-553.0,65.0,4325.0,3966.0,-288.0,-241.0,92.0,0,2422.0,7942.0,1664.0,1030.0,10000.0,0,1195.0,0,2588.0,0,-7068.0,-633.0,-869.0,-35.0,1973.0,608.0,-1318.0,-211.0,-54.0,6899.0,5776.0,242.0,3104.0,9992.0,746.0,10,0,4467.0,189.0,-236.0,408.0,-418.0,-80.0,33
9354.0,1060.0,10000.0,3543.0,214.0,10000.0,1262.0,-9402.0,-138.0,260.0,7683.0,-96.0,-9779.0,0,1087.0,9998.0,7491.0,-473.0,-1010.0,-23.0,429.0,10000.0,-5825.0,-620.0,72.0,-29.0,0,4942.0,5204.0,3765.0,1153.0,7572.0,0,422.0,0,646.0,0,2092.0,-21.0,-361.0,381.0,2588.0,902.0,-1174.0,-210.0,-628.0,10000.0,-1210.0,75.0,-9095.0,7128.0,210.0,13,0,5685.0,-37.0,-463.0,-123.0,546.0,-70.0,127
7922.0,788.0,10000.0,-8751.0,-6.0,10000.0,968.0,-10462.0,482.0,142.0,3812.0,-3083.0,-8906.0,0,-10978.0,2177.0,8513.0,-513.0,-237.0,-241.0,103.0,10000.0,1909.0,-28.0,-124.0,94.0,0,-2310.0,1632.0,81.0,250.0,3573.0,0,-205.0,0,2078.0,0,4548.0,-823.0,-574.0,-3843.0,4924.0,-5043.0,-4.0,110.0,20104.0,7435.0,-7020.0,46.0,-5223.0,7058.0,73.0,14,0,8087.0,15418.0,22510.0,43.0,1365.0,-154.0,95
8215.0,-2663.0,10000.0,140.0,785.0,10000.0,72.0,609.0,493.0,18.0,3361.0,-598.0,-868.0,0,1058.0,7237.0,4867.0,-909.0,2036.0,711.0,335.0,8901.0,22365.0,-25.0,67.0,-355.0,0,271.0,9178.0,-1272.0,-662.0,9973.0,0,1892.0,0,1785.0,0,9962.0,181.0,-276.0,36.0,691.0,-1654.0,-800.0,-214.0,-340.0,8536.0,2126.0,-36.0,-2078.0,10000.0,549.0,10,0,6776.0,-171.0,39.0,-97.0,202.0,-132.0,336
8664.0,-1371.0,10000.0,-11266.0,-357.0,10000.0,-3808.0,72374.0,-507.0,209.0,7577.0,27497.0,-7705.0,0,89563.0,9272.0,10000.0,-7987.0,594.0,-59.0,119.0,10000.0,-35816.0,-3257.0,399.0,342.0,0,2025.0,6202.0,-12598.0,639.0,6907.0,0,3433.0,0,1336.0,0,6374.0,942.0,6469.0,-69229.0,22468.0,42141.0,-613.0,158.0,-17197.0,10000.0,-40310.0,-260.0,6356.0,6784.0,1480.0,8,0,8626.0,-195679.0,63537.0,96.0,8508.0,100.0,130
9364.0,-1479.0,10000.0,-1096.0,633.0,10000.0,100.0,1773.0,419.0,-186.0,5392.0,-262.0,-5825.0,0,-607.0,9064.0,9042.0,-659.0,655.0,89.0,-108.0,10000.0,-1986.0,-572.0,151.0,212.0,0,3891.0,7968.0,994.0,-1347.0,7973.0,0,-957.0,0,636.0,0,8128.0,375.0,245.0,425.0,1370.0,-183.0,-769.0,278.0,-42.0,10000.0,-2068.0,114.0,1415.0,5348.0,-54.0,8,0,9929.0,-5.0,-135.0,37.0,-287.0,106.0,150
7845.0,-783.0,10000.0,-3767.0,263.0,10000.0,481.0,-5061.0,635.0,664.0,5623.0,1055.0,-4580.0,0,-4855.0,5098.0,7181.0,247.0,1174.0,-342.0,467.0,8668.0,-1266.0,415.0,-9.0,61.0,0,2406.0,2989.0,455.0,-121.0,8432.0,0,324.0,0,2155.0,0,8889.0,-504.0,1178.0,3898.0,2771.0,388.0,-610.0,487.0,-3302.0,9933.0,-3719.0,-68.0,1032.0,6231.0,416.0,12,0,5912.0,-4120.0,-2612.0,-726.0,35.0,-146.0,131
6223.0,-532.0,10000.0,-13336.0,-244.0,10000.0,-619.0,-1035.0,917.0,-248.0,5429.0,98.0,-1429.0,0,-16109.0,7430.0,5530.0,53.0,2223.0,367.0,-326.0,8095.0,2424.0,1097.0,-14.0,91.0,0,1631.0,3170.0,1746.0,73.0,10000.0,0,-331.0,0,3777.0,0,9897.0,568.0,426.0,14638.0,8136.0,-1642.0,-1232.0,-211.0,5587.0,7683.0,10669.0,-2.0,17815.0,8896.0,603.0,10,0,5524.0,9407.0,-15976.0,208.0,-1990.0,147.0,248
6838.0,281.0,10000.0,1083.0,1830.0,10000.0,131.0,-4602.0,140.0,271.0,4733.0,2136.0,8.0,0,-4638.0,9161.0,6132.0,8333.0,964.0,1610.0,203.0,7403.0,21069.0,6596.0,90.0,-203.0,0,-1100.0,3696.0,-2102.0,1876.0,8521.0,0,724.0,0,3162.0,0,10000.0,-1184.0,-2498.0,-2702.0,-2296.0,576.0,-579.0,-139.0,966.0,9581.0,2034.0,-140.0,-1932.0,10000.0,1653.0,11,0,9182.0,-803.0,857.0,-1373.0,320.0,-124.0,190
8686.0,-1367.0,10000.0,91.0,96.0,10000.0,346.0,-4625.0,455.0,200.0,5328.0,-1124.0,-8230.0,0,-664.0,7746.0,6397.0,-9.0,1814.0,-295.0,631.0,9998.0,-1712.0,0.0,96.0,156.0,0,3145.0,8100.0,838.0,149.0,5195.0,0,775.0,0,1314.0,0,5680.0,130.0,-758.0,8214.0,2680.0,1884.0,-1190.0,12.0,5792.0,9984.0,-1507.0,210.0,-173.0,6440.0,870.0,10,0,7001.0,16898.0,-14213.0,-609.0,-1259.0,124.0,67
9437.0,-1897.0,10000.0,-1568.0,53.0,10000.0,1760.0,456.0,-212.0,56.0,7932.0,2257.0,-4533.0,0,-15720.0,8244.0,10000.0,-613.0,874.0,314.0,5.0,10000.0,-19860.0,3979.0,11.0,436.0,0,4727.0,9090.0,8396.0,449.0,5178.0,0,1208.0,0,563.0,0,8914.0,1371.0,2076.0,3042.0,11713.0,1259.0,-577.0,11.0,-1519.0,9994.0,-8052.0,172.0,6049.0,7279.0,491.0,10,0,10000.0,-1490.0,-1298.0,-303.0,-1322.0,212.0,208
5855.0,-1566.0,10000.0,986.0,376.0,10000.0,-117.0,-1505.0,-683.0,83.0,3727.0,-1343.0,-4018.0,0,-698.0,7015.0,5848.0,327.0,1432.0,42.0,447.0,7981.0,41670.0,-1131.0,-77.0,282.0,0,339.0,9874.0,1888.0,-895.0,10000.0,0,-826.0,0,4145.0,0,9157.0,40.0,-618.0,-176.0,-1420.0,-2241.0,-594.0,-268.0,-121.0,6973.0,5933.0,132.0,-2040.0,8626.0,674.0,9,0,6657.0,-394.0,-150.0,-148.0,-40.0,116.0,88
6880.0,2324.0,10000.0,25987.0,-423.0,10000.0,2681.0,-24832.0,1238.0,348.0,2959.0,-2519.0,-8108.0,0,4148.0,7057.0,7056.0,2798.0,425.0,307.0,325.0,10000.0,1168.0,1322.0,62.0,-285.0,0,1177.0,5915.0,-149.0,1524.0,8986.0,0,-806.0,0,3120.0,0,5853.0,-2015.0,487.0,-27253.0,-19253.0,-3741.0,-1284.0,-52.0,-34585.0,7671.0,-36539.0,-136.0,-31885.0,6961.0,408.0,9,0,9455.0,-7056.0,10589.0,962.0,3305.0,151.0,226
9347.0,-2013.0,10000.0,530.0,194.0,10000.0,404.0,-1788.0,551.0,118.0,4965.0,478.0,-4697.0,0,-2188.0,8985.0,7576.0,280.0,1599.0,-28.0,-264.0,9978.0,-12989.0,1087.0,-50.0,320.0,0,3587.0,9565.0,975.0,19.0,10000.0,0,-205.0,0,653.0,0,8828.0,358.0,518.0,576.0,616.0,700.0,-643.0,-174.0,18.0,10000.0,-4394.0,115.0,-790.0,7352.0,-143.0,8,0,8503.0,-180.0,-15.0,565.0,102.0,134.0,170
9019.0,-616.0,10000.0,2567.0,515.0,10000.0,-104.0,6019.0,-199.0,50.0,7028.0,255.0,-9215.0,0,5622.0,8509.0,10000.0,12.0,-3105.0,-83.0,659.0,10000.0,207.0,-256.0,-67.0,221.0,0,352.0,6524.0,242.0,501.0,6985.0,0,-106.0,0,981.0,0,3883.0,3150.0,165.0,3867.0,-3394.0,-316.0,-1761.0,360.0,-4723.0,10000.0,-1465.0,-144.0,3493.0,7665.0,1420.0,11,0,7066.0,220.0,-5576.0,570.0,-642.0,-171.0,118
