V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,Class
-0.36363,0.50272,-0.097859,-0.62352,-0.81198,0.29399,0.60846,-0.28157,-0.020777,-0.50533,-0.21168,-0.30422,-0.073376,0.35378,0.016347,0.63708,-0.15351,0.58673,0.58296,0.99422,1.0067,0.020912,0.15386,-0.4775,-0.064344,0.18967,0.35586,-0.095662,0.12322,-0.44033,-0.16812,0.35378,-0.092482,-0.22559,-0.42105,-0.35232,-0.20566,0.19086,-0.17253,-0.26431,-0.20055,-0.16374,-0.11229,-0.57834,0.63604,-0.44099,-0.55678,-0.4899,-0.78459,-0.11612,0.82562,5
-1.1052,-0.85253,1.5352,-1.0652,-1.0875,1.225,0.48994,0.39943,0.51774,-0.7775,-1.2356,-0.29894,-0.21445,0.70172,-0.043585,0.50104,-0.15846,-0.54614,-0.84318,-0.28811,0.26663,0.020912,-0.74399,-0.4775,-0.57998,-0.33726,-0.55532,-0.11823,-0.10892,-0.44033,-0.6102,0.70172,-0.092482,-0.22559,-0.42105,-0.35232,-0.33169,-0.2047,-0.28813,-0.15662,-0.32674,-0.16374,-0.11229,-0.57834,-1.8587,1.9967,-0.55678,-0.4899,-0.62914,1.1452,0.28361,1
-0.42388,0.44793,-0.44128,-0.29227,-0.37712,-0.62364,0.57977,-0.28157,-0.23995,2.3525,1.2105,1.3608,0.38579,0.75143,-0.11846,0.54735,-0.15708,0.58673,0.36833,0.99422,0.031457,0.020912,0.001891,-0.30438,0.1661,0.18967,0.22627,-0.088506,0.098642,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.42105,-0.35232,-0.26285,-0.26027,-0.21646,-0.26431,-0.25993,-0.16374,0.026975,-0.39578,0.05752,-0.14817,-0.37138,-0.25857,-0.38976,-0.31179,0.4878,6
0.84144,0.83152,-0.51883,1.0217,0.78787,-0.3667,-0.55856,-0.55397,-0.52373,-0.50533,-0.33865,-0.36491,-0.34591,-1.2368,-0.19962,-0.82328,-0.11654,0.58673,0.72513,0.78048,0.13345,0.57184,0.16103,0.96512,0.34351,0.38528,0.46772,-0.063637,0.043423,-0.14384,1.6634,-1.2368,-0.092482,-0.22559,-0.22077,-0.22369,0.51554,0.78514,0.043652,-0.15662,0.52054,-0.16374,-0.11229,0.017335,0.99018,-0.53064,0.048188,0.25094,-0.17833,-0.46486,0.32165,3
0.97122,0.83152,-0.57052,0.9959,0.76282,0.032973,-0.69248,-0.55397,-0.47347,0.1751,1.5479,-0.32269,-0.14628,-0.93859,-0.1943,0.38728,-0.132,0.58673,0.4817,-1.3567,-0.30768,0.26577,-0.000706,-0.31721,0.063904,0.18967,0.13322,-0.11355,-0.20739,-0.44033,1.4739,-0.93859,-0.092482,-0.22559,-0.42105,-0.35232,-0.20036,-0.32996,-0.15288,-0.26431,-0.19525,-0.16374,-0.11229,0.20676,0.99018,-0.50498,0.2099,0.46669,-0.01628,-0.36359,0.12751,6
2.0094,0.83152,-0.57052,2.2326,1.9654,0.032973,-1.7638,-0.82637,-0.70995,-0.64141,-0.21061,-0.38074,-0.39944,-1.4357,-0.23593,-0.82986,-0.09931,0.58673,0.41921,-0.28811,-0.47803,0.75548,0.64705,0.48425,1.0853,0.18967,0.10635,-0.080101,-0.069634,3.1176,-0.16812,-1.4357,-0.092482,-0.22559,1.5817,0.93392,0.52402,0.18144,0.065617,-0.26431,0.51948,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.2267,2.2579,-0.46486,-2.1318,5
2.0094,0.83152,0.87701,0.7898,0.56239,3.2304,-1.7638,-0.82637,-0.70995,-0.36924,2.3809,-0.35436,-0.12474,-2.3801,-0.27359,-1.4015,0.19603,0.58673,0.41921,-0.28811,-0.47803,0.46166,-1.3503,0.67659,-0.34885,0.022012,-0.59956,-0.1004,-0.33037,2.0304,1.7265,-2.3801,-0.092482,-0.22559,2.5831,1.577,0.62145,0.26809,0.40318,-0.26431,0.61173,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,3.1323,2.2579,-0.46486,-2.1318,1
-0.79683,-0.78639,-0.61557,-0.75295,-0.93785,-0.27003,0.94108,0.39943,0.42586,-0.36924,-0.66081,-0.26728,-0.13866,0.75143,-0.16361,0.79573,-0.15924,-1.1126,-0.67469,-0.28811,-0.059288,-0.86058,-0.050856,-0.4775,-0.47045,-0.56068,-0.48682,-0.11823,-0.18005,-0.44033,-0.67335,0.75143,-0.020807,-0.22559,-0.020493,-0.09507,-0.40476,-0.62287,-0.36559,-0.26431,-0.40309,-0.16374,-0.04266,-0.55066,0.016019,-0.50835,-0.52867,-0.45483,-0.75642,0.18499,0.70523,4
0.93128,0.30039,1.3065,-0.35173,-0.54768,2.9142,-0.65127,-0.14537,-0.26792,-0.7775,-0.79958,-0.31741,-0.30746,0.60231,-0.002053,0.88155,-0.15132,0.58673,1.4936,-0.82242,0.63233,0.020912,-0.022059,-0.4775,-0.4805,0.18967,1.4736,-0.11971,0.20235,-0.44033,-0.48389,0.60231,-0.092482,3.0664,-0.42105,-0.35232,-0.16436,0.14377,-0.11473,-0.26431,-0.15919,-0.16374,-0.11229,-0.57834,-1.2359,0.78893,-0.55678,-0.4899,0.033289,0.18199,-0.089141,2
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.33325,-0.32349,-2.231,-0.1923,-1.5118,0.022906,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.46834,0.96512,0.78049,0.18967,0.17486,-0.031577,-0.082836,1.8328,1.6634,-2.231,-0.092482,-0.22559,-0.22077,-0.22369,0.95081,0.56099,0.55694,-0.26431,0.95637,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6749,2.2579,-0.46486,-2.1318,6
-0.14686,0.052536,-0.60234,0.038294,-0.16841,-0.24812,0.24703,0.39943,0.22215,-0.36924,-0.65301,-0.26728,-0.20044,0.65202,-0.19599,0.54003,-0.15891,-1.1126,-1.2811,-0.28811,-0.0405,-0.86058,0.22547,-0.4775,-0.46916,-0.63764,-0.77892,-0.11823,-0.18563,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37616,-0.57295,-0.33322,-0.15662,-0.3734,-0.16374,-0.11229,-0.55517,-0.53574,-0.51438,-0.53325,-0.46054,-0.07703,0.15692,0.029617,6
2.0094,0.83152,-0.36373,2.4387,2.1658,-0.4238,-1.7638,-0.82637,-0.70995,-0.64141,-0.15172,-0.37547,-0.38598,-1.1871,-0.25576,-0.93463,-0.12231,0.58673,0.41921,-0.28811,-0.47803,1.4901,0.58145,1.446,1.0168,0.18967,0.28371,-0.090153,-0.071749,1.8328,0.33712,-1.1871,-0.092482,-0.22559,1.782,1.0625,0.53249,0.18898,0.11764,-0.26431,0.5269,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.5978,2.2579,-0.46486,-2.1318,1
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.31214,-0.3041,-2.2807,-0.19024,-1.5002,0.010669,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.4491,0.48425,0.78662,0.18967,0.094818,-0.062929,-0.12257,1.2398,2.1055,-2.2807,-0.092482,-0.22559,-0.22077,-0.22369,0.88938,0.50636,0.50491,-0.26431,0.89486,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6937,2.2579,-0.46486,-2.1318,6
-0.60174,0.73682,-0.61763,-0.56089,-0.72987,-0.63289,0.89764,-0.41777,-0.33339,-0.36924,-0.63467,-0.11159,-0.35391,0.65202,-0.065988,-1.4005,-0.15822,-1.5374,-1.151,-0.28811,-0.42437,-0.86058,-0.39212,-0.4775,-0.47158,-0.8666,-0.79218,-0.11823,-0.28303,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.29172,0.91488,-0.43439,-0.33545,-0.4899,-0.54351,-0.1868,0.60443,5
-0.41036,0.41079,2.7381,-0.78409,-0.63837,0.82512,0.24617,2.851,3.3209,-0.64141,-0.13789,0.8014,3.0512,0.5029,1.8094,-1.4812,-0.15819,-2.0431,-2.5759,-0.28811,-0.39583,-0.71366,-2.1268,-0.4775,-0.47315,-0.95877,-1.7169,-0.11823,-0.27532,-0.44033,-0.35758,0.5029,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,-0.031686,0.66034,3.4576,-0.38984,-0.4899,-0.3216,1.3686,-0.094365,2
-0.40191,0.38606,-0.1436,-0.58648,-0.77596,-0.084903,0.72449,-0.41777,-0.078319,-0.50533,-0.48292,-0.33325,-0.23107,0.10525,-0.13893,0.10005,-0.14703,0.58673,-0.31167,1.3148,-0.21501,0.020912,0.29131,0.24381,-0.097919,0.18967,0.044941,-0.069703,-0.14892,-0.44033,0.14766,0.10525,-0.092482,-0.22559,-0.22077,-0.09507,-0.093402,0.044879,-0.098541,-0.26431,-0.089206,-0.16374,-0.11229,-0.55989,0.44549,-0.12534,-0.53804,-0.46652,-0.76581,-0.46486,0.91328,5
-0.20472,-1.5796,1.9405,-0.017812,0.096083,-0.79668,0.22583,4.0768,3.2963,0.1751,-0.55923,0.47948,1.5763,-0.2924,0.40181,-0.52359,-0.15833,-2.0158,-2.5635,-0.28811,-0.33428,-1.4482,-0.56082,-0.4775,-0.46426,-0.92596,-1.5999,-0.11823,-0.2584,0.54798,0.021347,-0.2924,-0.092482,-0.22559,-0.42105,-0.35232,-0.34651,-0.58896,-0.29623,-0.26431,-0.34159,-0.16374,-0.11229,0.31848,-0.83728,2.6108,0.35404,0.41342,0.40901,-0.46486,-0.26984,1
-0.36954,0.41413,-0.73505,-0.25401,-0.36823,-0.62505,0.5724,-0.009172,-0.20133,0.039015,-0.37521,-0.11159,-0.19234,0.65202,-0.061447,-1.5979,-0.15813,-1.8408,-1.4019,-0.28811,-0.44822,-1.6319,-0.90672,-0.4775,-0.4722,-0.90572,-1.1577,-0.11823,-0.28837,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,-0.41853,-0.65677,-0.37137,-0.26431,-0.41369,-0.16374,-0.11229,0.041994,0.67088,-0.41785,0.026013,-0.4899,-0.12669,-0.16818,0.17898,4
2.0094,0.83152,-0.61188,2.2738,2.0055,-0.058381,-1.7638,-0.82637,-0.70995,-0.23316,0.47259,-0.31214,-0.31865,-2.2807,-0.18908,-1.4949,0.011971,0.58673,0.41921,-0.28811,-0.47803,0.020912,0.46834,0.24381,0.72725,0.18967,0.15446,-0.10121,-0.12287,1.0421,2.2318,-2.2807,-0.092482,-0.22559,-0.42105,-0.35232,0.90104,0.51673,0.49798,-0.26431,0.90759,-0.16374,-0.11229,2.4111,0.99018,-0.54541,2.4793,2.6697,2.2579,-0.46486,-2.1318,6
-1.1052,-0.48364,1.8297,-1.0652,-1.0911,1.2238,0.49367,0.39943,0.31367,-0.7775,-1.2815,-0.29894,-0.26988,0.75143,-0.16314,1.2326,-0.15938,-0.54614,-0.66325,-0.28811,0.14673,0.020912,-0.70945,-0.4775,-0.34047,-0.33726,-0.45114,-0.11823,-0.13381,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.40476,-0.60403,-0.3575,-0.26431,-0.39991,-0.16374,-0.11229,-0.57834,-0.97909,1.7279,-0.55678,-0.4899,-0.52166,3.7437,-0.61872,6
-0.25576,0.41306,0.031049,-0.27822,-0.4762,-0.38228,0.57368,-0.41777,-0.1166,-0.50533,-0.49093,-0.33325,-0.2452,-0.043873,-0.14907,0.4852,-0.15148,0.58673,0.20955,0.51334,0.079905,0.020912,0.005691,0.24381,-0.1753,0.18967,0.26014,-0.1009,-0.089872,-0.44033,0.33712,-0.043873,-0.092482,-0.22559,-0.22077,0.033554,-0.1813,-0.059662,-0.16097,-0.15662,-0.17722,-0.16374,-0.11229,-0.57834,0.55132,-0.26934,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,2
2.0094,0.83152,-0.32724,2.4265,2.154,-0.39693,-1.7638,-0.82637,-0.70995,-0.64141,-0.23833,-0.38338,-0.4213,-0.88888,-0.21815,-1.0388,-0.10474,0.58673,0.41921,-0.28811,-0.47803,0.75548,0.44651,0.96512,0.89484,0.67293,0.36001,-0.037489,0.082187,2.2281,-0.29443,-0.88888,-0.092482,-0.22559,1.1812,0.67667,0.48589,0.14754,0.21128,-0.26431,0.48342,-0.16374,-0.11229,2.4111,0.99018,-0.49058,2.4793,3.101,2.2579,-0.46486,-2.1318,1
0.45211,0.83152,-0.51883,0.32605,0.11142,0.14717,-0.1568,-0.41777,-0.17787,-0.64141,-0.68179,-0.35436,-0.25199,-0.34211,-0.10412,-0.82703,-0.050641,0.58673,-0.44806,-0.28811,-0.43874,1.4901,1.4524,0.96512,0.53572,0.18967,0.19227,-0.10486,-0.12723,-0.045005,0.46343,-0.34211,-0.092482,1.0089,-0.020493,-0.09507,0.12582,0.33119,0.13729,-0.26431,0.12924,-0.16374,-0.11229,-0.35723,0.99018,-0.54541,-0.33222,-0.20972,-0.55955,-0.46486,0.70557,3
-0.17082,0.048996,-0.51883,0.010706,-0.17719,-0.30504,0.27711,0.39943,0.21374,-0.36924,-0.66246,-0.26728,-0.20194,0.65202,-0.19082,0.34376,-0.15871,-0.82935,-1.2308,-0.28811,-0.12126,-0.86058,0.10462,-0.4775,-0.49404,-0.40676,-0.74525,-0.11823,-0.20664,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.35816,-0.52021,-0.31703,-0.26431,-0.35643,-0.16374,-0.04266,-0.55814,-0.5233,-0.1938,-0.53627,-0.46431,-0.10619,0.21259,0.041974,4
-0.86251,0.23372,-0.86325,-0.82427,-0.70265,-0.61363,0.86587,0.12703,-0.052106,-0.09707,-0.18567,-0.11951,-0.14772,0.70172,-0.18585,-0.22368,-0.15661,-0.82935,-0.20078,-0.28811,-0.36211,-0.92354,-0.36357,-0.4775,-0.30592,-0.78334,-0.44263,-0.11823,-0.2654,-0.3415,-0.67335,0.70172,0.12254,-0.22559,-0.42105,-0.35232,-0.21201,-0.18398,-0.15981,-0.15662,-0.21009,-0.16374,0.09661,-0.44018,-0.02227,-0.46132,-0.44198,-0.36257,-0.11984,-0.33848,0.22413,6
0.007161,0.064338,-0.18648,0.17147,-0.0389,-0.68481,0.30236,-0.14537,-0.12213,-0.36924,-0.31192,-0.31477,-0.19918,0.25437,-0.14806,0.47363,-0.15276,0.58673,0.15235,-0.28811,-0.25333,0.020912,0.43208,-0.76602,0.013115,0.18967,0.22255,-0.11678,-0.16521,-0.44033,-0.041807,0.25437,-0.092482,-0.22559,-0.42105,-0.35232,-0.18342,-0.1708,-0.15866,-0.26431,-0.17828,-0.16374,-0.11229,-0.57834,0.91001,0.021945,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,3
-0.095638,-1.0415,1.0695,0.086185,0.30114,-0.71047,0.00945,0.67183,0.1678,0.1751,-0.80197,-0.027155,-0.089466,0.75143,-0.13016,-0.19333,-0.15634,-1.0654,-0.55155,-0.28811,-0.53944,-1.2034,-0.25398,-0.4775,-0.47758,-0.76776,-0.45199,-0.11823,-0.32054,-0.44033,-0.67335,0.75143,0.050869,-0.22559,-0.22077,-0.22369,-0.18766,-0.17456,-0.14825,-0.26431,-0.18889,0.17804,0.09661,0.022043,-0.16004,0.87827,0.027564,0.19164,-0.046239,-0.38096,0.16299,1
0.32077,0.83152,0.40613,0.40986,0.19292,-0.38528,-0.021261,-0.41777,-0.29455,2.8968,1.631,-0.095761,0.048437,0.75143,-0.14611,0.053084,-0.15449,0.58673,0.4258,0.51334,0.25857,0.020912,-0.30423,-0.4775,-0.1074,0.18967,0.099335,-0.11229,-0.10791,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.17918,-0.057778,-0.12629,-0.26431,-0.17404,-0.16374,-0.11229,-0.42582,0.99018,0.12857,-0.40188,-0.29663,-0.62936,-0.46486,0.77587,3
-0.79375,0.83152,-0.61188,-0.87968,-1.0611,-0.46948,1.1288,-0.69017,-0.32685,-0.7775,-0.79958,-0.12215,2.144,0.65202,0.93773,-1.391,-0.000525,0.58673,-0.83864,-1.891,-1.1684,0.020912,-0.022059,-0.4775,-0.4805,0.18967,0.19596,-0.12038,-0.30968,-0.24267,-0.67335,0.65202,-0.092482,-0.22559,-0.42105,-0.35232,1.0684,0.66553,1.1419,-0.26431,1.0751,-0.16374,-0.11229,2.4111,0.99018,3.4576,2.4793,3.2982,2.2579,-0.46486,-2.1318,3
-0.93217,-3.4306,2.4624,-0.85907,2.2994,-0.72832,-1.7638,1.0804,-0.20546,-0.64141,-0.78161,-0.20131,-0.28812,0.70172,0.22219,-0.33512,-0.14767,-1.3014,0.34089,-1.7842,0.31092,0.020912,-0.41956,-0.4775,-1.007,-0.71102,0.11682,-0.15015,-0.14762,-0.44033,-0.6102,0.70172,-0.092482,-0.22559,-0.42105,-0.35232,-0.083871,0.30293,-0.00837,0.27414,-0.084965,-0.16374,-0.11229,-0.56723,-2.328,2.9814,-0.5455,-0.47582,-0.072031,-0.46486,0.2146,3
-0.47565,0.43977,-0.50892,-0.35476,-0.43549,-0.61817,0.62963,-0.28157,-0.22995,2.3525,1.2518,1.3608,0.40748,0.65202,-0.11553,0.58994,-0.15723,0.58673,0.38576,0.99422,0.091696,0.020912,0.014155,-0.30438,0.15754,0.18967,0.24529,-0.088506,0.12567,-0.24267,-0.67335,0.65202,0.050869,-0.22559,-0.22077,-0.22369,-0.26708,-0.26309,-0.22339,-0.26431,-0.26524,-0.16374,0.026975,-0.57834,-0.003142,-0.3176,-0.55678,-0.4899,-0.56197,-0.30183,0.65818,6
-0.9678,0.15459,-0.87463,-0.95606,-0.7905,-0.5783,0.93032,0.12703,-0.040154,-0.09707,-0.16046,-0.11951,-0.13436,0.75143,-0.18058,-0.39965,-0.15522,-0.47533,-0.12319,-0.28811,-0.30454,-0.92354,-0.2969,-0.4775,-0.15049,-0.70309,-0.38759,-0.11823,-0.24574,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.14424,0.019451,-0.086981,-0.26431,-0.14223,-0.16374,0.09661,-0.43046,-0.17308,-0.48883,-0.47096,-0.38282,-0.12878,-0.075149,0.15266,6
1.7698,0.83152,-0.69778,2.074,1.8112,-0.24812,-1.5166,-0.55397,-0.64447,-0.09707,0.048535,-0.3438,-0.3634,-1.6345,-0.23369,-0.78024,-0.11538,0.58673,0.88272,-0.28811,-0.10225,0.020912,-0.75524,-0.065329,0.26191,0.18967,-0.065154,-0.083134,-0.052339,2.0304,0.7792,-1.6345,-0.092482,-0.22559,-0.42105,-0.35232,0.35563,0.23701,-0.010682,-0.15662,0.36147,-0.16374,-0.11229,1.4984,0.99018,-0.49228,1.5523,1.907,1.329,-0.33177,-1.237,3
-0.95234,0.069047,-0.84709,-0.92862,-0.71027,-0.62837,0.87842,0.12703,-0.038809,0.039015,-0.1433,-0.058819,-0.088157,0.75143,-0.18883,-0.46949,-0.1558,-0.82935,-0.24834,-0.28811,-0.53168,-1.3564,-0.44469,-0.4775,-0.093925,-0.79115,-0.58239,-0.11823,-0.30237,-0.44033,-0.67335,0.75143,0.12254,-0.22559,-0.42105,-0.35232,-0.15377,-0.11994,-0.095074,-0.26431,-0.15177,-0.16374,0.09661,-0.39089,-0.55554,-0.45293,-0.40648,-0.30237,0.35008,-0.23323,-0.28128,6
-0.15997,-0.10742,-0.4841,0.02381,-0.0389,-0.3079,0.15502,0.39943,0.20068,-0.36924,-0.66518,-0.26728,-0.20758,0.65202,-0.19605,0.43586,-0.15885,-1.1126,-1.2709,-0.28811,-0.088525,-0.86058,0.062969,-0.4775,-0.45094,-0.6184,-0.78111,-0.11823,-0.19715,-0.44033,-0.54705,0.65202,-0.020807,-0.22559,-0.020493,-0.09507,-0.37193,-0.56165,-0.32975,-0.26431,-0.37022,-0.16374,-0.04266,-0.53502,-0.48541,-0.4874,-0.51278,-0.435,-0.057034,0.26168,-0.022532,3
-0.95169,-2.5438,2.7381,-1.0376,-1.0539,-0.44755,1.1139,1.7614,1.3031,-0.50533,-0.83595,0.38976,0.62586,0.005834,5.1957,-1.6404,-0.15811,-1.8206,-2.1071,-0.28811,-0.44406,-0.53002,-1.3635,-0.4775,-0.47578,-0.92338,-1.4741,-0.11823,-0.28837,-0.24267,0.14766,0.005834,-0.092482,-0.22559,-0.020493,0.16218,-0.40688,-0.62758,-0.36096,0.38182,-0.40415,-0.16374,-0.11229,-0.48154,-1.5552,3.4576,-0.54727,-0.4899,-0.63946,-0.12623,0.68255,3
-0.82629,-0.81734,-0.52114,-0.76986,-0.93634,-0.3079,0.95454,0.39943,0.39975,-0.36924,-0.68261,-0.26728,-0.15078,0.75143,-0.16379,0.62851,-0.15912,-1.1126,-0.65782,-0.28811,-0.14308,-0.86058,-0.020327,-0.4775,-0.45996,-0.59916,-0.45163,-0.11823,-0.20028,-0.44033,-0.67335,0.75143,0.050869,0.18591,0.38006,0.16218,-0.39205,-0.58708,-0.35403,-0.15662,-0.39355,-0.16374,0.026975,-0.52724,0.032941,-0.20327,-0.50489,-0.42515,-0.73258,0.135,0.6965,2
-0.066999,0.064338,-0.053546,-0.44685,-0.0389,0.48975,-0.1568,-0.55397,-0.31976,-0.64141,-0.61521,-0.37283,-0.35299,-1.5848,-0.14898,-0.27148,-0.13113,1.5308,0.76604,1.8491,0.30105,0.75548,0.65912,0.48425,0.64982,1.3074,1.0509,0.021405,0.2379,-0.44033,2.2949,-1.5848,-0.092482,-0.22559,-0.42105,-0.35232,-0.15694,-0.043651,-0.11357,0.16644,-0.1645,1.8869,-0.11229,-0.55636,-2.0793,-0.1922,-0.53446,-0.46205,1.3854,-0.46486,-1.2532,2
2.0094,0.83152,-0.98411,1.4081,1.1637,1.8601,-1.7638,-0.82637,-0.70995,-0.50533,1.3207,-0.37283,-0.20553,-2.1813,-0.1259,-1.7415,3.5076,0.58673,0.41921,-0.28811,-0.47803,3.3265,2.5028,3.4897,2.1585,3.6547,2.8395,0.56508,0.83344,-0.14384,2.8633,-2.1813,-0.092482,-0.22559,-0.42105,-0.35232,4.1925,3.4439,4.6262,-0.26431,4.2034,-0.16374,-0.11229,2.4111,0.99018,-0.54541,1.8925,0.83643,1.6699,1.473,-2.1318,6
-0.14192,0.048522,-0.61956,0.043981,-0.16288,-0.28724,0.25739,0.39943,0.22476,-0.36924,-0.64911,-0.26728,-0.19958,0.65202,-0.19548,0.54003,-0.1589,-1.1126,-1.2512,-0.28811,-0.05474,-0.86058,0.2058,-0.4775,-0.47034,-0.6184,-0.76269,-0.11823,-0.1893,-0.44033,-0.54705,0.65202,-0.092482,-0.22559,-0.020493,-0.09507,-0.37299,-0.56353,-0.33206,-0.26431,-0.37022,-0.16374,-0.11229,-0.53199,-0.56205,-0.48335,-0.50971,-0.43117,-0.053444,0.15692,0.005865,3
1.4903,0.83152,-0.36373,1.4081,1.1637,0.48975,-1.2282,-0.55397,-0.56807,-0.36924,1.1882,-0.37547,-0.24997,-0.98829,-0.15496,-0.74443,-0.048255,0.58673,1.3103,-0.28811,0.45332,3.5469,0.47046,2.1192,-0.002603,0.83517,0.63907,-0.037122,-0.062486,-0.44033,1.5371,-0.98829,-0.092482,-0.22559,0.17978,0.2908,0.06969,0.20593,0.11995,1.1356,0.071978,-0.16374,-0.11229,-0.37058,0.99018,-0.54541,-0.34578,-0.22664,-0.57314,-0.46486,0.71925,1
-0.066999,-1.7111,2.7381,-0.78252,-0.073256,2.1733,-0.78431,-0.41777,0.027868,-0.64141,-0.50038,-0.29103,0.070555,0.75143,0.8514,-0.085814,-0.15791,0.58673,-0.75025,1.3148,0.27011,0.020912,-0.48509,-0.4775,-0.6391,-0.26172,-0.65087,-0.11823,-0.18278,-0.44033,-0.67335,0.75143,-0.092482,-0.22559,-0.42105,-0.35232,-0.23955,0.082552,-0.24536,-0.26431,-0.24721,1.8869,-0.11229,-0.57834,-2.0489,3.4576,-0.55678,-0.4899,0.46008,0.58334,-0.64159,5
-1.0989,-2.7107,0.36497,-1.0576,-0.95944,-0.62181,1.0978,0.94423,1.1941,-0.7775,-1.0834,-0.2145,0.090086,-2.4795,0.28347,-1.6135,-0.15829,-1.6385,-1.7647,-0.28811,-0.39014,0.020912,-1.0323,-0.4775,-0.44824,-0.78111,-1.1955,-0.11823,-0.27197,5.2918,-0.23127,-2.4795,-0.092482,-0.22559,0.38006,0.67667,-0.41005,-0.6417,-0.36559,0.70489,-0.40945,-0.16374,-0.11229,-0.56825,-1.7012,0.62983,-0.55337,-0.48564,-0.64427,-0.16035,0.69783,6
1.2907,0.59546,1.1156,1.1227,0.88616,0.80598,-1.1045,-0.41777,-0.51349,-0.64141,-0.83678,-0.33325,-0.39012,-0.39182,-0.17855,0.82001,-0.15503,0.58673,1.3204,0.51334,1.3055,0.020912,-0.30071,-0.4775,-0.5882,0.18967,0.84509,-0.1113,0.20294,-0.24267,0.65289,-0.39182,-0.092482,-0.22559,-0.42105,-0.35232,-0.20142,-0.16703,-0.2049,-0.15662,-0.20161,0.6907,-0.11229,-0.57834,-0.54514,-0.30714,-0.55678,-0.4899,-0.60349,-0.46486,0.74981,6
-0.88274,-1.7988,-0.71823,-0.80018,-0.72608,-0.29329,0.76151,-0.28157,0.47583,-0.64141,-0.39953,-0.32533,0.00165,-0.44152,0.19841,-0.28902,-0.12456,1.1532,0.4633,2.2765,0.33478,1.4901,0.31997,1.446,-0.050068,0.70126,0.57858,-0.031843,0.056256,-0.44033,0.84236,-0.44152,-0.092482,0.18591,-0.42105,-0.35232,-0.122,0.74276,-0.048832,2.6433,-0.11996,-0.16374,-0.11229,-0.57834,-2.4037,-0.27717,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
1.2308,0.83152,-0.053546,0.7898,0.56239,1.1749,-0.96032,-0.69017,-0.60354,0.039015,1.3207,-0.32797,-0.11262,-1.6842,-0.14096,-1.5269,0.41537,0.58673,-0.19036,-1.891,-0.76953,0.020912,0.21316,-0.11684,0.81081,0.49853,0.93075,0.032819,0.27927,3.1176,0.14766,-1.6842,-0.092482,0.18591,0.38006,0.16218,0.72629,0.36133,0.82398,-0.26431,0.72838,-0.16374,-0.11229,2.4111,0.99018,0.314,2.4793,2.6005,2.2579,-0.46486,-2.1318,1
-0.066999,0.83152,0.25664,0.17147,-0.0389,1.8601,-0.69248,-0.55397,-0.28429,-0.23316,0.96733,-0.31214,0.004534,-0.78947,0.009515,-1.1675,0.26546,2.4749,3.2069,3.9863,1.5658,0.75548,-1.0043,0.72468,-0.94126,0.29637,0.4803,-0.10121,-0.11451,-0.44033,1.2844,-0.78947,-0.092482,1.8319,-0.42105,-0.35232,0.2995,2.2836,0.36503,1.2433,0.30527,-0.16374,-0.11229,-0.57834,0.99018,-0.54541,-0.55678,-0.4899,-0.78459,-0.46486,0.93219,6
