V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,class
0.013559,0.114583,0.136111,0.480693,0.068183,0.104789,0.130139,0.0789586,0.130612,176.24,146.031,121.88,45.0992,47.6162,49.9241,-0.83942,-0.48634,-0.260158,80.077,4.05166,11.1294,11.3771,4.51796,9.18374,-1.10322,3.00193,1.79705,25
0.202726,1.0,0.516667,0.438321,0.857945,1.20314,0.410234,0.0442465,0.607628,95.2962,119.161,55.0784,21.5465,21.0621,16.8989,0.895845,0.7075,1.13132,71.1723,-15.5738,25.915,5.36983,2.69372,3.78547,0.403495,0.676642,-0.381123,38
0.0804232,0.810417,0.13125,0.362274,0.0562869,0.696652,0.117708,0.0648425,0.24391,225.346,233.731,244.858,10.2512,7.34149,9.77156,-1.85828,-4.47973,-7.07228,96.5073,-0.392427,-2.87377,1.34238,0.760823,1.21917,-5.03166,-0.97821,4.97089,77
0.204716,0.3125,0.883333,0.871449,0.549835,0.267909,0.878464,0.0244806,0.258386,71.5247,60.5344,77.5903,43.8411,38.3256,40.1923,0.453031,1.13855,0.839589,54.0904,7.88829,-8.36869,15.1829,6.29087,9.60102,-0.119246,0.300956,0.0359995,55
0.300521,1.0,0.616667,0.490198,0.346808,1.07779,0.505471,0.0378009,0.512669,203.332,200.753,200.49,18.6455,19.0857,19.0631,-1.46575,-1.6077,-1.6207,91.0861,0.424121,0.223359,3.60694,0.566928,0.647837,-2.19899,5.66325,0.83728,59
0.22638,1.0,0.441667,0.453718,0.164189,1.19651,0.410163,0.0368112,0.487441,179.787,196.036,201.644,24.9446,18.0622,14.4038,0.375295,0.196389,0.135991,89.5973,-2.38175,-2.46247,3.46121,1.27746,2.09985,0.11064,0.395334,0.24017,77
0.00664931,0.0729167,0.130556,0.494345,0.652592,0.0586218,0.114368,0.101828,0.30152,96.2628,70.3264,37.4743,44.1059,40.4766,24.491,0.682146,1.14297,1.44057,58.4603,4.28328,22.1067,12.6681,6.94555,20.5803,0.532131,-0.177205,0.857749,13
0.432419,1.0,0.55,0.49897,0.560518,0.960188,0.458856,0.0182276,0.213784,114.327,114.167,105.397,63.8021,64.9691,69.7069,0.432688,0.270456,0.0239865,68.8236,-1.36537,6.57559,18.4162,2.20983,11.8771,-0.231669,-1.02715,1.40982,94
0.354821,0.744444,0.629167,0.480105,0.403153,0.669958,0.540229,0.015217,0.242451,62.2513,46.092,43.5044,48.3281,31.6947,27.7187,1.17632,1.25066,1.18065,47.8387,5.46902,3.45536,14.4675,3.82836,6.24493,0.587173,0.891062,-0.380023,97
0.029974,0.19375,0.359375,0.0835171,0.305159,0.146734,0.250391,0.0727628,0.569518,92.4883,91.2068,90.9865,39.3357,39.3526,36.9022,1.17925,1.1768,1.27228,64.9816,0.473608,-0.0311228,10.675,1.11769,1.96295,0.907611,0.487222,0.115948,61
0.0225579,0.216667,0.133333,0.100827,0.72673,0.203453,0.113063,0.0587481,0.219151,153.869,114.699,61.5916,46.3992,37.0979,35.5066,-0.907194,-0.164882,0.496216,72.9315,3.29439,27.3369,10.0981,5.56136,23.8428,-0.892993,0.799383,-0.55352,22
0.00633102,0.08125,0.111111,0.611245,0.589572,0.0674485,0.0994841,0.110603,0.298718,173.933,123.977,91.4123,32.3317,24.6211,20.777,-1.25986,-0.877267,-0.0391791,76.7368,7.206,16.108,6.67581,1.36692,3.73808,-1.36276,0.134171,-2.03075,16
0.0847974,0.947222,0.122917,0.492009,0.0523115,0.921816,0.108375,0.0580086,0.271684,254.133,254.156,254.091,4.20509,4.10995,4.01749,-17.4815,-17.0722,-16.9097,99.8664,-0.00843186,0.0120796,0.698764,0.103974,0.183102,-18.5692,-2.71727,-3.58534,79
0.0351736,0.116667,0.527778,0.844957,0.470686,0.0883972,0.444074,0.073873,0.428759,135.29,84.8144,92.1427,32.251,46.1952,39.4198,0.0534007,0.49671,0.682535,66.1577,17.0999,2.08754,11.6154,14.0515,2.90846,0.195387,0.405543,-0.658253,55
0.165793,1.0,0.247222,0.493136,0.648008,0.976207,0.173257,0.0370694,0.329377,103.429,105.293,110.824,15.7123,18.4954,24.4255,0.11954,0.174318,0.00437927,70.0989,0.342913,-1.92701,4.93909,1.18683,4.4419,-0.193911,-0.556912,0.441276,57
0.118762,1.0,0.208333,0.560027,0.931474,1.11619,0.168573,0.0531625,0.429944,104.066,102.525,108.367,43.6919,42.2443,35.9791,1.64809,1.62217,1.55574,68.5551,1.41917,-2.62975,10.1798,1.59891,2.98305,1.27078,-0.174262,0.877759,29
0.0192072,0.0583333,0.427778,0.975915,0.424176,0.0502123,0.388283,0.095812,0.230288,23.3375,25.3866,20.9382,18.5482,21.507,23.3885,1.38979,0.997399,1.2223,32.9135,-2.44154,8.14869,14.9832,4.86888,10.9548,0.245499,0.828032,0.221153,43
0.0195197,0.138889,0.20625,0.712309,0.691681,0.117149,0.176881,0.0637415,0.318586,96.2991,95.5132,73.8417,45.9488,44.3178,45.2378,0.939766,0.753259,0.957495,65.15,-3.42962,11.2342,13.0722,5.99956,7.62066,0.0504086,0.10402,0.964236,23
0.0191551,0.277778,0.104167,0.599265,0.724041,0.243313,0.0851749,0.0673716,0.338,171.727,178.648,182.215,79.8785,73.7563,70.8846,-0.534506,-0.521208,-0.547452,84.1203,-1.45081,-2.03979,16.9395,2.35718,3.6805,-0.756686,-1.50888,-1.99964,75
0.143744,1.0,0.225,0.48985,0.91974,1.07876,0.181548,0.0436813,0.361137,113.462,100.106,85.2477,47.2379,45.2603,43.9288,-0.16393,0.0174335,0.18946,67.0148,1.52725,8.20546,14.743,1.90539,3.55495,-0.822846,0.00995533,0.693038,69
0.0424768,1.0,0.161111,0.461633,0.429608,1.05435,0.11947,0.134741,0.736351,100.132,95.2057,115.582,20.41,21.3674,24.0459,1.64752,1.74845,1.28624,67.8566,4.36574,-7.23839,5.77868,1.28844,2.33454,0.571031,0.203399,0.311074,57
0.174502,0.486111,0.470833,0.205024,0.431453,0.440359,0.408008,0.0211581,0.237573,146.712,134.415,100.551,52.2391,52.7826,42.9,-0.107026,-0.00456903,0.16873,76.0034,-0.935423,13.076,12.9009,3.28099,6.70571,-0.413543,-1.27989,1.30399,71
0.0302373,0.177083,0.211111,0.745083,0.108121,0.163012,0.191477,0.0556938,0.191176,76.399,49.0984,29.1812,41.3932,29.8084,20.6734,0.676321,0.913469,1.27416,50.4366,7.03324,18.9131,12.9066,4.44186,9.35305,0.394072,0.931448,0.368378,60
0.0893981,0.510417,0.308333,0.41497,0.819382,0.409399,0.240241,0.033726,0.431954,84.592,75.4784,48.2164,26.556,26.5463,26.3624,0.463803,0.316878,0.559653,60.1426,-1.76931,17.8085,9.5647,3.33601,8.24107,-0.584297,-0.69975,1.24336,71
0.0437326,0.1625,0.55,0.688635,0.488074,0.11302,0.466293,0.0632526,0.510684,132.68,116.249,89.2808,40.0703,39.749,37.4092,0.653386,0.926297,1.31203,72.5655,0.605792,12.2975,9.96798,1.26717,3.78281,-0.0369239,-0.273536,0.420038,61
0.181545,0.691667,0.727778,0.458413,0.481269,0.522858,0.553739,0.0341717,0.639347,82.4612,70.7027,71.966,66.2166,69.2441,66.8602,1.12959,1.16318,1.20119,53.5815,7.18053,0.52815,22.5121,7.12921,5.34431,0.523748,1.30767,1.23252,43
0.253131,1.0,0.3,0.483803,0.870393,0.924738,0.273768,0.0207128,0.156231,139.601,128.323,113.642,12.1147,12.5334,13.4236,-1.54103,-1.0596,-0.988605,76.4845,0.797464,6.01131,3.10895,1.20709,2.12116,-1.8646,0.249172,0.439307,29
0.211447,0.96875,0.544444,0.279961,0.215514,0.89301,0.561899,0.0360173,0.5991,98.1276,98.5749,107.771,30.2732,27.9157,27.7472,0.716651,0.774933,0.755587,67.9202,1.14792,-3.75996,7.91284,1.77973,1.70221,0.189361,0.826804,-0.0498739,69
0.336163,0.691667,0.575,0.302501,0.708036,0.626541,0.53611,0.0155968,0.154749,117.303,95.6115,66.0494,37.5821,33.2032,25.4351,0.363964,0.358449,0.308367,67.1927,1.79707,15.6657,10.0243,1.89174,4.65011,-0.421198,-0.420889,0.579954,38
0.0866493,0.752778,0.4375,0.444953,0.135378,0.90015,0.358659,0.0635811,0.7369,149.645,66.8913,60.8464,40.8043,33.01,32.7486,-0.989981,2.49559,2.79418,62.7954,23.3348,13.3534,10.4022,7.58142,6.59896,-0.252621,-0.519724,-0.421663,21
0.0998437,0.433333,0.2875,0.611328,0.76847,0.381876,0.252361,0.0303208,0.198579,110.327,97.7093,70.8578,41.4541,36.498,23.9312,0.370564,0.463646,0.938428,67.1849,-0.299462,12.299,10.3715,1.61556,6.0141,0.178618,0.437015,-0.227503,87
0.0492187,0.395833,0.172222,0.531266,0.178744,0.389883,0.135523,0.0539683,0.278014,123.925,85.3661,58.7064,32.6517,31.8169,32.9131,-0.299251,0.320754,0.854514,65.2461,7.32047,18.9026,10.2108,3.40043,8.25638,-0.704817,1.71521,0.385674,66
0.380788,1.0,0.4375,0.482607,0.194769,0.97096,0.39583,0.0206022,0.129628,143.466,166.247,200.891,12.8734,12.6338,8.27234,-0.503641,-0.557546,-4.08877,84.0454,-0.821885,-10.6928,2.53403,1.07794,2.53937,-1.05511,-0.129416,0.520985,78
0.0208102,0.129167,0.241667,0.248962,0.163167,0.103429,0.217071,0.0664627,0.333333,84.2848,101.696,101.743,40.6899,37.2631,37.852,0.823429,1.00899,0.997879,67.0672,-5.24176,-1.71379,10.2742,4.50222,5.6517,0.348871,-0.191721,0.555683,97
0.0605903,0.172917,0.677778,0.389863,0.580231,0.115764,0.587113,0.0537727,0.483014,104.752,104.777,112.515,31.6737,24.978,24.9643,1.2257,1.30506,1.30334,69.8655,0.918003,-3.01243,6.65928,2.48903,4.31499,0.825465,1.95307,-0.0180531,97
0.0547685,0.191667,0.380556,0.489203,0.274114,0.162531,0.324458,0.034235,0.249127,122.507,85.8228,91.9039,39.0552,31.3126,29.1733,0.222954,2.44421,2.91297,66.2967,11.0635,0.843676,8.51954,4.37151,6.31838,0.782352,-0.0503668,-0.711015,26
0.0361574,0.177083,0.486111,0.248274,0.334442,0.11691,0.403606,0.0696223,0.579966,70.2422,68.4304,63.1192,53.0122,54.1934,45.5438,1.26257,1.21686,1.45048,54.351,0.82487,1.77055,17.8792,4.96062,8.72321,0.567929,-0.318611,1.214,55
0.165718,1.0,0.291667,0.537639,0.0959116,1.09841,0.225118,0.0426037,0.431825,89.9095,113.621,143.69,14.55,13.6264,9.66415,0.393989,0.380505,0.0323418,71.7035,-1.94747,-12.2406,3.53879,0.847742,2.35933,0.192926,-0.0677676,0.67004,78
0.213351,1.0,0.408333,0.547659,0.88285,1.05312,0.294478,0.033119,0.477509,105.231,101.566,113.109,11.6731,11.3232,10.9537,-0.484279,-0.716515,-1.02903,69.6656,2.59658,-4.00688,3.43061,0.581008,0.815299,-2.88943,9.05056,-1.04,68
0.0282234,0.3125,0.133333,0.294068,0.946202,0.239857,0.123518,0.0643838,0.322639,97.1759,107.674,62.6139,17.9883,15.7257,15.9003,-2.02573,-1.90007,1.40617,69.2101,-9.59578,18.8777,5.36378,2.4002,5.48898,-3.41448,-0.653024,-1.96059,38
0.166753,1.0,0.208333,0.502439,0.085631,0.989468,0.171926,0.0374805,0.199583,119.606,128.049,162.897,7.8448,6.69587,7.25767,-0.16332,-0.411761,-0.436691,76.3449,2.28898,-11.3635,1.62585,0.562102,1.52982,-0.48698,-0.912632,0.113805,78
0.023235,0.358333,0.0854167,0.233948,0.47553,0.345711,0.0687013,0.0729763,0.240877,131.465,124.327,104.531,60.9079,61.4949,64.2779,0.553291,0.594396,0.73862,72.7624,-0.870566,9.48139,15.3055,2.08378,6.98961,-0.0362619,0.307834,1.35346,48
0.0124768,0.0833333,0.21875,0.724214,0.349598,0.0715003,0.189143,0.102041,0.315556,111.458,107.3,111.922,54.2665,54.3396,54.6294,0.85634,0.89889,1.011,69.0221,2.03604,-1.51602,13.7972,4.21894,5.47174,0.425629,0.790698,1.6255,4
0.612431,1.0,0.852778,0.535473,0.680646,0.962825,0.698542,0.0146748,0.28184,93.4453,86.488,75.07,61.0088,53.7715,48.7021,0.684539,0.582997,0.837851,61.1431,0.320515,5.37391,18.0738,5.07669,12.9245,-0.213716,-1.69922,2.33931,40
0.0183796,0.158333,0.141667,0.237601,0.211826,0.149868,0.125379,0.0673804,0.180599,132.522,117.37,112.908,24.766,27.8274,30.2839,-1.05233,-0.926176,-0.832327,73.6655,3.25065,3.29312,7.73445,3.75596,2.99599,-1.71436,1.85091,0.922409,43
0.149925,0.735417,0.483333,0.54062,0.409365,0.701975,0.440406,0.037403,0.578213,169.615,143.974,119.222,56.5478,50.9969,49.2288,-0.798829,-0.923569,-0.786798,78.8327,2.78502,11.1787,13.8158,3.03588,7.72121,-1.29843,4.82829,0.501119,6
0.081985,0.2875,0.522222,0.494287,0.567978,0.226186,0.437945,0.0340227,0.453939,132.529,135.632,130.706,43.264,51.0997,53.1729,-1.08786,-0.807218,-0.735196,75.8059,-0.834666,2.01914,13.914,3.4093,4.81597,-1.14264,1.74059,1.82743,12
0.00262731,0.0333333,0.133333,0.852368,0.524021,0.0242092,0.126267,0.222467,0.408854,78.826,71.7335,66.6894,47.1465,45.7713,39.1524,0.604373,0.580436,0.580503,57.1194,2.19537,2.6365,15.6799,3.31983,3.74503,0.352637,0.976744,-0.373853,63
0.0231366,0.152083,0.355556,0.114174,0.558893,0.104039,0.3295,0.08004,0.572132,178.065,177.643,173.53,50.2731,50.5077,52.1353,-0.688182,-0.759661,-0.806149,85.6023,-0.339252,1.38494,11.3504,1.78439,3.93603,-1.35989,-0.56025,2.13494,95
0.121846,0.53125,0.286111,0.239415,0.123331,0.529431,0.260364,0.0347186,0.198363,254.376,252.651,253.654,3.41795,3.27687,3.48282,-20.4507,-22.8942,-21.1629,99.707,0.327703,-0.122013,0.567018,0.160759,0.218044,-25.3832,-2.93093,2.10668,17
0.119149,1.0,0.25,0.568297,0.0969297,0.950623,0.214856,0.0469183,0.523403,253.675,251.7,254.672,4.08437,4.04422,3.97878,-18.5479,-18.547,-18.653,99.5904,0.517273,-0.523828,0.695218,0.0926639,0.0845009,-19.7361,-3.23944,5.90417,79
0.005625,0.0888889,0.102083,0.746236,0.246373,0.0644208,0.0913941,0.128601,0.380102,64.4053,58.4835,39.2912,32.3204,19.2877,11.8177,0.222061,0.422223,0.410521,53.889,-2.76635,12.1501,8.68156,4.84919,5.91003,0.0923697,-0.642494,0.00621712,42
0.313731,1.0,0.328125,0.503195,0.158558,0.993105,0.314497,0.0239681,0.043869,223.075,222.199,234.14,15.7685,10.5696,9.13357,-1.10333,-0.697411,-0.224683,94.9381,1.12253,-2.66694,1.89443,0.886067,1.54613,-0.916499,-0.891453,-0.903346,77
0.0305266,0.361111,0.116667,0.82642,0.826435,0.312322,0.101463,0.0547867,0.275412,150.363,142.093,130.53,46.4915,49.6008,50.368,0.0897354,0.0975011,0.0958428,78.3646,0.642655,4.79405,11.1529,1.93466,3.10623,-0.0426329,0.513337,0.284794,19
0.00645833,0.0895833,0.1,0.259595,0.696899,0.0753289,0.0846827,0.0958781,0.27907,179.71,195.969,184.341,49.2836,47.1287,58.1587,-0.973773,-1.07123,-0.685854,88.548,-3.99525,2.72834,10.2191,5.75942,11.8881,-2.07498,-0.308427,0.238497,36
0.0419502,1.0,0.172222,0.615854,0.685292,1.34151,0.134782,0.068975,0.756418,70.076,70.0581,64.2988,21.9291,22.1618,25.7623,0.561118,0.573122,0.368817,58.3885,-1.25228,3.76294,8.12392,1.66039,4.56806,-0.0946364,-1.50383,2.63353,76
0.00635417,0.06875,0.155556,0.0267039,0.499059,0.0600272,0.117974,0.116576,0.405844,79.9363,117.114,176.917,38.8957,41.3349,68.0161,0.587619,-0.0519331,-0.500139,71.3154,-0.757542,-20.281,10.7001,6.24368,16.4375,-0.621916,0.0694776,0.504083,32
0.00376157,0.0645833,0.0694444,0.304571,0.0359017,0.0590418,0.0630451,0.14,0.16129,203.448,223.435,247.554,24.6476,24.5714,23.561,-3.8014,-5.06512,-6.88391,94.311,-1.11888,-6.54972,5.89919,0.531345,2.48041,-7.3271,1.21838,0.0687764,17
0.00457755,0.0833333,0.0729167,0.633193,0.708939,0.0734187,0.0623464,0.118837,0.246667,191.245,175.27,121.167,78.7552,80.4831,52.337,-0.840623,-0.720951,-0.59795,83.0075,-1.08824,16.3576,18.8359,5.69791,11.3369,-0.901541,0.644265,-0.114221,35
0.339531,1.0,0.4,0.54751,0.813365,0.960987,0.378876,0.0291647,0.151172,48.2774,95.6776,123.786,23.1293,19.791,23.4763,0.867456,0.451159,-0.071934,64.746,-10.4461,-15.396,6.41451,4.05605,2.34023,-0.2069,-0.423571,1.87454,59
0.318639,1.0,1.0,0.569277,0.328165,1.3156,0.890505,0.0386981,0.681361,210.78,195.559,152.015,20.168,20.0827,22.5824,-1.69771,-1.81123,-1.15988,90.0532,-1.39428,12.8418,3.94593,1.48859,2.55093,-2.24568,-0.571948,0.77886,38
0.176707,1.0,0.25,0.468478,0.0933699,0.948521,0.196222,0.036188,0.293171,134.059,123.329,90.6587,25.7413,27.2203,24.532,0.154802,0.182633,0.459747,74.5654,-1.45288,13.3046,6.5684,4.09305,5.21757,-0.330008,-0.555898,0.764794,88
0.294387,1.0,0.444444,0.417011,0.838739,0.979183,0.375848,0.0244742,0.33763,145.082,107.115,95.4597,49.1224,41.8429,44.3991,-0.862175,-0.570062,-0.436625,70.7723,7.8823,9.54399,13.8463,3.14226,6.05505,-1.24579,0.214323,2.16906,39
0.129352,1.0,0.308333,0.309754,0.897993,0.915003,0.294608,0.0461256,0.58048,208.457,185.165,164.814,39.5482,40.6246,40.3012,-2.516,-2.35667,-2.2042,88.04,2.40645,7.43562,10.0859,1.71095,3.43239,-3.07851,4.66811,4.9301,39
0.12386,0.695833,0.452778,0.421516,0.666328,0.651504,0.393252,0.0455076,0.606866,61.8618,55.2636,59.7578,41.2651,39.4469,37.595,2.07575,2.13668,1.96988,51.7861,4.03986,-2.0929,12.988,2.20259,5.50058,1.40405,0.47678,-0.627532,9
0.354057,1.0,0.654167,0.503215,0.734369,0.965535,0.559467,0.0358118,0.458767,81.9309,68.6177,69.7296,34.5341,28.4935,29.46,1.25398,1.52897,1.33743,58.6223,4.42286,1.11671,9.88332,1.99996,1.3861,0.458596,-0.416517,0.748442,93
0.383536,0.804167,0.652778,0.51508,0.513345,0.697633,0.5365,0.0146058,0.269375,132.667,117.969,109.153,58.8913,51.49,46.7959,0.047541,0.172066,0.337975,72.173,2.37796,4.13995,14.1606,3.41809,5.55212,-0.420486,3.01724,0.103564,9
0.337211,1.0,0.433333,0.440444,0.215009,1.00551,0.415066,0.0282478,0.221822,184.712,215.103,235.409,38.7439,26.8481,18.174,-0.379628,-1.11848,-3.23554,92.5066,-3.33747,-6.6202,5.20621,1.9817,5.29873,-1.81839,-0.501464,-0.598324,77
0.473477,1.0,0.5875,0.436055,0.749247,0.951024,0.550501,0.0182603,0.194082,98.5854,121.289,118.108,22.3638,20.0747,22.7706,1.729,1.50408,0.973621,72.9864,-6.24539,-0.732417,5.01676,1.98486,1.78697,0.839283,0.105495,0.103725,59
0.341933,0.997917,0.672222,0.420894,0.223627,0.98189,0.510808,0.0284162,0.490278,166.906,156.221,145.339,64.0007,58.091,53.1841,-0.123964,-0.0311208,0.114707,81.1695,1.03621,3.81346,12.9048,3.62611,6.78335,-0.304536,3.35358,0.998232,97
0.0436169,0.279167,0.305556,0.237236,0.698619,0.2597,0.242552,0.0618283,0.48867,70.5273,57.0309,59.0991,63.1391,51.8707,46.1105,0.523436,0.515757,0.373442,46.6648,8.73669,-1.96702,25.7017,7.85038,15.2402,-0.151462,1.52696,-0.725808,20
0.164473,0.372917,0.775,0.590639,0.657837,0.26422,0.666597,0.0286056,0.430909,175.404,173.441,169.042,61.4236,55.473,54.6258,-0.293805,-0.724386,-0.893164,84.4759,-0.0886775,1.51713,12.995,4.84589,4.8822,-1.3543,0.659033,1.73936,55
0.0411806,0.233333,0.227083,0.886845,0.680172,0.200701,0.199888,0.0394885,0.222805,72.7247,79.6254,47.0464,51.4238,54.7107,37.0962,0.704277,0.660545,1.02144,56.6911,-7.82974,16.4333,19.249,6.30385,11.0285,-0.121345,0.502165,0.498705,7
0.50114,1.0,0.522917,0.506775,0.252137,0.981425,0.50415,0.0133145,0.0416445,159.695,135.221,98.6921,41.5745,32.7246,15.9167,0.122956,0.499178,1.42634,77.88,1.15324,14.0996,7.52593,0.88624,6.14074,0.166697,-0.241031,-0.334782,17
0.168327,1.0,0.46875,0.557742,0.376407,1.09029,0.388102,0.0517115,0.640903,122.996,123.441,109.345,73.5123,65.421,66.6431,0.474643,0.639231,0.652736,71.9288,-2.35658,6.00134,16.0463,5.90637,14.8668,0.255731,-0.489478,0.121554,15
0.140384,0.225,0.697917,0.891882,0.326188,0.214686,0.65055,0.0349673,0.106012,121.371,104.773,109.531,48.3733,58.965,81.1223,-0.600813,0.555946,0.325705,68.6788,6.32684,5.83623,15.1676,10.1772,22.1261,-0.16827,0.630495,0.633438,6
0.761231,1.0,0.846875,0.495857,0.619392,0.993617,0.770278,0.0119136,0.10113,149.496,137.713,131.012,68.1321,62.4883,62.3944,-0.233414,-0.0971924,0.0849749,76.3779,1.58638,3.12112,15.685,1.64559,4.32797,-0.300427,-0.0811106,1.42983,69
0.0191146,0.15,0.204167,0.37596,0.922401,0.12046,0.163562,0.0723585,0.37585,49.921,33.8081,39.3763,31.1817,10.9245,18.7418,1.1961,0.441347,0.558113,44.3746,7.38531,-0.320387,7.54033,12.4528,4.73577,0.0330917,1.02993,-0.290737,4
0.045625,0.205556,0.425,0.667736,0.738605,0.161499,0.347208,0.0644343,0.477742,118.404,111.1,108.795,79.0685,80.0936,79.3335,0.174467,0.311066,0.335305,65.0663,2.26083,2.01378,26.1488,5.98575,6.22173,-0.582216,1.54557,1.27807,97
0.00586806,0.116667,0.0805556,0.698605,0.821146,0.0946664,0.0626379,0.116371,0.375616,73.2959,71.7002,104.315,58.699,58.0116,53.9695,1.46001,1.62657,1.24654,57.153,7.91205,-16.3082,16.3529,4.84977,13.4939,1.20826,0.564166,-0.0850217,40
0.0656713,0.220833,0.486111,0.507074,0.546029,0.166311,0.412363,0.0423863,0.388248,89.2186,78.6649,81.0289,66.3463,64.8277,64.3582,0.776062,0.925404,0.818036,56.8292,5.41028,0.252658,22.44,4.64762,10.819,0.000164764,0.836619,0.994173,55
0.0380787,0.566667,0.10625,0.440359,0.584107,0.485154,0.08213,0.0642857,0.367551,110.622,55.1688,48.8672,29.0449,36.9226,28.6729,0.158649,0.738386,0.98783,56.0722,21.1214,12.6798,12.3932,17.235,6.4596,-0.249378,0.143532,1.82322,33
0.223987,0.939583,0.577778,0.621576,0.283332,1.0105,0.445501,0.0336649,0.587402,44.0299,67.3196,58.9319,41.8309,49.4975,55.2011,1.31564,1.08308,1.47295,50.7957,-13.1528,4.45201,20.2584,8.11605,12.0534,-0.260624,-0.183438,0.318951,88
0.00986328,0.09375,0.203125,0.142405,0.715862,0.0720906,0.187829,0.126073,0.482051,159.207,159.189,151.469,33.8206,34.7719,36.6343,-0.823035,-0.972765,-0.569127,82.4065,-0.77159,2.41351,7.97127,2.43353,3.96413,-1.30679,0.335994,-0.39649,55
0.21434,1.0,0.245833,0.498118,0.110066,1.0253,0.222601,0.0258383,0.128107,188.943,192.19,203.048,24.6864,22.7173,19.7495,-1.72324,-1.91728,-1.98746,89.3869,0.442533,-2.99866,4.61774,0.340673,1.38436,-2.20463,0.948029,-1.80367,17
0.107819,0.270833,0.871875,0.492392,0.436192,0.232729,0.684947,0.0441399,0.543397,110.275,85.8073,50.1074,78.1057,63.0844,41.7318,-0.0197878,0.286088,0.855203,58.0644,1.77481,19.6194,25.5289,6.67413,17.2142,-0.582781,1.23801,0.528077,63
0.137199,0.733333,0.327778,0.356489,0.892943,0.701581,0.258222,0.0419268,0.429218,59.1666,100.797,47.6407,18.3471,21.8477,16.0965,1.02022,-0.716318,1.23146,64.8742,-22.0433,21.6742,6.62543,5.92064,5.90156,-1.02431,0.483144,-0.101939,38
0.0761458,0.2375,0.475,0.705364,0.397909,0.217557,0.385159,0.0379997,0.325023,86.4273,81.6167,81.5723,32.7587,32.9209,34.8057,1.75395,1.88244,1.73915,62.5292,1.59213,0.83699,9.38671,1.60439,5.2376,0.965866,0.450414,0.0644681,39
0.186991,0.4125,0.947222,0.238453,0.484375,0.347845,0.728799,0.0298341,0.521431,129.083,108.788,92.8988,46.2261,41.7509,37.452,-0.536057,-0.196011,-0.0560747,70.4918,3.10563,8.03244,12.3765,4.07555,5.20697,-0.773375,0.407224,0.353032,22
0.144867,0.541667,0.433333,0.51805,0.816267,0.498807,0.352393,0.0417848,0.382816,40.9035,35.659,35.8295,34.2586,29.0875,25.0517,1.59381,1.69547,1.75166,41.3656,3.07215,-0.623244,14.0672,4.12557,7.17731,0.842409,0.883667,0.32869,20
0.958767,1.0,1.0,0.507613,0.483234,0.985056,0.972167,0.0111242,0.0412326,127.637,116.763,112.193,33.1307,32.5396,29.7938,1.03106,1.24456,0.835122,73.2282,2.1626,2.53539,7.80743,2.66443,3.48251,0.296482,0.072203,0.066863,15
0.108711,0.329167,0.403125,0.225942,0.567139,0.298661,0.359736,0.0284465,0.180748,54.0804,56.4075,53.2385,54.1443,54.399,48.9314,1.91877,1.84915,2.35003,48.6812,-0.740979,0.271671,18.2306,9.72041,11.8916,0.950817,2.20522,2.45615,9
0.137708,0.75,0.319444,0.64883,0.386512,0.581505,0.259463,0.0315179,0.425217,154.551,156.91,156.183,33.256,32.5598,35.0508,0.567459,1.13552,1.2031,82.1177,-0.554271,0.130256,6.46368,1.96373,4.2452,0.718751,-1.94236,0.280207,57
0.0229167,0.145833,0.183333,0.234993,0.498883,0.13581,0.169747,0.0603535,0.142857,95.279,60.4876,45.828,19.0327,22.6053,27.9259,0.674574,1.58937,2.09109,57.4805,9.83814,14.8811,7.37065,3.42261,7.88425,0.866574,-0.374247,-0.668164,99
0.0582465,0.588889,0.36875,0.375506,0.626734,0.38729,0.373735,0.0694486,0.731772,201.031,205.505,208.398,66.7792,66.8863,64.8458,-1.33505,-1.33065,-1.34261,89.855,-0.468757,-1.29407,15.164,0.75703,1.98134,-1.65397,-0.924475,-1.20142,69
0.0338947,0.272222,0.16875,0.875749,0.5486,0.264894,0.135537,0.05105,0.262157,70.4101,60.2529,44.5925,13.9791,14.5539,23.6885,1.57543,1.03939,2.11913,55.7203,0.774025,12.4183,5.34232,3.55007,11.4968,0.442462,1.82929,-0.658252,61
0.327245,1.0,0.533333,0.493881,0.75157,1.00067,0.604764,0.042265,0.386415,162.02,130.812,97.5311,22.9344,20.1758,21.0848,-0.965615,-0.643591,-0.695055,77.5798,2.92421,14.6323,5.10266,1.67684,3.36607,-1.18564,-1.83522,1.73754,39
0.569595,1.0,0.927083,0.497411,0.552121,1.10304,0.725461,0.0242111,0.385605,94.9138,76.0648,87.13,59.0039,51.6511,51.2167,0.506593,0.944557,0.71631,59.7972,8.55129,-2.90737,16.1302,15.6567,12.8981,0.0944623,1.50211,-0.968771,40
0.0335069,0.20625,0.188889,0.138966,0.126216,0.182277,0.184913,0.0516408,0.139929,160.082,168.956,173.507,24.0279,25.0329,30.9096,0.254366,-0.384751,-0.96812,84.5509,-1.27339,-1.62505,5.19574,0.657656,3.30985,-0.664344,0.200841,1.34872,96
0.018941,0.0854167,0.283333,0.273075,0.791271,0.0706687,0.269114,0.0751604,0.21736,36.6132,32.0385,29.634,26.2625,20.644,12.451,3.95624,3.83675,2.56621,41.1368,1.93842,1.98783,8.62743,2.04238,5.71278,2.68211,1.17314,3.47032,96
